Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
244,634 Lido P92663,39d5e793fe1f8b20,Buddha's Favorite,634 Lido Park Dr,Newport Beach,CA,92663,United States,Nicole,P,President,General,nicole@buddhasfavorite.com,,2000.0,(949) 723-4203,nicole@buddhasfavorite.com,Japanese,$$,Seafood; Sushi
246,734 S Hunt46567,36664503699f03a1,China Star,734 S Huntington St,Syracuse,IN,46567,United States,Gao,Cheng,Owner,Owner,,,2001.0,(574) 457-8070,,Chinese,$,
247,215 E Yell83445,39e3a411c2cf5c29,Fong's Cafe,215 E Yellowstone Hwy,St Anthony,ID,83445,United States,,,,,,,2013.0,(208) 624-6000,,Chinese,$,
248,8000 E Bel80111,2b2e00989da19c8d,Bryan's Dumpling House,8000 E Belleview Ave,Greenwood Village,CO,80111,United States,,,,,,,,(303) 952-9631,,Cantonese; Chinese,$$,
249,10472 Garv91733,2b2d5ce6b250c8f2,Auntie Kitchen,10472 Garvey Ave,El Monte,CA,91733,United States,,,,,,,,(626) 416-5350,,Chinese,$$,
251,9225 Carlt92071,25610c84aeb2ca16,Chai Waii Chinese Food,9225 Carlton Hills Blvd,Santee,CA,92071,United States,Bob,Lau,,,,,2013.0,(619) 596-8898,,Cantonese; Chinese,$$,Seafood
254,1552 Howar94103,29518bcc37c2300d,Ginto Express,1552 Howard St,San Francisco,CA,94103,United States,,,,,,,,(415) 470-1107,,Japanese,$,Curry; Chicken; Noodles; French Fries
256,928 E Ojai93023,2a54a9c26e678124,Full Moon Restaurant,928 E Ojai Ave,Ojai,CA,93023,United States,,,,,fullmoonojai@gmail.com,,,(805) 707-4704,fullmoonojai@gmail.com,Japanese,,
257,2653 Gatew92009,2ddcb7810f2bc377,Hooked on Poke,2653 Gateway Rd,Carlsbad,CA,92009,United States,,,,,info@hkdonpokeandsushi.com,,,(760) 585-2226,info@hkdonpokeandsushi.com,Japanese,$$,Seafood; Sashimi; Sushi; Poke
259,1135 E Man93654,262d5a2eb55956e6,Sansei Japanese Restaurant,1135 E Manning Ave,Reedley,CA,93654,United States,Amphay,Somsavanh,Site Manager,Operations,,,1987.0,(559) 638-9363,sansei.management@gmail.com,Japanese,$$,Chicken; French Fries; Ribs; Salads; Seafood; Smoked Salmon; Sushi; Poke; Chicken Wings
261,1520 N Mou91762,27500a864abe35b4,Sumo Sushi,1520 N Mountain Ave,Ontario,CA,91762,United States,Frank,G,Business Owner,Owner,,,2018.0,(909) 391-1234,sumosushiayce@gmail.com,Japanese,$$,Soups; Sashimi; Salads; Sushi; Noodles
262,46551 Miss94539,263f51d30207ee7e,Qing Shu,46551 Mission Blvd,Fremont,CA,94539,United States,,,,,,,,(510) 573-4141,,Chinese,$$,Soups; Hot Pot; Noodles
263,505 Healds95448,26cb0a9c09afd4c8,Sake O,505 Healdsburg Ave,Healdsburg,CA,95448,United States,Gary,Chu,,,,,2003.0,(707) 433-2669,,Japanese,$$,Sushi
264,212 2nd Av94401,26f7266d5ccae9ec,Izakaya Mai,212 2nd Ave,San Mateo,CA,94401,United States,Masaru,Saito,,,,,2006.0,(650) 347-2511,,Japanese,$$,Salads; Sushi; Noodles
266,67 W Main 93001,2ecabf706dd65e91,Gourmet Oriental,67 W Main St,Ventura,CA,93001,United States,Willy,Chui,Owner,Owner,,,1992.0,(805) 643-8188,,Chinese,$$,Pork; Chicken; Shrimp
269,5959 Shell94608,2f432a0acf4998ac,Shiba Ramen,5959 Shellmound St,Emeryville,CA,94608,United States,,,,,info@shibaramen.com,,2015.0,(510) 985-8309,info@shibaramen.com,Japanese,$$,Ramen
271,5830 E Los93063,2f7013c587fea1fd,Omega Sushi,5830 E Los Angeles Ave,Simi Valley,CA,93063,United States,,,,,omega@omegasushibar.com,,2010.0,(805) 520-5877,,Japanese; Chinese,$$,BBQ; Sushi; Fried Chicken; Chicken
272,7235 Taft 46410,2e8d55109090df4c,Super Chinese Restaurant,7235 Taft St,Merrillville,IN,46410,United States,Kwok,Hei,,,,,2001.0,(219) 793-9933,info@superchinesemerrillville.com,Chinese,$,Soups; Seafood; Fried Rice
273,1605 Inyo 93215,318c5bab23e257c8,Golden China Buffet,1605 Inyo St,Delano,CA,93215,United States,,,,,,,,(661) 720-0888,,Chinese,$$,Seafood
275,2001 E 7th90021,319db29d9e6823ef,Yess,2001 E 7th St,Los Angeles,CA,90021,United States,John,Chang,Chef de Partie,Back of the House,,,,(818) 937-1414,,Japanese,$$$,
278,1743 Decot94587,33387f6b5187ca77,New China,1743 Decoto Rd,Union City,CA,94587,United States,Ni,Liu,,,,,2006.0,(510) 675-0008,,Chinese,$,Noodles
282,11136 Long90262,30672a4aa4f71604,Chinatown Express No 18,11136 Long Beach Blvd,Lynwood,CA,90262,United States,,,,,,,,(310) 638-1469,,Chinese,$,
286,1111 Blue 83301,30a7c22f759d1134,Tokyo Japanese Restaurant,1111 Blue Lakes Blvd N,Twin Falls,ID,83301,United States,Yoshiko,Sawada,Owner,Owner,,,2005.0,(208) 736-1888,,Japanese,$$,Sushi
291,2353 E 12t94601,33cf209e6fd9ba28,Origami Sushi,2353 E 12th St,Oakland,CA,94601,United States,,,,,,,,(206) 604-8697,,Japanese,$,
292,14500 W Co80401,3769e68dc5639fce,Nori Japan,14500 W Colfax Ave,Lakewood,CO,80401,United States,,,,,,,,(956) 496-8988,,Japanese,$,Sushi; Noodles
294,400 S West90020,37a678f483afe9fb,The Kimbap,400 S Western Ave,Los Angeles,CA,90020,United States,Amy,K,Business Owner,Owner,,,2004.0,(213) 380-2174,,Korean; Chinese,$,Dumplings; Noodles
296,1133 N Law94089,35442ea2abc07b33,Homi Japanese Ramen,1133 N Lawrence Expy,Sunnyvale,CA,94089,United States,,,,,giulianamadilynnhy18@gmail.com,,2012.0,(408) 752-0933,,Japanese,$,Ramen
299,57 Columbu94111,362beb06b84337ba,Yan's Kitchen,57 Columbus Ave,San Francisco,CA,94111,United States,Chun Kwong,Yan,Owner,Owner,,,1994.0,(415) 989-8820,,Chinese,$,
301,190 El Cam93720,3676f69e64bd85ad,O-iza,190 El Camino,Fresno,CA,93720,United States,,,,,,,,,,Japanese,,
303,955 Embarc93117,37d54eee132a571e,Sushiya Express,955 Embarcadero del Mar,Goleta,CA,93117,United States,,,,,,,2016.0,(805) 961-8272,,Japanese,$$,Seafood; Sushi
306,10905 Lind90024,37ad35b7ba7525d3,ixlb Dimsum Eats,10905 Lindbrook Dr,Los Angeles,CA,90024,United States,,,,,gloria@ixlbdimsumeats.com,,,(310) 824-8215,gloria@ixlbdimsumeats.com,Chinese,$,Dim Sum; Seafood; Noodles
307,635 N Main93514,381490ae157497e5,Yamatani Japanese Restaurant,635 N Main St,Bishop,CA,93514,United States,,,,,,,,(760) 872-4801,,Japanese,$$,Smoked Salmon; Sushi
308,1280 E Was92324,2b048ba807693d20,Chinatown Fast Food,1280 E Washington St,Colton,CA,92324,United States,,,,,,,,(909) 872-0355,,Chinese,$,
309,1760 S Mer83642,2accabf859906db6,Red Pavilion Mandarin Cuisine,1760 S Meridian Rd,Meridian,ID,83642,United States,,,,,support@redpavi.com,,,(208) 895-5880,,Szechuan; Chinese,$$,
311,3820 W 10t80634,2a16c0cdf910f918,Sushi One,3820 W 10th St,Greeley,CO,80634,United States,Tae,S,Business Owner,Owner,,,2005.0,(970) 351-7400,sushi1restaurant@gmail.com,Japanese,$$,Salads; Sushi
312,4720 W 38t46254,2a976559da85719b,New Taste Buffet,4720 W 38th St,Indianapolis,IN,46254,United States,Lenny,Lam,,,,,1994.0,(317) 388-8833,,Chinese,$,
318,78550 CA-192253,2b7bd329523a53d7,China Jo's,78550 CA-111,La Quinta,CA,92253,United States,Ansheng,Liu,,,,,1987.0,(760) 771-1115,,Chinese,$,Seafood; Chicken
321,4468 Holt 91763,2c1f439a66ea4040,Panda Wok,4468 Holt Blvd,Montclair,CA,91763,United States,,,,,,,,(909) 399-5288,,Chinese,$,Soups; Seafood; Chicken; Noodles
322,570 Columb94133,2cec1b83c3b8a82b,Chubby Noodle,570 Columbus Ave,San Francisco,CA,94133,United States,Dominique,Rodriguez,.,,,,,(415) 296-9600,info@chubbynoodle.com,Japanese; Chinese,$$,Salads; Chicken; Ramen; Noodles
323,423 Univer94301,2d400754ba23f624,Taste,423 University Ave,Palo Alto,CA,94301,United States,,,,,,,,(650) 323-6488,taste.g@yahoo.com,Chinese,$$,Dim Sum; Soups; Fried Rice; Chicken
324,4076 Grass95602,2cf888da53e1db90,Take Maru Sushi,4076 Grass Valley Hwy,Auburn,CA,95602,United States,Hugh,W,Business Owner,Owner,,,2012.0,(530) 885-8889,,Japanese,$$,Sushi
326,12731 Town90703,14ed0c7c947da0a6,Niko Niko Sushi,12731 Towne Center Dr,Cerritos,CA,90703,United States,Jonghoon,K,Business Owner,Owner,,,2006.0,(562) 865-2949,nikocerritos@gmail.com,Japanese,$$,Sushi; French Fries
332,607 W Dana94041,40785bea8ed9cc03,Sushi Tomi,607 W Dana St,Mountain View,CA,94041,United States,Takao,Kitamura,Owner,Owner,,,1998.0,(650) 968-3227,,Japanese,$$,Sushi
334,5333 Adeli94608,3fdd8eccfa092ba6,Jungdon Katsu,5333 Adeline St,Emeryville,CA,94608,United States,,,,,,,,(925) 640-9221,,Japanese,$$,Pork; Soups; Chicken; Shrimp
335,15512 ID-483858,414c374c673ceac4,Wah Hing Restaurant,15512 ID-41,Rathdrum,ID,83858,United States,,,,,,,2009.0,(208) 687-1688,,Chinese,$$,French Fries
339,3750 Main 92501,3c95c952229b29cd,Fuego Hibachi,3750 Main St,Riverside,CA,92501,United States,,,,,,,,01 683 0270,,Japanese,$$,Fried Rice; Steaks; Shrimp; Lobster; Hibachi; Seafood; Sushi; Grill
340,2057 Sawte90025,3f18209fd3232cfa,Tsujita LA,2057 Sawtelle Blvd,Los Angeles,CA,90025,United States,Raymond,Oh,General Manager,Operations,,,,(310) 231-7373,,Japanese,$$,Soups; Sushi; Ramen; Noodles
341,1876 W 11t95376,3f9cfb84fb3e607c,Cafe Dazzling,1876 W 11th St,Tracy,CA,95376,United States,Chee,K,Business Owner,Owner,,,2016.0,(209) 740-4542,snocraveteahousetracy@gmail.com,Chinese,$$,Hot Pot; Ramen; French Fries
342,25075 Blue95630,3ef503dfd51c46d8,Hasu Teriyaki & Sushi,25075 Blue Ravine Rd,Folsom,CA,95630,United States,,,,,,,2013.0,(916) 983-7777,,Japanese,$,Sushi
344,4100 Dyer 94587,3f51186ce1b45b86,Hong Kong Restaurant,4100 Dyer St,Union City,CA,94587,United States,Donny,Chung,Owner,Owner,,,1988.0,(510) 487-1033,,Chinese,$$,Seafood
348,12334 Powa92064,4554c91364888b74,joyee dumpling house,12334 Poway Rd,Poway,CA,92064,United States,,,,,,,,(858) 486-1483,,Chinese; Taiwanese,$$,Dumplings; Soups; Seafood; Noodles
350,7931 Valle90623,420adf87b9aeabc5,Maxwell Chicken Rice,7931 Valley View St,La Palma,CA,90623,United States,Shaun,O,Business Owner,Owner,,,,(714) 735-8190,,Chinese,$$,Fried Chicken; Chicken; French Fries
353,6214 Stell46815,4433199046cb1984,Hopsing's,6214 Stellhorn Rd,Fort Wayne,IN,46815,United States,Chanchai,Sutaphong,Owner,Owner,,,2000.0,(260) 486-5015,info@hopsingsfortwayne.com,Japanese; Chinese,$,Chicken
355,7033 N Ced93720,4200ec338a8e95ca,Blufin Sushi & Izakaya,7033 N Cedar Ave,Fresno,CA,93720,United States,,,,,contact@blufin-sushi.com,,,(559) 412-4919,contact@blufin-sushi.com,Japanese,$$,Sushi; French Fries
357,1255 19th 80202,436f352281559426,Sakura House,1255 19th St,Denver,CO,80202,United States,,,,,,,,(303) 292-2323,,Japanese,$$,Salads; Curry; Ramen; Noodles
362,1062 Foste94404,4e8b70ce2148f140,Hi City,1062 Foster City Blvd,Foster City,CA,94404,United States,,,,,info@hicityfoods.com,,,(650) 286-0860,info@hicityfoods.com,Hawaiian; Japanese,$$,Seafood; Sushi; Poke
363,920 C St94541,4dbb33136443929d,Yuki Hana Sushi,920 C St,Hayward,CA,94541,United States,,,,,,,2012.0,(510) 889-8432,,Japanese,$,Smoked Salmon; Sushi; French Fries
364,375 E Whit90631,4fdd15dc30fac699,Chinatown Express,375 E Whittier Blvd,La Habra,CA,90631,United States,,,,,,,,(562) 697-1211,,Chinese,$,
365,17302 Vent91316,48f91b443c7ffda9,Okumura Restaurant,17302 Ventura Blvd,Encino,CA,91316,United States,Ryota,O,,,,,2012.0,(818) 986-9712,info@okumurarestaurant.com,Japanese,$$,Sushi
367,30642 Sant92688,48ee6597ca50f88e,Wan Fu China Bistro,30642 Santa Margarita Pkwy,Rancho Santa Margarita,CA,92688,United States,Charles,Tow,,,,,1996.0,(949) 589-8028,wanfuchinabistro@gmail.com,Chinese,$$,Soups; Seafood; Salads; BBQ
368,1532 Norie94122,4869bb3f119b6600,New Jumbo Seafood Restaurant,1532 Noriega St,San Francisco,CA,94122,United States,Ken,Leung,Manager,General,ken.leung@jumboseafoodrestaurant.net,,,(415) 681-1800,,Cantonese; Chinese,$$,Seafood
370,104 S El C94401,48816e8c44b323d1,Rin-Tei,104 S El Camino Real,San Mateo,CA,94401,United States,,,,,,,,(650) 558-8239,,Japanese; Thai,$$,
371,2006 Sawte90025,498ca3b4b70aae73,Sushi Tsujita,2006 Sawtelle Blvd,Los Angeles,CA,90025,United States,,,,,sushitsujita@oishiipromotion.com,,,(310) 231-1177,sushitsujita@oishiipromotion.com,Japanese,$$$$,Seafood; Sushi
372,1230 Lakes91790,499810c221c7fb1a,Sushi Damu,1230 Lakes Dr,West Covina,CA,91790,United States,,,,,,,,(626) 699-1046,,Japanese,$$,Sushi
375,8716 W Fai83704,518f4c2a8e014423,Island Sushi And Ramen,8716 W Fairview Ave,Boise,ID,83704,United States,,,,,info@islandsushiandramen.com,,,(208) 378-0088,info@islandsushiandramen.com,Japanese,$$,Hibachi; Smoked Salmon; Salads; Sushi; Grill; Ramen
378,4241 Centu94565,535265be29117406,Ramen 101,4241 Century Blvd,Pittsburg,CA,94565,United States,,,,,,,,(925) 732-7804,,Japanese,$$,BBQ; Ramen
384,929 W Hunt91016,4c1d41377e88d3aa,Oto-Oto Izakaya Japonaise,929 W Huntington Dr,Monrovia,CA,91016,United States,Yuji,U,Business Owner,Owner,,,2011.0,(626) 359-3000,,Japanese,$$,Sushi
385,1251 US Hi46142,4bd94c007b04b465,Fuji Sushi,1251 US Highway 31 N,Greenwood,IN,46142,United States,,,,,,,,(317) 478-4029,,Japanese,$$,Sashimi; Sushi
386,5322 Geary94121,4cb49650c5bfe4e6,Hong Kong Lounge,5322 Geary Blvd,San Francisco,CA,94121,United States,Yao Dong,Wu,,,,,2008.0,(415) 668-8836,newhongkonglounge@gmail.com,Chinese,$$,Dim Sum; Seafood
390,4775 Kipli80033,52669979441192f7,The Crab House,4775 Kipling St,Wheat Ridge,CO,80033,United States,,,,,,,,(303) 423-9888,,Cajun,$$,Soups; Seafood; Salads; Sandwiches; French Fries
391,1591 N Mag92020,5356a1019142f0b7,Poke and sushi,1591 N Magnolia Ave,El Cajon,CA,92020,United States,,,,,,,,(619) 938-4462,,Japanese,$$,Soups; Salads; Sushi; Poke
392,6775 Santa90038,54152e29439b3067,Soregashi,6775 Santa Monica Blvd,Los Angeles,CA,90038,United States,,,,,,,2016.0,(323) 498-5060,info@soregashi-la.com,Japanese,$$,Soups; Sashimi; Sushi; Tapas
397,18977 Coli91748,4d72d4d8088cdea8,Red Chili Hunan Restaurant,18977 Colima Rd,Rowland Heights,CA,91748,United States,Yangyang,G,Business Owner,Owner,,,2018.0,(626) 474-2282,,Chinese,$$,Hot Pot
398,5220 Wadsw80002,4d9f9cdaa84e6630,King Buffet,5220 Wadsworth Byp,Arvada,CO,80002,United States,,,,,,,,(720) 749-5185,,Mongolian; Chinese,$$,Sushi; French Fries
400,4967 Newpo92107,4b346cc9227be719,Taika Sushi Bar & Grill,4967 Newport Ave,San Diego,CA,92107,United States,,,,,,,,(619) 221-1288,,Japanese,$$,Sushi
401,4690 Convo92111,4c476891c924c1ea,YinTang Spicy Hot Pot,4690 Convoy St,San Diego,CA,92111,United States,,,,,,,,(858) 933-7058,,Japanese; Chinese,$$,Soups; Hot Pot; Curry
402,120 Catali90704,4c6e09108bab9e1d,Mrs T's Chinese Kitchen & Avalon Bake Shop,120 Catalina Ave,Avalon,CA,90704,United States,,,,,avalonbakeshop@catalinaisp.com,,1995.0,(310) 510-1199,avalonbakeshop@catalinaisp.com,Chinese,$,
403,2550 Guern95401,4ba47c2753aadc64,Amy's Place,2550 Guerneville Rd,Santa Rosa,CA,95401,United States,Michael,Zheng,Owner,Owner,,,2001.0,(707) 525-1888,,Chinese,$,
407,12847 Vano91605,46808d9205381005,Toshi,12847 Vanowen St,North Hollywood,CA,91605,United States,,,,,,,,(818) 982-2746,,Japanese,$$,Sushi
408,20022 Vent91364,45c161b966a830b9,Kin Sa Japanese Cuisine,20022 Ventura Blvd,Los Angeles,CA,91364,United States,,,,,,,,(818) 888-8815,,Japanese,$$,Curry; Noodles
410,9290 Highl80920,4c6c2c15f29c02cc,Pikes Poke Bowl,9290 Highland Ridge Hts,Colorado Springs,CO,80920,United States,,,,,,,,(719) 896-5563,,Korean; Japanese,$$,Poke; Ramen
413,295 N Indi92262,3eb19aba5ae2fa52,China King,295 N Indian Canyon Dr,Palm Springs,CA,92262,United States,Fai,Lee,,,,,,(760) 322-7638,,Chinese,$,Soups; Noodles
414,11873 Hawt90250,3c9aed9af445019d,Chinese Kitchen Chinese Fast Food,11873 Hawthorne Blvd,Hawthorne,CA,90250,United States,,,,,,,,,,Chinese,,
415,2900 Stand95350,3cf6d3039629084f,Mei Wei Chinese Restaurant,2900 Standiford Ave,Modesto,CA,95350,United States,,,,,,,2013.0,(209) 579-2288,,Chinese,$$,
416,10221 West92843,3d38144bae99c042,Cho Tram Chim,10221 Westminster Ave,Garden Grove,CA,92843,United States,,,,,,,,(714) 951-3194,,Vietnamese; Chinese,,Seafood; Hot Pot
419,180 Promen91362,40ebda83337a7790,Seabutter,180 Promenade Way,Thousand Oaks,CA,91362,United States,,,,,,,,(805) 221-6096,work@seabutterla.com,Japanese,$$,Seafood; Sashimi; Sushi
420,9810 Washi90232,3ec9ad5ef675c0f1,Tokyo Guild,9810 Washington Blvd,Culver City,CA,90232,United States,,,,,,,,(424) 603-4334,,Japanese,$$,Sandwiches; Ramen
421,2409 S Gar91754,40fb2dcfca9e72e1,Tsurukame Sushi on Garfield,2409 S Garfield Ave,Monterey Park,CA,91754,United States,,,,,,,,(323) 490-7054,,Japanese,$,Sushi
423,513 Main S95688,4ed97f0e180d019f,China House Restaurant,513 Main St,Vacaville,CA,95688,United States,Richard,Shaw,Owner,Owner,,,1985.0,(707) 446-8068,,Chinese,$$,Pork; Seafood; Chicken; Noodles
424,14411 Culv92604,4e362509778a0c3e,Maji Curry,14411 Culver Dr,Irvine,CA,92604,United States,Yoshimi,T,Business Owner,Owner,,,2018.0,(949) 932-0524,,Japanese,$$,Curry; French Fries
430,1184 E Yos95336,4ee6535410099075,Lucky House Express,1184 E Yosemite Ave,Manteca,CA,95336,United States,,,,,,,2019.0,(209) 858-8587,,Chinese,$,Fried Rice; Tapas; Chicken; Noodles; Shrimp
432,1114 Hunti91010,51fc14ad5ce5e1c8,Oka's Asian Cuisine,1114 Huntington Dr,Duarte,CA,91010,United States,,,,,,,,(626) 471-3568,,Japanese; Chinese,,Soups; Sushi; Noodles
434,925 S Vist83705,504f18c51139d02e,Sakana Japanese Sushi & Steak (Vista),925 S Vista Ave,Boise,ID,83705,United States,,,,,,,,(208) 367-1688,,Japanese,,
435,3580 Santa91731,500cc414e93d5a5a,Tai Pan Chinese Food,3580 Santa Anita Ave,El Monte,CA,91731,United States,Cindy,Cheng,Owner,Owner,,,1989.0,(626) 350-1813,,Chinese,$,
440,102 S El C94030,4918663c4270c846,Social Eatery,102 S El Camino Real,Millbrae,CA,94030,United States,,,,,,,,(650) 231-2682,,Japanese,$$,French Fries
443,8150 Garve91770,45745242fc2be8f9,Monja Taiker,8150 Garvey Ave,Rosemead,CA,91770,United States,,,,,,,,(626) 307-7330,,Chinese; Taiwanese,$,BBQ; Noodles; French Fries
445,2894 Ygnac94598,4622055ba6e64cb7,Oishi japanese restaurant,2894 Ygnacio Valley Rd,Walnut Creek,CA,94598,United States,,,,,,,,(925) 705-7692,,Japanese,$$,Smoked Salmon; Salads; Sushi
448,66 E 21st 94403,3a859336df8c9450,Sunshine HK Cafe,66 E 21st Ave,San Mateo,CA,94403,United States,,,,,,,,(650) 590-4821,,Chinese,$$,Dim Sum; Curry; Chicken; French Fries; Steaks; Seafood; Chicken Wings; Tofu; Noodles
449,1885 US-2347933,3aa78176cc34134e,Yamato,1885 US-231,Crawfordsville,IN,47933,United States,,,,,,,,(765) 362-8699,,Japanese,$,Sushi; French Fries; Steaks
452,6282 Holly90028,3c6b5f4489d894ae,Northern Cafe,6282 Hollywood Blvd,Los Angeles,CA,90028,United States,,,,,,,,(323) 499-1059,,Chinese,$$,Dumplings; Dim Sum; Soups; Hot Pot; Chicken; Noodles
453,21 Lincoln46383,3d237c96f9337450,Furin Japanese Restaurant & Bar,21 Lincolnway,Valparaiso,IN,46383,United States,,,,,,,,(219) 286-6648,,Japanese,$$,Smoked Salmon; Sushi
458,631 N Main81003,737886440c06fabe,Suehiro Japanese Restaurant,631 N Main St,Pueblo,CO,81003,United States,Judy,J,Business Owner,Owner,,,1994.0,(719) 583-8035,,Japanese,$$,Sushi
460,11092 Magn92841,791f06c8933487bc,Hong Kong Express,11092 Magnolia St,Garden Grove,CA,92841,United States,Linh,la,Owner,Owner,,,2010.0,(714) 590-1555,,Cantonese; Chinese,$,Salads; Chicken
461,390 W Tenn94544,78ca8b39473cc1a8,Frannie Express,390 W Tennyson Rd,Hayward,CA,94544,United States,,,,,,,,(510) 397-6263,,Chinese,,
463,21515 Devo91311,77bbfa7fc4326d99,Maru Sushi Bar,21515 Devonshire St,Los Angeles,CA,91311,United States,,,,,,,,(818) 280-6168,,Japanese,$$,Sashimi; Salads; Sushi
464,2120 S Fre91803,78aa06f8841b26ad,Nakazo Ramen Bistro,2120 S Fremont Ave,Alhambra,CA,91803,United States,,,,,,,,(626) 872-6721,,Japanese,$$,Sandwiches; Ramen; Noodles; French Fries
465,22560 Foot94541,76544cb58e390280,Haha Ramen Sushi,22560 Foothill Blvd,Hayward,CA,94541,United States,,,,,,,2014.0,(510) 886-4888,,Japanese,$$,Sashimi; Sushi; Curry; Ramen
472,455 Sarato95129,843e1f1f5b88c528,Poke Paradise,455 Saratoga Ave,San Jose,CA,95129,United States,Sandy,P,Business Owner,Owner,,,2017.0,(408) 320-1930,sandy@gopokeparadise.com,Hawaiian; Japanese,$$,Soups; Seafood; Poke
476,1584 W Bas92411,868e0cbaa017615e,Little Beijing Chinese Fast Food,1584 W Base Line St,San Bernardino,CA,92411,United States,,,,,,,,(909) 567-2858,,Chinese,$,
481,8 E Cota S93101,82a4e1690eeddce7,The Palace Grill,8 E Cota St,Santa Barbara,CA,93101,United States,Errol,W,General Manager,Operations,,,1985.0,(805) 617-4791,armondo@palacegrill.com,Cajun,$$,Seafood; French Fries
482,1932 14th 80302,803a8497373503df,Blofish,1932 14th St,Boulder,CO,80302,United States,Avi,Scheinbaum,Owner,Owner,avi@blo.fish,,,(720) 708-2991,curtis@blo.fish,Japanese,$$,Seafood; Sashimi; Sushi
486,803 W 10th46202,8293783727308cd0,Sushi Boss,803 W 10th St,Indianapolis,IN,46202,United States,Jason,H,Business Owner,Owner,,,2014.0,(317) 955-2677,info@sushibossindy.com,Japanese,$$,Smoked Salmon; Sushi
491,1424 Lomba94123,8e684f7f0a5c69c8,kuishibo,1424 Lombard St,San Francisco,CA,94123,United States,,,,,,,,(415) 655-9496,,Japanese,$,Sushi
492,78370 High92253,8f785c07b2729312,Okura Robata Grill and Sushi Bar,78370 Highway 111,La Quinta,CA,92253,United States,Edward,Shin,Owner,Owner,,,2006.0,(760) 564-5820,jleeokura@gmail.com,Japanese,$$$$,Sushi
494,1759 S Jam93108,881788b85c42090d,AMA Sushi,1759 S Jameson Ln,Santa Barbara,CA,93108,United States,,,,,,,,(805) 900-8388,,Japanese,$$$$,Sushi
500,1456 E 14t94577,7b97d910738fad4b,Full House Cafe,1456 E 14th St,San Leandro,CA,94577,United States,,,,,,,,(510) 969-7025,,Chinese,$,Fried Rice; Noodles; French Fries
504,5855 Missi92120,7c82b22fdec761f5,Szechuan Mandarin,5855 Mission Gorge Rd,San Diego,CA,92120,United States,Tat,Law,Owner,Owner,,,2005.0,(619) 280-4600,,Chinese,,Soups; Seafood; Noodles
505,18732 Coli91748,7b2ec48191e52079,Bada Sushi,18732 Colima Rd,Rowland Heights,CA,91748,United States,,,,,,,,(626) 295-2003,,Japanese,$$,Seafood; Sushi
509,11500 W Pi90064,6acb11ac0242230d,Mori Sushi,11500 W Pico Blvd,Los Angeles,CA,90064,United States,Morihiro,Onodera,Owner,Owner,,,2001.0,(310) 479-3939,,Japanese,$$$$,Sushi
511,18441 Coli91748,6be9789df3f2fe50,Newport Seafood,18441 Colima Rd,Rowland Heights,CA,91748,United States,Wendy,Lam,Owner,Owner,,,1999.0,(626) 839-1239,,Chinese,$$,Seafood
512,11723 Garv91732,6a7532d40f754904,China Express,11723 Garvey Ave,El Monte,CA,91732,United States,,,,,,,,(626) 416-5109,,Chinese,$,Noodles
514,1626 E 7th90813,8cd5343bee8d3049,Aki Sushi Bar & Bai Plu Thai Restaurant,1626 E 7th St,Long Beach,CA,90813,United States,Ivy,L,Business Owner,Owner,,,2003.0,(562) 436-3123,,Japanese,$$,Sushi
516,30832 Coas92651,8cd485040bb288bb,Starfish,30832 Coast Hwy,Laguna Beach,CA,92651,United States,Kayli,Day,General Manager,Operations,kayli@starfishlaguna.com,,,(949) 715-9200,brynn@starfishcalifornia.com,Japanese; Thai,$$,Smoked Salmon; Seafood; Sushi; Poke
