Snowball Map,Brizo ID,Language Preference,Name,Street,City/Town,Zip/Postal Code,State/Province Code,Country,Cuisines (Regional),Price Range,Opening Hours,Vitality Score,Established,Phone,Most Common Email,Density @5mi,Time Zone Name,Median Price,Full Name,Role,state
20218,db56a7c499365e9a,English,China Palace,2450 Martin Luther King Dr,Auburn,36832,AL,United States,Chinese,$,"Mon-Fri 11am-8:30pm, Sat-Sun 5pm-8:30pm",47,3/1/2020,3348878866,,349,Central,24,,,-
20219,f4a460e196500076,English,Jubilee Joe's Cajun Seafood Restaurant,5190 Medford Dr,Hoover,35244,AL,United States,"American, Cajun",$$,"Mon Closed, Tue-Wed 11am-8pm, Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-8pm",78,3/1/2020,2059827797,kash@jubileejoes.com,540,Central,30,Kash S,Owner,-
20220,2ca44641c54b01d4,English,Crazy Cajuns' Boiling Pot,125 Inverness Plz,Birmingham,35242,AL,United States,Cajun,$$,"Mon Closed, Tue-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun Closed",57,3/1/2020,2054080630,,392,Central,32,Robert Regard,Owner,-
20221,115a0c6bb600081c,English,Cajun Roux Bar & Grill,5220 Peridot Pl,Hoover,35244,AL,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",74,3/18/2020,2059857689,cajunrouxbar@gmail.com,551,Central,0,,,-
20222,1af7b36d36b1ecdc,English,Sakura Bistro,4034 US-280,Alexander City,35010,AL,United States,"Japanese, Chinese",$$,"Mon Closed, Tue-Thu 11am-9:30pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",59,3/1/2020,2562349833,,99,Central,22,,,-
20223,24b2db773f98c2ee,English,Sumo Japanese Steakhouse & Sushi Bar,151 Main St,Hoover,35244,AL,United States,Japanese,$$,"Mon 4:30pm-9pm, Tue-Thu 11am-2pm 4:30pm-9pm, Fri 11am-2pm 4:30pm-10pm, Sat Noon-10pm, Sun Noon-9pm",82,3/1/2020,2054441515,,597,Central,0,Yoko Davis,Operations,-
20224,aa147a122be5f432,English,Mei Wei Asian Bistro,309 Pelham Ave SW,Huntsville,35801,AL,United States,Chinese,$,Daily 11am-9pm,43,3/1/2020,2562880114,,849,Central,16,Ann W,Owner,-
20225,b8ca717f2917f207,English,Panda Haven,6300 Grelot Rd,Mobile,36609,AL,United States,Chinese,$,"Mon-Thu 10:30am-10pm, Fri-Sat 10:30am-10:30pm, Sun 10:30am-10pm",38,3/1/2020,2516336808,info@pandahavenal.com,711,Central,16,Feng Zheng,Owner,-
20226,0c001b3065310810,English,China King,325 9th Ave SW,Lafayette,36862,AL,United States,Chinese,$$,"Mon-Fri 11am-10pm, Sat-Sun 10am-10pm",53,3/1/2020,3348640005,,19,Central,0,Shuxiong Cong,Owner,-
20227,184892cb3d758e9a,English,Cajun Grill,2801 S Memorial Pkwy,Huntsville,35801,AL,United States,Cajun,$,"Mon-Sat 10am-7pm, Sun Noon-6pm",32,3/1/2020,2565347225,,874,Central,0,Hyeok Pak,Owner,-
20228,2c0dbbae782f5276,English,Ralph & Kacoo's,1595 Battleship Pkwy,Daphne,36527,AL,United States,"American, Creole, Cajun",$$,"Mon-Thu 6am-10pm, Fri-Sat 6am-11pm, Sun 6am-10pm",64,3/1/2020,2516260045,mobile@ralphandkacoos.com,199,Central,0,,,-
20229,25a1869e2541ebd0,English,Wok by d'Bay,420 Fairhope Ave,Fairhope,36532,AL,United States,Japanese,$$,"Mon 1:30am-Midnight, Tue-Sun 12:30am-Midnight",55,3/1/2020,2512707262,wokbydbay7262@att.net,169,Central,0,,,-
20230,6759be72dc2c8fe1,English,Cajun Bistro Express,1515 Pearson Ave SW,Birmingham,35211,AL,United States,Cajun,$,,47,3/1/2020,2052026634,,1117,Central,18,,,-
20231,7b5ca20c4360b7fe,English,Tim's Cajun Kitchen,114 Jordan Ln NW,Huntsville,35805,AL,United States,"Caribbean, Cajun",$$,"Mon-Thu 11am-8pm, Fri-Sat 11am-10pm, Sun Closed",42,3/1/2020,2565337589,timscajunkitchen@aol.com,916,Central,20,Tim Faul,Owner,-
20232,cb929d24dd000ee1,English,Tokyo Japanese Steak House & Sushi Bar,1105 Wayne Rd NW,Huntsville,35806,AL,United States,Japanese,$$,"Mon-Sat 11:30am-10pm, Sun Noon-9pm",49,3/1/2020,2562171719,,788,Central,0,,,-
20233,06ca2eb9a19c2961,English,Broad Street Peaux Boys,1821 2nd Ave N,Birmingham,35203,AL,United States,"Creole, Cajun",,,47,2/7/2022,2053327991,,1209,Central,0,,,-
20234,5617072d47b6bb7e,English,China Chef II,1702 Government St,Mobile,36604,AL,United States,Chinese,$,"Mon Noon-8pm, Tue Closed, Wed-Sun Noon-8pm",22,3/1/2020,2514783838,,718,Central,8,Qins Pan,Owner,-
20235,87e83bae38e2baec,English,Top China,9160 Eastchase Pkwy,Montgomery,36117,AL,United States,Chinese,$,Daily 11am-9:30pm,59,3/1/2020,3342701668,,420,Central,0,Jin Xiu C,Owner,-
20236,ce3a633636c1a7a0,English,Mr Cajuns kitchen & Catering,606 N Olive St,North Little Rock,72114,AR,United States,"Creole, Cajun",$$,"Mon-Fri 11am-2pm 4pm-7pm, Sat Noon-5pm, Sun Closed",41,3/1/2020,5012463150,mrcajunskitchennlr@yahoo.com,816,Central,0,,,-
20237,92af8c0ecb905c61,English,Ward's The Crawfish Hole,768 Crystal Hill Rd,Hot Springs National Park,71913,AR,United States,"Creole, Cajun",$$,"Mon-Wed Closed, Thu 4pm-9pm, Fri-Sat Noon-9pm, Sun Noon-7pm",56,3/1/2020,5017628456,,104,Central,0,,,-
20238,ac454ffb830c5ca9,English,Y & Y Chinese and Thai Food,405 S Bloomington St,Lowell,72745,AR,United States,"Chinese, Thai",,"Mon-Sat 11am-8pm, Sun Closed",36,3/1/2020,4792384156,,356,Central,0,Yia X,Owner,-
20239,848d1445b1f58c3c,English,Mr. Cheng's,4629 E McCain Blvd,North Little Rock,72117,AR,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",75,3/1/2020,5019559988,info@mrchengs.com,644,Central,0,,,-
20240,ca1081b57414f7f3,English,Crawpappy's Cajun Cusine,1915 US-71,Alma,72921,AR,United States,"Creole, Cajun",$$,"Mon-Wed Closed, Thu-Sat 11am-8:30pm, Sun Closed",17,3/1/2020,4794300034,,59,Central,0,,,-
20241,9cdc4d91d8214a1e,English,Bamboo 3,13420 Otter Creek Pkwy,Little Rock,72210,AR,United States,Japanese,$$,"Mon-Sat 11am-2:30pm, Sun Closed",0,2/23/2024, 50 16158500,,273,Central,18,,,-
20242,bedff7fd793c0076,English,Chinese On the Go,6610 Colonel Glenn Rd,Little Rock,72204,AR,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun Closed",38,3/1/2020,5015689910,,915,Central,0,Allen Parker,Owner,-
20243,37ba1cc05980908a,English,The Oyster Bar,3003 W Markham St,Little Rock,72205,AR,United States,Cajun,$$,"Mon Closed, Tue-Sat 11am-9pm, Sun Closed",58,3/1/2020,5016667100,,811,Central,0,,,-
20244,6e69e0e372fed326,English,Kung Fu Eggroll,101 S Broadway St,Siloam Springs,72761,AR,United States,Chinese,$,"Mon-Fri 11am-8pm, Sat-Sun Closed",18,3/1/2020,4792283163,,130,Central,0,Macy V,Owner,-
20245,08e9022e259f82f4,English,Tai Lee's,805 S Saint Louis St,Batesville,72501,AR,United States,Chinese,$,"Mon Closed, Tue-Fri 11am-7:30pm, Sat-Sun Closed",21,3/1/2020,8707938168,,113,Central,16,Quang le,Owner,-
20246,9640fefded088d71,English,Golden Wok,2809 Pine St,Arkadelphia,71923,AR,United States,Chinese,$,Daily 11am-9pm,89,3/1/2020,8702301838,info@sirved.com,79,Central,0,,,-
20247,4bfdd79e26094b67,English,R Landry's,513 S 4th St,Van Buren,72956,AR,United States,Cajun,$$,"Mon-Tue Closed, Wed-Fri 10:30am-1:30pm, Sat 4:30pm-8:30pm, Sun Closed",39,3/1/2020,4797832505,indieagencydc@gmail.com,309,Central,40,,,-
20248,734cb32372a1a56c,English,Mong Dynasty,3101 N College Ave,Fayetteville,72703,AR,United States,Chinese,$,"Mon-Sat 11am-8pm, Sun Closed",63,3/1/2020,4794437666,themongdynasty@gmail.com,726,Central,0,Jeanete Cheng,,-
20249,bb7f45538c06a251,English,Kobe Hibachi Grill and Sushi,643 E Van Asche Dr,Fayetteville,72703,AR,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",51,3/1/2020,4794435623,kobesang@gmail.com,800,Central,38,,,-
20250,ddaca2c864cbf891,English,Shogun,3606 SE Metro Pkwy,Bentonville,72712,AR,United States,Japanese,$$,Daily 11am-2pm 4:30pm-9pm,73,3/1/2020,4794640882,,770,Central,0,John Pak,,-
20251,99b87778f65a265b,English,Diamond Head Restaurant 2,1901 Midland Blvd,Fort Smith,72904,AR,United States,Chinese,$,"Mon-Sat 10am-3pm, Sun Closed",40,3/1/2020,4797822093,,466,Central,0,Tan Dai,Owner,-
20252,84806dbb6d1bc004,English,Pho 88,4011 E Kiehl Ave,Sherwood,72120,AR,United States,"Vietnamese, Chinese",$$,"Mon Closed, Tue-Sun 11am-9pm",82,3/1/2020,5012414068,,403,Central,0,,,-
20253,bde8e30129ab2fa4,English,Chinese Kitchen,11401 N Rodney Parham Rd,Little Rock,72212,AR,United States,Chinese,$,"Mon Closed, Tue-Sun 11am-8pm",82,3/1/2020,5012242100,,734,Central,0,Tom Fong,Owner,-
20254,fc54fc2672b12b91,English,Alligator Rays,109 W Main St,Altus,72821,AR,United States,"Creole, Cajun",$$,"Mon-Tue Closed, Wed-Thu 4pm-9pm, Fri-Sat 4pm-10pm, Sun Noon-8pm",43,3/1/2020,4794682237,woodardamusement@yahoo.com,23,Central,0,,,-
20255,35ae4b0c56e283a6,English,Kotaro Hibachi Express,2501 Dave Ward Dr,Conway,72034,AR,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun Closed",30,7/27/2021,5019326109,,371,Central,28,,,-
20256,edc131b05d15877d,English,Samurai Steakhouse,1212 Military Rd,Benton,72015,AR,United States,Japanese,$$$,"Mon-Thu 4pm-9pm, Fri 11am-2:30pm 4:30pm-9:30pm, Sat Closed, Sun 11am-2:30pm 4:30pm-9pm",51,3/1/2020,5018606161,,208,Central,0,,,-
20257,6a3039d971a82a43,English,China Plus Buffet,6211 Colonel Glenn Rd,Little Rock,72204,AR,United States,Chinese,$,"Mon-Fri 11am-3:30pm, Sat-Sun 11am-9:30pm",45,3/1/2020,5015621110,,961,Central,24,Sophie L,Owner,-
20258,e7bc1890751f46ce,English,Hoshi Japanese Cuisine,1409 Highway 62 65 N,Harrison,72601,AR,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 4pm-9pm, Fri-Sun Closed",45,3/1/2020,8702805100,hoshisinharrison@gmail.com,92,Central,24,,,-
20259,0a9314c9441785f6,English,Fuji Japanese Steak House,2810 E Highland Dr,Jonesboro,72401,AR,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 4:30pm-9pm, Fri-Sun Closed",58,3/1/2020,8709725585,info@fujisteakhousejonesboro.com,403,Central,24,,,-
20260,72c10a6b9062f427,English,Cafe Rue Orleans,1150 N College Ave,Fayetteville,72703,AR,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Sat 11am-8:30pm, Sun 10:30am-2pm",71,3/1/2020,4794432777,mgmt@caferueorleans.com,586,Central,0,Maudie S,Owner,-
20261,862f28f0fd01b3ca,English,Kobe Japanese Steakhouse,11401 Financial Centre Pkwy,Little Rock,72211,AR,United States,Japanese,$$,"Mon-Thu 11am-2pm 4pm-10pm, Fri-Sat 11am-2pm 4pm-11pm, Sun 4pm-9:30pm",52,3/1/2020,5012255999,,708,Central,32,Joseph Park,Operations,-
20262,e1e5379a2245cf2a,English,Tasty Hibachi,2607 Caddo St,Arkadelphia,71923,AR,United States,Japanese,$$,"Mon-Fri 11am-2:30pm 4pm-9pm, Sat Noon-2:30pm, Sun Closed",33,3/1/2020,8706177063,tastyhibachi@gmail.com,79,Central,18,,,-
20263,9ab9deb351fb97e5,English,RJ's Crawfish Shack,6221 AR-5,Bryant,72022,AR,United States,"Creole, Cajun",$$,"Mon-Wed Closed, Thu-Sat 11am-8pm, Sun Closed",41,3/1/2020,5014675118,,211,Central,0,,,-
20264,bc1b012b04fc2041,English,Xen Thai and Ramen,605 Salem Rd,Conway,72034,AR,United States,Japanese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",46,3/1/2020,5015046926,,368,Central,0,,,-
20265,1b15b64408904644,English,Mulan's,790 Elsinger Blvd,Conway,72032,AR,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",56,3/1/2020,5012050896,,377,Central,22,Jim Ni,General,-
20266,6fc4de590274c0a8,English,Great Wall China Buffett,2300 Leopard Ln,Malvern,72104,AR,United States,Chinese,$,"Mon-Thu 11am-8:30pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",46,3/1/2020,5013328666,,64,Central,0,Meiguan Lin,Owner,-
20267,de746e0fc24fe754,English,Hibachi Sushi Buffet,4334 Central Ave,Hot Springs,71913,AR,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri 11am-9pm, Sat 11am-10:30pm, Sun 8am-9pm",52,3/1/2020,5014639977,,413,Central,0,Zhen Wang,,-
20268,fd657e0139e0bd1e,English,Front Street Grill,115 S Front St,Dardanelle,72834,AR,United States,"Creole, Cajun",$$,"Mon 5pm-Midnight, Tue Closed, Wed-Thu 5pm-Midnight, Fri 5pm-2am, Sat 11am-2am, Sun 11am-10pm",56,3/1/2020,4792294458,,156,Central,0,,,-
20269,73b65fb13416c631,English,Bamboo Sherwood,117 Country Club Rd,Sherwood,72120,AR,United States,Japanese,$$,"Mon-Sat 11am-2:30pm 4pm-9:30pm, Sun Closed",20,3/22/2022,5018644906,,504,Central,20,,,-
20270,5d777d77616f5d41,English,Bamboo Garden,332 E 9th St,Mountain Home,72653,AR,United States,Chinese,$$,"Mon-Sat 11am-8pm, Sun Closed",34,3/1/2020,8704257242,bamboo@bamboogarden.com,119,Central,0,Pyong An,Owner,-
20271,6bdb3b31f8a7c21f,English,Sakura,7307 Alcoa Rd,Bryant,72022,AR,United States,Japanese,$$,"Mon 11am-2:30pm 4:30pm-9:30pm, Tue 11am-2:30pm 4:30pm-9pm, Wed 11am-9pm, Thu 11am-2:30pm 4:30pm-9pm, Fri-Sat 11am-3pm 4pm-9:30pm, Sun 11am-3pm 4:30pm-9pm",54,3/1/2020,5017789585,,287,Central,0,Tony Tran,,-
20272,807f69019959aa69,English,Chinese On the Go,107 Roya Ln,Bryant,72022,AR,United States,Chinese,$,"Mon Closed, Tue-Sat 11am-8:30pm, Sun Closed",75,3/1/2020,5018478180,,213,Central,0,Chieu Nzuyan,Owner,-
20273,3d4a13d5d7a856c4,English,So Chill Eat,1004 S Mount Olive St,Siloam Springs,72761,AR,United States,Japanese,$$,Daily 11am-9pm,48,12/30/2020,4794271293,creative@sochilleat.com,131,Central,24,,,-
20274,22ef841cb4f374da,English,Hunan Manor Chinese Restaurant,1147 N Tahoe Pl,Fayetteville,72704,AR,United States,Chinese,$$,"Mon 11am-3pm 4pm-9pm, Tue Closed, Wed-Sat 11am-3pm 4pm-9pm, Sun 11am-3pm 4pm-8:30pm",54,3/1/2020,4795213883,,596,Central,20,,,-
20275,4a02dd12096eb449,English,Chicot Hibachi Express,9105 Chicot Rd,Little Rock,72209,AR,United States,Japanese,$,"Mon-Sat 11am-9:30pm, Sun Closed",54,3/1/2020,5017471337,chicothibachi@gmail.com,392,Central,22,,,-
20276,a439fce7e9e6902f,English,Chao's Asian & American Foods,617 N College Ave,Fayetteville,72701,AR,United States,"Chinese, Thai",$,"Mon-Fri 11am-8pm, Sat 4pm-8pm, Sun Closed",21,3/1/2020,4793169191,,589,Central,24,,,-
20277,a66a88e6df4eec3b,English,Taylor Steakhouse,14201 AR-54,Dumas,71639,AR,United States,"Creole, Cajun",$$$,"Mon-Wed Closed, Thu 5:30pm-9pm, Fri-Sat 5:30pm-10pm, Sun Closed",93,3/1/2020,8703825349,,32,Central,0,,,-
20278,8a6792259305b587,English,Cajun Express,5082 AR-78 N,Wheatley,72392,AR,United States,Cajun,$$,"Mon-Thu Closed, Fri-Sat 4:30pm-8:30pm, Sun Closed",34,3/1/2020,8704572572,,6,Central,0,,,-
20279,b3faa912b60df572,English,Mama Tang Restaurant,3482 Elm Springs Rd,Springdale,72762,AR,United States,Chinese,$,"Mon Closed, Tue-Sun 11am-9pm",48,3/1/2020,4797518989,,500,Central,26,Sam Chen,,-
20280,b3a0312ab8b3485c,English,Kowloon Chinese Restaurant,357 S Division St,Blytheville,72315,AR,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",38,3/1/2020,8707622828,,76,Central,0,Lynda Emmons,Owner,-
20281,e5860febfcb7c07b,English,Boondocks,12200 Highway 71 S,Fort Smith,72916,AR,United States,"Creole, Caribbean, Cajun",$$,"Mon-Fri Closed, Sat 3pm-5pm, Sun Closed",58,3/1/2020,4796469464,,130,Central,22,,,-
20282,9cfd7af9304450ec,English,Crazy Hibachi,2907 Lakewood Village Dr,North Little Rock,72116,AR,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 5pm-9pm, Fri-Sat 11am-2:30pm 5pm-10pm, Sun 11am-2:30pm 5pm-9pm",48,3/1/2020,5018129888,,691,Central,0,John Park,Owner,-
20283,5c1e0d7b95690c89,English,MadHouse 101,101 E Locust St,El Dorado,71730,AR,United States,"Creole, Cajun",,"Mon-Wed Closed, Thu 5pm-9pm, Fri-Sat 5pm-10pm, Sun Closed",58,2/27/2023,8704443008,,127,Central,0,,,-
20284,63de70903aea528a,English,Crazy Samurai,5431 Central Ave,Hot Springs National Park,71913,AR,United States,Japanese,$$,"Mon 3pm-9pm, Tue Closed, Wed-Thu 3pm-9pm, Fri-Sun Noon-10pm",52,3/1/2020,5015250488,crazysamuraihotsprings@gmail.com,263,Central,30,,,-
20285,2e4060d6a44bc1e0,English,Almost Famous Smoke House and Grill,258 US-64,Conway,72032,AR,United States,"American, Creole, Cajun",$$,"Mon-Tue Closed, Wed 11am-3pm, Thu 11am-8pm, Fri-Sat 11am-9pm, Sun Closed",66,3/1/2020,5014503036,,310,Central,0,,,-
20286,df815219cb6fa2ae,English,Ho Ho Chinese Restaurant,110 Barrow Hill Rd,Forrest City,72335,AR,United States,Chinese,$,"Mon-Tue Closed, Wed-Sat 11am-9pm, Sun Closed",52,3/1/2020,8706333888,,66,Central,20,Andy Lee,Owner,-
20287,75850fa883ef05c4,English,Sushi House,2501 SE 14th St,Bentonville,72712,AR,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun 11am-8pm",63,3/1/2020,4792710370,,725,Central,24,John Wei,Owner,-
20288,117627c980d76c73,English,Cooyon's Restaurant,785 AR-201,Mountain Home,72653,AR,United States,"Creole, Caribbean, Cajun",$$,"Mon Closed, Tue-Sat 11am-8pm, Sun Closed",46,3/1/2020,8706561819,,120,Central,20,Meals Now,,-
20289,66f1eaca05b4bfbe,English,Fantastic China,1900 N Grant St,Little Rock,72207,AR,United States,Chinese,$$,"Mon-Thu 11am-2:30pm 5pm-9:30pm, Fri-Sat 11am-2:30pm 5pm-10pm, Sun 11am-9:30pm",52,3/1/2020,5016638999,,1011,Central,0,Kabion Wang,General,-
20290,4f97060cc34b6f99,English,Vito's Asian kitchen,700 4th St,Horseshoe Bend,72512,AR,United States,Chinese,,"Mon-Sat Noon-8pm, Sun 9am-4pm",3,8/22/2022,8706704273,,7,Central,0,,,-
20291,087e556e711dc4d4,English,Ninja Bar Sushi & Grill,5501 Ranch Dr,Little Rock,72223,AR,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 5pm-9pm, Fri-Sat 11am-2:30pm 5pm-9:15pm, Sun 11am-2:30pm 5pm-8:30pm",40,3/1/2020,5013678659,chowhenry10@yahoo.com,393,Central,24,Hendri P,Owner,-
20292,44b69faabdecfe5e,English,Sheridan Hibachi & Sushi,802 N Rock St,Sheridan,72150,AR,United States,Japanese,,"Mon-Sat 11am-8pm, Sun Closed",27,8/22/2021,8707090155,,39,Central,0,,,-
20293,353f7fdbd3a20511,English,Rock 'N' Roll Hibachi,420 Malvern Ave,Hot Springs,71901,AR,United States,Japanese,$$,"Mon-Tue 11am-2:30pm, Wed Noon-8pm, Thu-Sat 11am-2:30pm, Sun Noon-2:30pm",30,3/1/2020,5017666441,rockhibachi@gmail.com,379,Central,26,,,-
20294,6c70085e81a45611,English,Fuji Japanese Steakhouse,3600 Massard Rd,Fort Smith,72903,AR,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 4:30pm-9pm, Fri 11am-2:30pm 4:30pm-10pm, Sat-Sun Closed",83,3/1/2020,4794781088,,439,Central,0,,,-
20295,f090b6137b6dacea,English,Abe's Ole Feed House,2299 Lawson Rd,El Dorado,71730,AR,United States,"Southern, Creole, Cajun",$$,"Mon-Wed Closed, Thu 5pm-8:30pm, Fri-Sat 5pm-9pm, Sun Closed",56,3/1/2020,8709623337,whitreed@rocketmail.com,2,Central,0,,,-
20296,e5b7a70922c6dc46,English,Yoshi Japanese Steakhouse,1110 Hometown Commons,Mountain Home,72653,AR,United States,Japanese,$$,"Mon Closed, Tue-Sun 11am-2:30pm 4pm-9pm",32,3/1/2020,8704926078,,123,Central,0,Tony Guo,,-
20297,4ddfd834845e27b2,English,Beech Street Bistro,202 Beech St,Crossett,71635,AR,United States,"American, Creole, Cajun",,Daily 11am-8pm,58,3/1/2020,8703042183,,40,Central,26,,,-
20298,83b0ec4896b05cef,English,Pops Place,6701 US-67,Texarkana,71854,AR,United States,"Creole, Cajun",$$,"Mon-Tue Closed, Wed-Fri 5pm-9pm, Sat 3pm-9pm, Sun Closed",48,3/1/2020,8707734887,pop.popsplace@verizon.net,118,Central,0,Erby Harris,Owner,-
20299,34205951531f07ff,English,August Moon Chinese Restaurant,108 Garland Ave,West Helena,72390,AR,United States,Chinese,$,"Mon-Sat 6am-9pm, Sun 11am-2pm",45,3/1/2020,8705725523,,64,Central,0,Ming Ling,Owner,-
20300,02069bc5b23b319f,English,Asian Kitchen Express,3842 Midland Blvd,Fort Smith,72904,AR,United States,"Chinese, Laotian, Thai",$,"Mon-Sat 10:30am-8pm, Sun Closed",48,3/1/2020,4793089050,,422,Central,24,Mama S,Owner,-
20301,5358ccd6c99eab9a,English,Panda IV,3050 W Sunset Ave,Springdale,72762,AR,United States,Chinese,$$,"Mon-Thu 11am-3pm 5pm-9:30pm, Fri 11am-3:30pm 5pm-10pm, Sat-Sun Closed",37,3/1/2020,4798728828,,551,Central,0,Tom Tung,Owner,-
20302,aa08a490d5dff566,English,Hunan Palace Express,2906 MacArthur Dr,North Little Rock,72118,AR,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun Closed",49,3/1/2020,5018125925,,851,Central,0,,,-
20303,c9edfdf81f19257c,English,Hunan Chinese Restaurant,509 S 8th St,Rogers,72756,AR,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",40,3/1/2020,4796215300,,577,Central,0,Wilson Chen,Owner,-
20304,fec0b3f77298701e,English,Oriental Express,1516 Browns Ln Access Rd,Jonesboro,72401,AR,United States,Chinese,$$,Daily 11am-9pm,39,3/1/2020,8709316688,,407,Central,32,,,-
20305,885ca119ffe74f9d,English,Naru Sushi and Grill,701 W Main St,Cabot,72023,AR,United States,Japanese,$$,"Mon-Thu 11am-2pm 4:30pm-8:30pm, Fri-Sat 11am-2pm 4:30pm-9pm, Sun 11am-2pm 4:30pm-8:30pm",27,3/1/2020,5018438898,,128,Central,0,,,-
20306,330e2ee6163a2a3c,English,Chi's Asian Cafe,3421 Old Cantrell Rd,Little Rock,72202,AR,United States,Chinese,$$,Daily 11am-9:30pm,66,3/1/2020,5019169973,,866,Central,30,,,-
20307,d3ebbb850d375c76,English,Beau's Bayou Smokehouse,243 W Main St,Farmington,72730,AR,United States,"Southern, Creole, Cajun",$$,"Mon Closed, Tue-Sat Noon-8pm, Sun Closed",42,3/1/2020,4798715373,,210,Central,0,Beau,Owner,-
20308,9d019f41d26622e4,English,Saga,4900 Rogers Ave,Fort Smith,72903,AR,United States,Japanese,$$,Daily 11am-9pm,49,3/22/2022,4797631162,,545,Central,22,,,-
20309,c879639cb8498a17,English,Wok Express,1418 Albert Pike Rd,Hot Springs,71913,AR,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri 11am-9pm, Sat 11am-9:30pm, Sun Closed",54,3/1/2020,5016234932,johnnychen233@gmail.com,426,Central,22,Johnny Dong,General,-
20310,89e2126caca906ab,English,New China,2625 E Race Ave,Searcy,72143,AR,United States,Chinese,$,"Mon Closed, Tue-Sun 10:30am-9pm",39,3/1/2020,5012681168,,163,Central,0,Qiqin Chen,General,-
20311,3c813fea261672fc,English,Wasabi,313 W Dickson St,Fayetteville,72701,AR,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun 11am-10pm",52,3/1/2020,4795270268,,592,Central,0,Jc Rodriguez,Back of the House,-
20312,f56edc0a7ac87ab6,English,Aomori Japanese Cuisine,705 Highway 463 N,Trumann,72472,AR,United States,Japanese,$$$,Daily 10:30am-8pm,18,3/1/2020,8704830669,,30,Central,0,,,-
20313,e27b8caa223568f9,English,Seafood Shack,308 Bancario,Marion,72364,AR,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",32,3/1/2020,8705595088,,137,Central,0,,,-
20314,132bebe9af6d8094,English,A.W.Lin's Asian Cuisine,309 Main St,Little Rock,72201,AR,United States,"Japanese, Chinese",$$,"Mon-Fri 3pm-6pm, Sat-Sun Closed",61,3/1/2020,5015390986,,826,Central,30,,,-
20315,a91bd2de739b1856,English,Yoshi's,12202 N Cave Creek Rd,Phoenix,85022,AZ,United States,Japanese,$,"Mon-Fri 10am-8:30pm, Sat 11am-8pm, Sun 11am-5pm",71,3/1/2020,6024854236,,1213,Mountain,18,,,-
20316,549f715e5150411c,English,Eastwind,58 W Buffalo St,Chandler,85225,AZ,United States,Japanese,$,"Mon-Thu 11am-2:30pm 4:30pm-9:30pm, Fri-Sun Closed",22,3/1/2020,4808557451,,1435,Mountain,20,James C,Owner,-
20317,85146bf8df6ee6e7,English,Canton Wong,7050 S Central Ave,Phoenix,85042,AZ,United States,Chinese,$,"Mon Closed, Tue-Sun 11am-9pm",41,3/1/2020,6022765486,,737,Mountain,0,,,-
20318,00c304a812c5206d,English,Lotus Garden,984 E White Mountain Blvd,Pinetop-Lakeside,85935,AZ,United States,"Japanese, Chinese",$$,Daily 11am-9pm,36,3/1/2020,9283672568,,74,Mountain,30,Michael Ewu,Owner,-
20319,1e489a12f311bbd9,English,Hana Tokyo,16049 N Arrowhead Fountains Ctr Dr,Peoria,85382,AZ,United States,Japanese,$$,"Mon-Thu 3pm-6pm 8pm-10pm, Fri-Sat 3pm-6pm 8pm-11pm, Sun 3pm-6pm 8pm-9pm",30,3/1/2020,6237739233,,1035,Mountain,18,,,-
