zip_code,state_code,region,lastmodifieddate,currently_using_competitor_c,duration_converted_c,duration_sdr_working_c,enterprise_c,street,status,isdeleted,lead_assigned_time_c,lead_created_time_c,report_filter_indicator_c,service_type_c,menu_type_c,converteddate,restaurant_time_zone_c,lead_created_day_c,first_mel_timestamp_c,systemmodstamp,clicksendsms_is_sms_sent_c,converted_time_c,is_menu_uploaded_c,promotions_c,menu_complexity_c,restaurant_time_display_c,client_language_c,automation_timestamp_c,state,createddate,monthly_revenue_c,pulley_reviewed_c,last_activity_date_c,statecode,automation_bypass_c,interest_level_c,unqualified_reason_c,restaurant_local_timezone_c,menu_approval_c,completed_time_c,days_since_last_activity_c,mentioned_competitor_c,country,first_mql_timestamp_c,salutation,actual_lead_source_c,lead_type_c,latest_mql_timestamp_c,ae_assigned_time_c,duration_sdr_complete_c,direct_manager_sdr_c,duration_sdr_assigned_c,working_start_time_c,duration_ae_assigned_c,lead_category_c,owner_type_c,mobile_primary_c,daylight_saving_hour_c,isconverted,days_since_assigned_to_person_c,hasoptedoutofemail,city,sdr_assigned_to_me_c,expected_gmv_2_c,first_touch_date_c,is_user_owner_c,assigned_sdr_c,sales_cycle_length_c,lead_source_c,postalcode,currently_using_competitor_online_c,date_assigned_to_person_c,countrycode,isunreadbyowner,restaurant_type_c,assigned_sdr_role_c,bypass_owner_assignment_c,restaurant_time_c,zip_code_1,city_1,state_code_1,population,population_band,density,density_band,median_household_income,median_income_band,timezone,school_zone
48001,MI,Midwest,2024-11-13 09:40:32.000 Z,False,0.64,0.79,False,2610 Pointe Tremble Road,Converted,False,2023-11-07 18:11:03.000 Z,2023-11-07 18:11:03.000 Z,True,,Chinese-Unknown,2023-11-07,EST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2023-11-07 18:58:09.000 Z,False,,,1:03 PM,Mandarin,2023-11-07 18:46:17.000 Z,MI,2023-11-07 18:11:03.000 Z,,False,2023-11-07,MI,False,Medium,,GMT-04,Not Submitted,2023-11-07 18:58:09.000 Z,555.0,,United States,,,,Marketing Inbound,,2023-11-07 18:19:53.000 Z,0.79,005Uo0000018DIrIAM,0.0,2023-11-07 18:58:09.000 Z,-0.64,,AE,(917) 324-7728,0,True,555.0,False,Algonac,False,0,2023-11-07,True,0058b00000HliWiAAJ,0.64,SMS,48001,False,2023-11-07,US,False,,SDR team user,False,13:03:16.252Z,48001,Algonac,MI,11903,"5,001 - 20,000",242,101 - 500,"$63,272","$60,000 - $100,000",Eastern Standard Time,C-
67207,KS,Midwest,2024-11-13 09:40:31.000 Z,False,2.68,-2.81,False,1845 South Rock Road,Converted,False,2023-12-20 21:38:51.000 Z,2022-11-01 03:30:19.000 Z,True,Full Time,Chinese-Unknown;Japanese;Cajun,2023-12-20,CST,Monday,2023-12-20 18:58:15.000 Z,2025-05-15 16:11:25.000 Z,False,2023-12-20 21:38:51.000 Z,False,30 days Free Trial - VO,,12:01 AM,Mandarin,2023-12-20 21:36:38.000 Z,KS,2022-11-01 03:30:19.000 Z,"$100,000+",False,2023-12-20,KS,False,High,,GMT-05,Not Submitted,2023-12-20 21:38:51.000 Z,512.0,DoorDash;Uber,United States,2023-12-20 18:58:15.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2023-12-20 18:58:00.000 Z,2023-12-20 18:58:15.000 Z,0.0,005Uo0000018DIrIAM,9954.14,2023-12-20 18:50:21.000 Z,-2.68,Inbound,AE,(917) 528-8077,0,True,512.0,False,Wichita,False,0,2020-07-10,True,0058b00000HNKiUAAX,2.68,DM,67207,True,2023-12-20,US,False,Delivery,AE team user,False,12:01:52.893Z,67207,Wichita,KS,28473,"20,201 - 50,000",1093,"501 - 5,000","$67,348","$60,000 - $100,000",Central Standard Time,C+
10467,NY,Northeast,2024-09-09 09:48:52.000 Z,False,0.0,,False,,Converted,False,,2022-11-23 01:20:00.000 Z,False,Part-Time,Chinese-Unknown,2023-01-25,EST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2023-01-25 19:27:16.000 Z,False,,Basic Menu,1:01 PM,Mandarin,2023-01-13 18:31:23.000 Z,MI,2022-11-23 01:20:00.000 Z,,False,2023-01-13,MI,False,High,Current Client,GMT-04,Approved,,853.0,,United States,,,,Telemarketer,,2023-01-25 19:27:16.000 Z,,,,,,,AE,(573) 691-9598,0,True,853.0,False,,False,0,2022-11-22,True,,0.0,Hiring Post,,False,2023-01-13,US,False,Delivery,,False,13:01:57.544Z,10467,Bronx,NY,101255,"50,001+",16739,"5,001 - 20,000","$46,228","$1 - $60,000",Eastern Standard Time,B+
7083,NJ,Northeast,2024-09-09 09:19:32.000 Z,False,0.0,,False,550 North Ave E,Converted,False,,2022-11-01 02:41:05.000 Z,False,Part-Time,Chinese-Unknown,2023-07-22,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-07-22 20:13:57.000 Z,False,30 days Free Trial - VO,Basic Menu,1:01 PM,Mandarin,2023-07-22 17:31:03.000 Z,NJ,2022-11-01 02:41:05.000 Z,,False,2023-07-22,NJ,False,High,,GMT-04,Approved,,663.0,,United States,,Mr.,,Telemarketer,,2023-07-22 20:13:57.000 Z,,,,,,,AE,(646) 318-2903,0,True,664.0,False,Union,False,0,2023-04-25,True,,0.0,Telemarketer,07083,False,2023-07-21,US,False,Delivery,,False,13:01:45.075Z,7083,Union,NJ,55162,"50,001+",2461,"501 - 5,000",No Data,No Data,Eastern Standard Time,B
52001,IA,Midwest,2024-11-13 09:40:33.000 Z,False,1.66,1.67,False,,Converted,False,2023-12-02 18:21:01.000 Z,2023-12-02 05:42:15.000 Z,True,Full Time,Chinese-Unknown,2023-12-02,CST,Saturday,2023-12-02 18:21:50.000 Z,2025-05-15 16:11:25.000 Z,False,2023-12-02 20:01:13.000 Z,False,,Basic Menu,12:03 AM,Fuzhounese;Mandarin,2023-12-02 19:00:23.000 Z,IA,2023-12-02 05:42:15.000 Z,,False,2023-12-02,IA,False,Medium,,GMT-05,Not Submitted,2023-12-02 20:01:13.000 Z,530.0,,United States,2023-12-02 18:21:50.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2023-12-02 18:21:00.000 Z,2023-12-02 18:21:50.000 Z,1.67,0058b00000HCkC1AAL,12.65,2023-12-02 20:01:13.000 Z,-1.66,Inbound,Queue,(563) 663-7088,0,True,530.0,False,,False,0,2023-12-02,False,0058b00000HNKijAAH,1.66,SMS,,False,2023-12-02,US,False,Pick Up,SDR team user,False,12:03:17.700Z,52001,Dubuque,IA,43328,"20,201 - 50,000",639,"501 - 5,000","$58,759","$1 - $60,000",Central Standard Time,B+
11436,NY,Northeast,2024-09-09 09:07:49.000 Z,False,21.72,0.0,False,141-36 Rockaway Blvd,Converted,False,2024-05-29 18:46:46.000 Z,2024-05-29 18:46:33.000 Z,False,Part-Time,Chinese-Unknown,2024-05-30,EST,Wednesday,,2025-05-15 16:11:25.000 Z,False,2024-05-30 16:30:09.000 Z,False,Printer Promotion;Jun 2024 - 50% off first 2 months,Basic Menu,1:03 PM,Fuzhounese;Mandarin,2024-05-30 14:47:54.000 Z,NY,2024-05-29 18:46:34.000 Z,"$30,001-$40,000",False,2024-05-30,NY,False,High,,GMT-04,Not Submitted,2024-05-29 18:46:46.000 Z,350.0,,United States,,Mr.,CSM Referral,CSM Referral,,2024-05-29 18:46:46.000 Z,0.0,,0.0,2024-05-29 18:46:46.000 Z,0.0,Outbound,AE,(917) 518-5280,0,True,351.0,False,South Ozone Park,False,0,2024-05-29,True,,21.72,Client Referral - CSM,11436,False,2024-05-29,US,False,Delivery,,False,13:03:50.944Z,11436,Jamaica,NY,19167,"5,001 - 20,000",9330,"5,001 - 20,000","$87,685","$60,000 - $100,000",Eastern Standard Time,B+
21220,MD,Northeast,2024-09-09 09:31:55.000 Z,False,120.99,95.25,False,12550 Eastern Ave,Converted,False,2024-01-18 21:14:20.000 Z,2023-03-23 02:09:16.000 Z,False,,Chinese-Unknown,2024-02-13,EST,Wednesday,,2025-05-15 16:11:24.000 Z,False,2024-02-13 20:28:17.000 Z,False,,,1:01 PM,Mandarin,2024-02-09 18:50:48.000 Z,MD,2023-03-23 02:09:16.000 Z,,False,2024-02-09,MD,False,Low,,GMT-04,Not Submitted,2024-02-13 20:28:17.000 Z,461.0,,United States,,,,Telemarketer,,2024-02-08 19:28:52.000 Z,623.23,,7243.08,2024-01-22 20:29:12.000 Z,-120.99,,AE,(410) 688-9083,0,True,462.0,False,Middle River,False,0,2023-03-22,True,0058b00000HNKiyAAH,120.99,Telemarketer,21220,False,2024-02-08,US,False,,SDR team user,False,13:01:08.030Z,21220,Middle River,MD,41051,"20,201 - 50,000",735,"501 - 5,000","$77,571","$60,000 - $100,000",Eastern Standard Time,C+
44319,OH,Midwest,2024-09-09 09:08:24.000 Z,False,0.0,,False,,Converted,False,,2022-12-15 15:53:21.000 Z,True,Full Time,Chinese-Unknown,2023-08-16,EST,Thursday,,2025-05-15 16:11:25.000 Z,False,2023-08-17 02:28:35.000 Z,False,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,Basic Menu,1:01 PM,Mandarin,2023-08-16 14:58:50.000 Z,OH,2022-12-15 15:53:21.000 Z,"$80,001-$90,000",False,2023-08-16,OH,False,Medium,,GMT-04,Approved,,638.0,,United States,,,,Marketing Inbound,,2023-08-17 02:28:35.000 Z,,,,,,,AE,(216) 394-7241,0,True,722.0,False,,False,0,2022-12-15,True,,0.0,Client Referral -Marketing,,False,2023-05-24,US,False,Pick Up,,False,13:01:58.853Z,44319,Akron,OH,22542,"20,201 - 50,000",464,101 - 500,"$76,890","$60,000 - $100,000",Eastern Standard Time,B
8080,NJ,Northeast,2024-10-29 10:03:54.000 Z,False,0.0,,False,259 Fish Pond Rd,Converted,False,,2022-11-01 02:40:58.000 Z,False,Part-Time,Chinese-Unknown;Japanese,2023-04-18,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-04-18 21:02:12.000 Z,False,Printer Promotion,Basic Menu,1:01 PM,Mandarin,2023-04-13 19:46:58.000 Z,NJ,2022-11-01 02:40:58.000 Z,"$20,001-$30,000",False,2023-04-13,NJ,False,High,,GMT-04,Approved,,763.0,,United States,,Ms.,,Telemarketer,,2023-04-18 21:02:12.000 Z,,,,,,,AE,(856) 270-2720,0,True,758.0,False,Sewell,False,0,,True,,0.0,Telemarketer,8080,False,2023-04-18,US,False,Delivery,,False,13:01:45.075Z,8080,Sewell,NJ,37532,"20,201 - 50,000",501,"501 - 5,000",No Data,No Data,Eastern Standard Time,B+
8848,NJ,Northeast,2024-09-09 10:06:58.000 Z,False,0.0,,False,1004 FRENCHTOWN RD,Converted,False,,2022-11-01 02:41:15.000 Z,False,Part-Time,Chinese-Unknown,2023-04-14,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-04-14 18:12:04.000 Z,False,Printer Promotion,Basic Menu,1:01 PM,Mandarin,2023-04-14 16:27:31.000 Z,NJ,2022-11-01 02:41:15.000 Z,,False,2023-04-14,NJ,False,High,Current Client,GMT-04,Approved,,762.0,,United States,,,,Telemarketer,,2023-04-14 18:12:04.000 Z,,,,,,,AE,(646) 384-2510,0,True,762.0,False,MILFORD,False,0,,True,,0.0,Telemarketer,8848,False,2023-04-14,US,False,Pick Up,,False,13:01:47.764Z,8848,Milford,NJ,8463,"5,001 - 20,000",98,1 - 100,No Data,No Data,Eastern Standard Time,A-
22407,VA,Southeast,2024-09-09 09:44:48.000 Z,False,0.19,0.0,False,,Converted,False,2023-10-11 22:14:49.000 Z,2023-03-06 22:52:40.000 Z,True,Full Time,Chinese-Unknown,2023-10-11,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-10-11 22:14:49.000 Z,False,Client Referral (Referrer $300);30 days Free Trial - VO,Basic Menu,1:02 PM,Mandarin,2023-10-11 22:14:34.000 Z,VA,2023-03-06 22:52:40.000 Z,,False,2023-10-11,VA,False,Low,,GMT-04,Not Submitted,2023-10-11 22:14:49.000 Z,582.0,,United States,,,,Marketing Inbound,,2023-10-11 22:03:17.000 Z,0.0,,5255.37,2023-10-11 22:14:49.000 Z,-0.19,,AE,(703) 868-3837,0,True,582.0,False,,False,0,2023-03-06,True,,0.19,DM,22407,False,2023-10-11,US,False,Pick Up,,False,13:02:02.018Z,22407,Fredericksburg,VA,58826,"50,001+",401,101 - 500,"$102,999","$100,001 - $150,000",Eastern Standard Time,B+
11373,NY,Northeast,2024-09-09 09:37:37.000 Z,False,0.34,1485.73,False,,Converted,False,2023-11-29 17:50:20.000 Z,2022-11-01 03:30:40.000 Z,True,Full Time,Chinese-Unknown,2024-01-30,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-01-30 15:33:51.000 Z,False,,,1:01 PM,Mandarin,2024-01-30 15:33:24.000 Z,NY,2022-11-01 03:30:40.000 Z,,False,2024-01-30,NY,False,Low,,GMT-04,Not Submitted,2023-12-02 20:35:07.000 Z,471.0,,United States,,,,Marketing Inbound,,2024-01-30 15:13:32.000 Z,74.75,,9446.33,2024-01-30 15:33:51.000 Z,1410.64,,AE,(718) 533-0883,0,True,471.0,False,,False,0,2022-05-17,True,0058b00000FxwatAAB,0.34,Field Trip,,False,2024-01-30,US,False,Delivery,AE team user,False,13:01:54.399Z,11373,Elmhurst,NY,94437,"50,001+",23955,"20,001+","$67,489","$60,000 - $100,000",Eastern Standard Time,B+
21704,MD,Northeast,2025-02-19 01:37:15.000 Z,False,23.87,362.86,False,5253 Buckeystown Pike,Converted,False,2024-09-16 16:49:37.000 Z,2023-04-05 03:45:56.000 Z,False,Full Time,Japanese;Cajun;Other,2024-10-02,EST,Tuesday,,2025-03-07 03:59:36.000 Z,False,2024-10-02 19:32:55.000 Z,False,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free;In-store DE material;Oct'24 - $200 SQL Red Envelope,,09:16 AM,Mandarin,2024-10-02 19:30:57.000 Z,MD,2023-04-05 03:45:56.000 Z,,False,2024-10-02,MD,False,Medium,,GMT-04,Approved,2024-10-01 19:40:56.000 Z,198.0,DoorDash;Uber,United States,,Mr.,Outbound SDR,Telemarketer,,2024-10-01 19:40:56.000 Z,362.86,005Uo0000018DIrIAM,12733.06,2024-10-01 19:40:56.000 Z,0.0,Outbound,AE,(443) 652-0159,0,True,198.0,False,Frederick,False,11250,,True,005Uo000000YJkzIAG,23.87,Telemarketer,21704,False,2024-10-02,US,False,Pick Up,SDR team user,False,09:16:42.557Z,21704,Frederick,MD,16887,"5,001 - 20,000",249,101 - 500,"$162,437","$150,001 - $250,000",Eastern Standard Time,A+
94565,CA,West,2025-03-17 19:01:57.000 Z,False,0.83,0.0,False,3821 Railroad Avenue,Converted,False,2025-03-17 18:12:21.000 Z,2025-03-17 18:01:16.000 Z,True,Part-Time,Chinese-Unknown,2025-03-17,PST,Monday,2025-03-17 18:01:16.000 Z,2025-05-15 16:11:25.000 Z,False,2025-03-17 19:01:57.000 Z,False,30 days Free Trial - VO;1 Year SMS - Free,,10:03 AM,Mandarin,2025-03-17 18:52:31.000 Z,CA,2025-03-17 18:01:17.000 Z,"$90,001-$100,000",False,2025-03-17,CA,False,Medium,,GMT-07,Not Submitted,2025-03-17 18:12:21.000 Z,59.0,DoorDash,United States,2025-03-17 18:12:21.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2025-03-17 19:01:57.000 Z,2025-03-17 18:12:21.000 Z,0.0,0058b00000Fyza3AAB,0.18,2025-03-17 18:12:21.000 Z,0.0,Inbound,AE,(925) 510-7943,0,True,59.0,False,Pittsburg,False,54600,2025-03-17,True,005Uo000000354nIAA,0.83,Google,94565,False,2025-03-17,US,False,Pick Up,SDR team user,False,10:03:59.842Z,94565,Pittsburg,CA,97671,"50,001+",1256,"501 - 5,000","$92,399","$60,000 - $100,000",Pacific Standard Time,B-
89122,NV,West,2024-09-09 08:28:14.000 Z,False,0.0,,False,5060 Boulder Way,Converted,False,,2022-11-01 02:41:20.000 Z,False,Full Time,Chinese-Unknown,2023-04-14,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-04-14 17:53:57.000 Z,False,,Basic Menu,1:01 PM,Mandarin,,NY,2022-11-01 02:41:20.000 Z,,False,,NY,False,High,Current Client,GMT-04,Approved,,,,United States,,,Enterprise AE,Enterprise AE,,2023-04-14 17:53:57.000 Z,,,,,,,AE,(702) 898-8333,0,True,762.0,False,,False,0,,True,,0.0,Enterprise,12590,False,2023-04-14,US,False,Delivery,,False,13:01:47.764Z,89122,Las Vegas,NV,49600,"20,201 - 50,000",2116,"501 - 5,000","$55,216","$1 - $60,000",Pacific Standard Time,C+
31324,GA,Southeast,2024-11-13 09:40:30.000 Z,False,671.53,674.54,False,4110 US-17,Converted,False,2023-09-23 23:31:46.000 Z,2022-11-01 02:40:40.000 Z,True,Part-Time,Chinese-Unknown,2023-10-21,EST,Monday,2023-09-25 19:11:00.000 Z,2025-05-15 16:11:25.000 Z,False,2023-10-22 02:03:57.000 Z,False,30 days Free Trial - VO,Basic Menu,1:01 PM,Fuzhounese;Mandarin,2023-09-24 19:49:42.000 Z,GA,2022-11-01 02:40:40.000 Z,"$10,001-$20,000",False,2023-09-24,GA,False,Medium,,GMT-04,Not Submitted,2023-10-22 02:03:57.000 Z,599.0,,United States,2023-10-21 04:00:00.000 Z,Mr.,,Marketing Inbound,2023-10-21 04:00:00.000 Z,2023-09-24 02:32:22.000 Z,674.54,0058b00000HCkC1AAL,7844.85,2023-10-22 02:03:57.000 Z,-671.53,,AE,(917) 282-9409,0,True,600.0,False,RICHMOND HILL,False,0,2023-09-23,True,0058b00000HNKijAAH,671.53,SMS;Client Referral - Unknown;Telemarketer,31324,False,2023-09-23,US,False,Delivery,SDR team user,False,13:01:42.316Z,31324,Richmond Hill,GA,26684,"20,201 - 50,000",80,1 - 100,"$104,411","$100,001 - $150,000",Eastern Standard Time,A-
30013,GA,Southeast,2024-11-13 09:40:30.000 Z,False,6.12,6.16,False,1889 HIGHWAY 20 SE,Converted,False,2023-12-18 16:51:11.000 Z,2022-11-01 02:40:31.000 Z,False,Full Time,Japanese,2023-12-18,EST,Monday,2023-12-18 16:53:43.000 Z,2024-11-13 09:40:30.000 Z,False,2023-12-18 23:00:54.000 Z,False,,Advanced Menu,08:55 AM,Mandarin,2023-12-18 23:00:16.000 Z,GA,2022-11-01 02:40:31.000 Z,,False,2023-12-18,GA,False,Low,,GMT-04,Not Submitted,2023-12-18 23:00:54.000 Z,487.0,,United States,2023-12-18 16:53:43.000 Z,,Marketing Inbound,Telemarketer,2023-12-18 16:53:00.000 Z,2023-12-18 16:53:43.000 Z,6.16,005Uo0000018DIrIAM,9902.18,2023-12-18 23:00:54.000 Z,-6.12,Inbound,AE,(770) 557-6850,0,True,487.0,False,CONYERS,False,0,,True,0058b00000HliWiAAJ,6.12,DM,30013,False,2023-12-18,US,False,Pick Up,SDR team user,False,08:55:42.530Z,30013,Conyers,GA,26555,"20,201 - 50,000",361,101 - 500,"$70,987","$60,000 - $100,000",Eastern Standard Time,C
12834,NY,Northeast,2024-09-09 09:59:32.000 Z,False,1.83,0.0,False,1251 NY-29,Converted,False,2023-10-16 21:15:20.000 Z,2022-11-01 02:40:02.000 Z,False,Part-Time,Chinese-Unknown,2023-10-16,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-10-16 21:15:20.000 Z,False,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,Basic Menu,1:01 PM,Fuzhounese;Mandarin,,NY,2022-11-01 02:40:02.000 Z,,False,,NY,False,High,,GMT-04,Not Submitted,2023-10-16 21:15:20.000 Z,,,United States,,Ms.,AE Sourced,AE Sourced,,2023-10-16 19:25:47.000 Z,0.0,,8394.59,2023-10-16 21:15:20.000 Z,-1.83,,AE,(917) 257-5562,0,True,577.0,False,GREENWICH HISTORIC DISTRICT,False,0,,True,,1.83,Client Referral - Unknown;Telemarketer,12834,False,2023-10-16,US,False,Pick Up,,False,13:01:39.887Z,12834,Greenwich,NY,6665,"5,001 - 20,000",30,1 - 100,"$85,050","$60,000 - $100,000",Eastern Standard Time,B
2893,RI,Northeast,2025-02-19 01:37:15.000 Z,False,2.42,0.03,False,77 WASHINGTON ST,Converted,False,2024-10-02 17:31:06.000 Z,2024-10-02 17:27:31.000 Z,False,,Chinese-Unknown,2024-10-02,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-10-02 19:58:07.000 Z,False,,Basic Menu,1:03 PM,Fuzhounese;Mandarin,2024-10-02 17:29:26.000 Z,RI,2022-11-01 02:39:48.000 Z,,False,2024-10-02,RI,False,Medium,,GMT-04,Not Submitted,2024-10-02 17:33:08.000 Z,225.0,,United States,,Mr.,CSM Referral,CSM Referral,,2024-10-02 17:33:08.000 Z,0.03,005Uo000001sIllIAE,16838.86,2024-10-02 17:33:08.000 Z,0.0,Outbound,AE,(929) 391-4788,0,True,225.0,False,WEST WARWICK,False,0,2024-10-02,True,005Uo0000002n7tIAA,2.42,Client Referral - CSM,2893,False,2024-10-02,US,False,Pick Up,,False,13:03:54.372Z,2893,West Warwick,RI,29143,"20,201 - 50,000",1436,"501 - 5,000",No Data,No Data,Eastern Standard Time,C+
11366,NY,Northeast,2024-09-09 09:26:34.000 Z,False,6.21,0.0,False,176-59 UNION TURNPIKE,Converted,False,2023-12-21 01:21:35.000 Z,2022-11-01 02:40:21.000 Z,False,Part-Time,Cajun;Other,2023-12-20,EST,Monday,,2024-09-24 07:26:12.000 Z,False,2023-12-21 01:21:35.000 Z,False,30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free,Advanced Menu,08:50 AM,Mandarin,2023-12-20 21:56:30.000 Z,NY,2022-11-01 02:40:21.000 Z,,False,2023-12-20,NY,False,Medium,,GMT-04,Approved,2023-12-21 01:21:35.000 Z,485.0,,United States,,Ms.,AE Sourced,AE Sourced,,2023-12-20 19:09:17.000 Z,0.0,,9958.69,2023-12-21 01:21:35.000 Z,-6.21,Outbound,AE,(347) 506-7891,0,True,485.0,False,FRESH MEADOWS,False,0,2021-12-07,True,,6.21,Client Referral - Unknown,11366,False,2023-12-20,US,False,Delivery,,False,08:50:56.726Z,11366,Fresh Meadows,NY,14360,"5,001 - 20,000",5073,"5,001 - 20,000","$114,881","$100,001 - $150,000",Eastern Standard Time,B+
29306,SC,Southeast,2024-09-09 09:52:02.000 Z,False,0.1,0.0,False,2199 SOUTHPORT RD,Converted,False,2023-12-18 04:13:07.000 Z,2022-11-01 02:39:40.000 Z,False,Full Time,Chinese-Unknown,2023-12-17,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-12-18 04:13:07.000 Z,False,,Basic Menu,1:01 PM,Mandarin,2023-12-18 04:11:59.000 Z,SC,2022-11-01 02:39:40.000 Z,,False,2023-12-17,SC,False,High,,GMT-04,Not Submitted,2023-12-18 04:13:07.000 Z,515.0,,United States,,Ms.,AE Sourced,AE Sourced,,2023-12-18 04:07:20.000 Z,0.0,,9889.56,2023-12-18 04:13:07.000 Z,-0.1,Outbound,AE,(917) 213-6330,0,True,515.0,False,SPARTANBURG,False,0,,True,,0.1,Client Referral - Unknown,29306,False,2023-12-17,US,False,Pick Up,,False,13:01:35.798Z,29306,Spartanburg,SC,16656,"5,001 - 20,000",338,101 - 500,"$35,439","$1 - $60,000",Eastern Standard Time,B
43235,OH,Midwest,2024-09-09 09:59:44.000 Z,False,0.0,,False,,Converted,False,,2023-03-09 21:39:12.000 Z,False,Full Time,Chinese-Unknown,2023-05-22,EST,Thursday,,2025-05-15 16:11:25.000 Z,False,2023-05-22 16:03:27.000 Z,False,,Basic Menu,1:02 PM,Mandarin,2023-05-21 20:02:51.000 Z,OH,2023-03-09 21:39:12.000 Z,,False,2023-05-21,OH,False,Medium,,GMT-04,Approved,,725.0,,United States,,Mr.,CSM Referral,CSM Referral,,2023-05-22 16:03:27.000 Z,,,,,,,AE,(614) 586-2525,0,True,798.0,False,,False,0,2023-03-09,True,,0.0,DM,,False,2023-03-09,US,False,Pick Up,,False,13:02:02.018Z,43235,Columbus,OH,43356,"20,201 - 50,000",1241,"501 - 5,000","$83,371","$60,000 - $100,000",Eastern Standard Time,A-
39837,GA,Southeast,2024-11-13 09:40:32.000 Z,False,0.76,0.79,False,118 West Main Street,Converted,False,2024-02-13 20:27:58.000 Z,2023-11-18 16:38:28.000 Z,True,Full Time,Chinese-Unknown;Other,2024-02-13,EST,Saturday,2024-02-13 20:29:38.000 Z,2025-05-15 16:11:25.000 Z,False,2024-02-13 21:15:17.000 Z,False,,Basic Menu,1:03 PM,Mandarin,2024-02-13 21:13:20.000 Z,GA,2023-11-18 16:38:28.000 Z,"$10,001-$20,000",False,2024-02-13,GA,False,Medium,,GMT-04,Not Submitted,2024-02-13 21:15:17.000 Z,457.0,,United States,2024-02-13 20:29:38.000 Z,,Marketing Inbound,Marketing Inbound,2024-02-13 20:29:00.000 Z,2024-02-13 20:29:38.000 Z,0.79,0058b00000HCkC1AAL,2091.83,2024-02-13 21:15:17.000 Z,-0.76,Inbound,AE,(229) 400-6982,0,True,457.0,False,Colquitt,False,0,2023-11-18,True,0058b00000HNKijAAH,0.76,DM,39837,False,2024-02-13,US,False,Pick Up,SDR team user,False,13:03:17.700Z,39837,Colquitt,GA,6288,"5,001 - 20,000",9,1 - 100,"$56,145","$1 - $60,000",Eastern Standard Time,C+
34119,FL,Southeast,2024-09-09 10:07:04.000 Z,False,0.0,,False,,Converted,False,,2022-12-27 22:51:08.000 Z,True,Full Time,Japanese,2023-01-11,EST,Tuesday,,2024-09-24 07:26:12.000 Z,False,2023-01-11 20:59:19.000 Z,False,Printer Promotion;5 Months Full Time Discount,Advanced Menu,08:51 AM,Mandarin,2023-01-11 17:08:12.000 Z,FL,2022-12-27 22:51:08.000 Z,"$10,001-$20,000",False,2023-01-11,FL,False,Medium,Current Client,GMT-04,Approved,,828.0,,United States,,Mr.,,Marketing Inbound,,2023-01-11 20:59:19.000 Z,,,,,,,AE,(718) 552-0856,0,True,843.0,False,,False,0,2022-12-27,True,,0.0,Client Referral - Unknown,,False,2022-12-27,US,False,Pick Up,,False,08:51:05.043Z,34119,Naples,FL,32911,"20,201 - 50,000",565,"501 - 5,000","$105,263","$100,001 - $150,000",Eastern Standard Time,A
2910,RI,Northeast,2024-09-09 09:47:29.000 Z,False,0.0,0.0,False,,Converted,False,2023-08-28 18:37:34.000 Z,2023-08-28 18:37:08.000 Z,False,Full Time,Chinese-Unknown;Japanese,2023-08-28,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-08-28 18:37:34.000 Z,False,,Basic Menu,1:03 PM,Mandarin,2023-08-28 19:49:54.000 Z,,2023-08-28 18:37:08.000 Z,,False,2023-08-28,,False,Medium,,GMT-04,Not Submitted,2023-08-28 18:37:34.000 Z,626.0,,,,,CSM Referral,CSM Referral,,2023-08-28 18:37:26.000 Z,0.0,,0.01,2023-08-28 18:37:34.000 Z,0.0,,AE,(646) 301-5958,0,True,626.0,False,,False,0,2023-08-28,True,,0.0,Client Referral - CSM,,False,2023-08-28,,False,Unknown,,False,13:03:14.667Z,2910,Cranston,RI,22387,"20,201 - 50,000",2507,"501 - 5,000",No Data,No Data,Eastern Standard Time,B-
