Create Date,Company / Account,Street,State/Province (text only),Rating,Lead Owner,Lead Source,Lead Channel,Business Phone,Mobile - Primary,Zip/Postal Code,City,Phone,matching_id,key2,Exclusion?
10/31/2022,6466834544-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 683-4544,,,(646) 683-4544,NANA,,
10/31/2022,4053063013-男老板-来取,,OK,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(405) 306-3013,,,(405) 306-3013,NANA,,
10/31/2022,3473488812-女老板-送餐,,NC,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 348-8812,,,(347) 348-8812,NANA,,
10/31/2022,9178732999-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 873-2999,,,(917) 873-2999,NANA,,
10/31/2022,"5,1",,GA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(678) 200-3939,,,(678) 200-3939,NANA,,
10/31/2022,9176098284-男老板送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 609-8284,,,(917) 609-8284,NANA,,
10/31/2022,6467854529-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 785-4529,,,(646) 785-4529,NANA,,
10/31/2022,7178880008-男老板-来取,,PA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(717) 888-0008,,,(717) 888-0008,NANA,,
10/31/2022,9179511815-女老板-送餐,,PA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 951-1815,,,(917) 951-1815,NANA,,
10/31/2022,6465772491-男老板-送餐,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 577-2491,,,(646) 577-2491,NANA,,
10/31/2022,8064379555-男老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(806) 437-9555,,,(806) 437-9555,NANA,,
10/31/2022,7036770666-女老板-送餐,,VA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(703) 677-0666,,,(703) 677-0666,NANA,,
10/31/2022,9172500535-男老板-送餐,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 250-0535,,,(917) 250-0535,NANA,,
10/31/2022,9292999939-男老板,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 299-9939,,,(929) 299-9939,NANA,,
10/31/2022,9176021770-男老板,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 602-1770,,,(917) 602-1770,NANA,,
10/31/2022,9172390883-女老板-来取,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 239-0883,,,(917) 239-0883,NANA,,
10/31/2022,3473999223-男老板-送餐,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 399-9223,,,(347) 399-9223,NANA,,
10/31/2022,3863370275-女老板-来取,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(386) 337-0275,,,(386) 337-0275,NANA,,
10/31/2022,7186893266-男老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 689-3266,,,(718) 689-3266,NANA,,
10/31/2022,9179685991-女老板-来取,,NC,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 968-5991,,,(917) 968-5991,NANA,,
10/31/2022,9172158018-女老板-送餐,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 215-8018,,,(917) 215-8018,NANA,,
10/31/2022,7186908959-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 690-8959,,,(718) 690-8959,NANA,,
10/31/2022,9177150977-女老板-送餐,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 715-0977,,,(917) 715-0977,NANA,,
10/31/2022,6129990618-男老板-送餐,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 999-0618,,,(612) 999-0618,NANA,,
10/31/2022,9177700668-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 770-0668,,,(917) 770-0668,NANA,,
10/31/2022,9172385550-男老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 238-5550,,,(917) 238-5550,NANA,,
10/31/2022,6157083858-男老板-来取,,TN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(615) 708-3858,,,(615) 708-3858,NANA,,
10/31/2022,9175820353-男老板,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 582-0353,,,(917) 582-0353,NANA,,
10/31/2022,3868828269-男老板,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(386) 882-8269,,,(386) 882-8269,NANA,,
10/31/2022,9298019668-男老板-越南面,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 801-9668,,,(929) 801-9668,NANA,,
10/31/2022,7047631101-女老板-送餐,,NC,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(704) 763-1101,,,(704) 763-1101,NANA,,
10/31/2022,2404726339-男老板-来取,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(240) 472-6339,,,(240) 472-6339,NANA,,
10/31/2022,9293916463-男老板-送餐,,MO,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 391-6463,,,(929) 391-6463,NANA,,
10/31/2022,9176095660-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 609-5660,,,(917) 609-5660,NANA,,
10/31/2022,9293417701-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 341-7701,,,(929) 341-7701,NANA,,
10/31/2022,no,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(443) 653-1762,,,(443) 653-1762,NANA,,
10/31/2022,8134042986-女老板-送餐,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(813) 404-2986,,,(813) 404-2986,NANA,,
10/31/2022,9176033150-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 603-3150,,,(917) 603-3150,NANA,,
10/31/2022,3473076788-女老板-送餐,,,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 307-6788,,,(347) 307-6788,NANA,,
10/31/2022,6462364434,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 236-4434,,,(646) 236-4434,NANA,,
10/31/2022,9176189806,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 618-9806,,,(917) 618-9806,NANA,,
10/31/2022,9178226265,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 822-6265,,,(917) 822-6265,NANA,,
10/31/2022,9173626245,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 362-6245,,,(917) 362-6245,NANA,,
10/31/2022,9178633888,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 863-3888,,,(917) 863-3888,NANA,,
10/31/2022,6168089117--Client DO NOT CALL,,MI,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(616) 808-9117,,,(616) 808-9117,NANA,,
10/31/2022,3475579752,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 557-9752,,,(347) 557-9752,NANA,,
10/31/2022,9546009796,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(954) 600-9796,,,(954) 600-9796,NANA,,
10/31/2022,6466838305 - No longer running a restaurant,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 683-8305,,,(646) 683-8305,NANA,,
10/31/2022,9179918781,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 991-8781,,,(917) 991-8781,NANA,,
10/31/2022,6468242441,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 824-2441,,,(646) 824-2441,NANA,,
10/31/2022,7187156267/9179695178,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,(718) 715-6267,(917) 969-5178,,,(718) 715-6267,NANA,,
10/31/2022,3473771314,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 377-1314,,,(347) 377-1314,NANA,,
10/31/2022,3473372806,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 337-2806,,,(347) 337-2806,NANA,,
10/31/2022,3467725531,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(346) 772-5531,,,(346) 772-5531,NANA,,
10/31/2022,6125328442,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 532-8442,,,(612) 532-8442,NANA,,
10/31/2022,6123559787,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 355-9787,,,(612) 355-9787,NANA,,
10/31/2022,5188604673,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(518) 860-4673,,,(518) 860-4673,NANA,,
10/31/2022,3475139186,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 513-9186,,,(347) 513-9186,NANA,,
10/31/2022,9197713027,,NC,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(919) 771-3027,,,(919) 771-3027,NANA,,
10/31/2022,7188206091,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 820-6091,,,(718) 820-6091,NANA,,
10/31/2022,6468121346,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 812-1346,,,(646) 812-1346,NANA,,
10/31/2022,9174366993-Client DO NOT CALL,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 436-6993,,,(917) 436-6993,NANA,,
10/31/2022,6462557766,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 255-7766,,,(646) 255-7766,NANA,,
10/31/2022,6468869666,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 886-9666,,,(646) 886-9666,NANA,,
10/31/2022,9176509909,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 650-9909,,,(917) 650-9909,NANA,,
10/31/2022,6462886881,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 288-6881,,,(646) 288-6881,NANA,,
10/31/2022,9173867701,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 386-7701,,,(917) 386-7701,NANA,,
10/31/2022,9178188599,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 818-8599,,,(917) 818-8599,NANA,,
10/31/2022,9172262366,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 226-2366,,,(917) 226-2366,NANA,,
10/31/2022,9179165222,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 916-5222,,,(917) 916-5222,NANA,,
10/31/2022,6034768166,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(603) 476-8166,,,(603) 476-8166,NANA,,
10/31/2022,2183161081,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(218) 316-1081,,,(218) 316-1081,NANA,,
10/31/2022,6462470817,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 247-0817,,,(646) 247-0817,NANA,,
10/31/2022,9172151087,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 215-1087,,,(917) 215-1087,NANA,,
10/31/2022,6513290801,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(651) 329-0801,,,(651) 329-0801,NANA,,
10/31/2022,9173556714,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 355-6714,,,(917) 355-6714,NANA,,
10/31/2022,6124018893,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 401-8893,,,(612) 401-8893,NANA,,
10/31/2022,2672591688,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(267) 259-1688,,,(267) 259-1688,NANA,,
10/31/2022,6128712433,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 871-2433,,,(612) 871-2433,NANA,,
10/31/2022,9292833469,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 283-3469,,,(929) 283-3469,NANA,,
10/31/2022,9172071736,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 207-1736,,,(917) 207-1736,NANA,,
10/31/2022,5857332688,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(585) 733-2688,,,(585) 733-2688,NANA,,
10/31/2022,9175352273,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 535-2273,,,(917) 535-2273,NANA,,
10/31/2022,3578919760,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(357) 891-9760,,,(357) 891-9760,NANA,,
10/31/2022,7189165725,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 916-5725,,,(718) 916-5725,NANA,,
10/31/2022,3475679800,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 567-9800,,,(347) 567-9800,NANA,,
10/31/2022,3475179582,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 517-9582,,,(347) 517-9582,NANA,,
10/31/2022,9293309996,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 330-9996,,,(929) 330-9996,NANA,,
10/31/2022,9144133110,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(914) 413-3110,,,(914) 413-3110,NANA,,
10/31/2022,8482183904,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(848) 218-3904,,,(848) 218-3904,NANA,,
10/31/2022,9172886213,,AR,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 288-6213,,,(917) 288-6213,NANA,,
10/31/2022,9087771001,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(908) 777-1001,,,(908) 777-1001,NANA,,
10/31/2022,6462881903,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 288-1903,,,(646) 288-1903,NANA,,
10/31/2022,3473208799,,CT,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 320-8799,,,(347) 320-8799,NANA,,
10/31/2022,2936227773,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(293) 622-7773,,,(293) 622-7773,NANA,,
10/31/2022,9178151325,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 815-1325,,,(917) 815-1325,NANA,,
10/31/2022,5165359066,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(516) 535-9066,,,(516) 535-9066,NANA,,
10/31/2022,9175309625,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 530-9625,,,(917) 530-9625,NANA,,
10/31/2022,9178265033,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 826-5033,,,(917) 826-5033,NANA,,
10/31/2022,6463884559,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 388-4559,,,(646) 388-4559,NANA,,
10/31/2022,3472167333,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 216-7333,,,(347) 216-7333,NANA,,
10/31/2022,7347570721,,MI,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(734) 757-0721,,,(734) 757-0721,NANA,,
10/31/2022,3474843810,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 484-3810,,,(347) 484-3810,NANA,,
10/31/2022,3473554305,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 355-4305,,,(347) 355-4305,NANA,,
10/31/2022,9177949345,,GA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 794-9345,,,(917) 794-9345,NANA,,
10/31/2022,9292617611,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 261-7611,,,(929) 261-7611,NANA,,
10/31/2022,3126198866,,IL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(312) 619-8866,,,(312) 619-8866,NANA,,
10/31/2022,5404248189,,VA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(540) 424-8189,,,(540) 424-8189,NANA,,
10/31/2022,8138170084,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(813) 817-0084,,,(813) 817-0084,NANA,,
10/31/2022,6466675999,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 667-5999,,,(646) 667-5999,NANA,,
10/31/2022,9177693366,,GA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 769-3366,,,(917) 769-3366,NANA,,
10/31/2022,9172506399,,GA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 250-6399,,,(917) 250-6399,NANA,,
10/31/2022,6462580329,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 258-0329,,,(646) 258-0329,NANA,,
10/31/2022,2405955187,,MD,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(240) 595-5187,,,(240) 595-5187,NANA,,
10/31/2022,4047364166,,GA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(404) 736-4166,,,(404) 736-4166,NANA,,
10/31/2022,9525944502,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(952) 594-4502,,,(952) 594-4502,NANA,,
10/31/2022,6124333824,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(612) 433-3824,,,(612) 433-3824,NANA,,
10/31/2022,6462843776,,MO,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 284-3776,,,(646) 284-3776,NANA,,
10/31/2022,6462668772,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 266-8772,,,(646) 266-8772,NANA,,
10/31/2022,9739796703,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(973) 979-6703,,,(973) 979-6703,NANA,,
10/31/2022,7327815863,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(732) 781-5863,,,(732) 781-5863,NANA,,
10/31/2022,4808828614,,AZ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(480) 882-8614,,,(480) 882-8614,NANA,,
10/31/2022,9175939691,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 593-9691,,,(917) 593-9691,NANA,,
10/31/2022,6462514470,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 251-4470,,,(646) 251-4470,NANA,,
10/31/2022,6012121274,,MS,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(601) 212-1274,,,(601) 212-1274,NANA,,
10/31/2022,6467085638,,,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 708-5638,,,(646) 708-5638,NANA,,
10/31/2022,4099695036,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(409) 969-5036,,,(409) 969-5036,NANA,,
10/31/2022,9178685201,,VA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 868-5201,,,(917) 868-5201,NANA,,
10/31/2022,9046619202,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(904) 661-9202,,,(904) 661-9202,NANA,,
10/31/2022,9179308762-女老板-送餐-Client DO NOT CALL,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 930-8762,,,(917) 930-8762,NANA,,
10/31/2022,6469303246,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 930-3246,,,(646) 930-3246,NANA,,
10/31/2022,5516663538,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(551) 666-3538,,,(551) 666-3538,NANA,,
10/31/2022,7189154033,,LA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 915-4033,,,(718) 915-4033,NANA,,
10/31/2022,9172080079,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 208-0079,,,(917) 208-0079,NANA,,
10/31/2022,5164129366,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(516) 412-9366,,,(516) 412-9366,NANA,,
10/31/2022,6462886742,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 288-6742,,,(646) 288-6742,NANA,,
10/31/2022,6468866689,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 886-6689,,,(646) 886-6689,NANA,,
10/31/2022,6319650666,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(631) 965-0666,,,(631) 965-0666,NANA,,
10/31/2022,3472518877,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 251-8877,,,(347) 251-8877,NANA,,
10/31/2022,9175582928,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 558-2928,,,(917) 558-2928,NANA,,
10/31/2022,6466103736,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 610-3736,,,(646) 610-3736,NANA,,
10/31/2022,6463926046,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 392-6046,,,(646) 392-6046,NANA,,
10/31/2022,9174991690,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 499-1690,,,(917) 499-1690,NANA,,
10/31/2022,7176459960,,PA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(717) 645-9960,,,(717) 645-9960,NANA,,
10/31/2022,7329374577,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(732) 937-4577,,,(732) 937-4577,NANA,,
10/31/2022,9297883111,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 788-3111,,,(929) 788-3111,NANA,,
10/31/2022,7187992601,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 799-2601,,,(718) 799-2601,NANA,,
10/31/2022,3473693219,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 369-3219,,,(347) 369-3219,NANA,,
10/31/2022,6462663397,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 266-3397,,,(646) 266-3397,NANA,,
10/31/2022,9294263914,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 426-3914,,,(929) 426-3914,NANA,,
10/31/2022,9176806929,,MN,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 680-6929,,,(917) 680-6929,NANA,,
10/31/2022,6315727333,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(631) 572-7333,,,(631) 572-7333,NANA,,
10/31/2022,6018629032-男老板-来取,,MS,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(601) 862-9032,,,(601) 862-9032,NANA,,
10/31/2022,9292721475-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 272-1475,,,(929) 272-1475,NANA,,
10/31/2022,5163223449-男老板-送餐,,,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(516) 322-3449,,,(516) 322-3449,NANA,,
10/31/2022,9178566113-男老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 856-6113,,,(917) 856-6113,NANA,,
10/31/2022,3473994662-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 399-4662,,,(347) 399-4662,NANA,,
10/31/2022,7186298053-男老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 629-8053,,,(718) 629-8053,NANA,,
10/31/2022,9294264554-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(929) 426-4554,,,(929) 426-4554,NANA,,
10/31/2022,8122393720-男老板-送餐,,IL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(812) 239-3720,,,(812) 239-3720,NANA,,
10/31/2022,3526086668-男老板-送餐,,FL,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(352) 608-6668,,,(352) 608-6668,NANA,,
10/31/2022,9176039950-女老板-来取,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 603-9950,,,(917) 603-9950,NANA,,
10/31/2022,9174288993-女老板-来取,,PA,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 428-8993,,,(917) 428-8993,NANA,,
10/31/2022,9172577660-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 257-7660,,,(917) 257-7660,NANA,,
10/31/2022,9173530107-女老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 353-0107,,,(917) 353-0107,NANA,,
10/31/2022,9172261718-女老板-送餐,,TX,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 226-1718,,,(917) 226-1718,NANA,,
10/31/2022,7183137786-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 313-7786,,,(718) 313-7786,NANA,,
10/31/2022,9176452382-男老板-送餐,,ND,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 645-2382,,,(917) 645-2382,NANA,,
10/31/2022,3474219668-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(347) 421-9668,,,(347) 421-9668,NANA,,
10/31/2022,6466446391-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 644-6391,,,(646) 644-6391,NANA,,
10/31/2022,9177807798-郑老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 780-7798,,,(917) 780-7798,NANA,,
10/31/2022,9176816263-男老板-送餐,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(917) 681-6263,,,(917) 681-6263,NANA,,
10/31/2022,6463091547-男老板,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(646) 309-1547,,,(646) 309-1547,NANA,,
10/31/2022,7185171889-男老板,,NY,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(718) 517-1889,,,(718) 517-1889,NANA,,
10/31/2022,9739328528-男老板-送餐,,NJ,,Wonders Lead queue,Marketing Inbound,Hiring Post,,(973) 932-8528,,,(973) 932-8528,NANA,,
