Restaurants Unique Code,Restaurants GMV Level,Restaurants Phone number,Restaurants Status,Restaurants Address,Restaurants City,Restaurants Country,Restaurants Region,Restaurants State,Restaurants Zip Code,Restaurants Type of Cuisine,Restaurant churn risk scores Churn Risk Probablity,Restaurants Opearting Timezone,Restaurants Is Coupon Available,Restaurants Client Level,Restaurants Database Status,Restaurants Is Delivery Platform Service Enabled,Restaurants Is DE SMS Opted In,Restaurants Is GreenDot Enabled,Restaurants Is SMS Opted In,Restaurants Is SMS to Customer Enabled,Restaurants Is Wonders Pay Feature Enabled,Restaurants Promotions,Restaurants GMV Voice Platform Sales,Restaurants GMV Online Sales,Restaurants Number of Orders Voice Platform Sales,Restaurants Number of Orders Online Sales,Restaurants Number of Restaurants
R88807,"level_2 ($30,000 to $49,999)",9372991882,active,5570 Springboro pike,Moraine,United States,Midwest,OH,45449,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2244763,0,88823,0,1
R88173,"level_3 ($10,000 to $29,999)",2523218880,active,3700 S Memorial Dr #Suite A1,Greenville,United States,Southeast,NC,27834,unknown,0.01,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,2239249,3,125839,5,1
R81395,"level_1 ($50,000 to $99,999)",3027308666,active,1030 Forrest Ave,Dover,United States,Northeast,DE,19904,unknown,0.03,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,2227666,0,86662,0,1
R88728,"level_2 ($30,000 to $49,999)",8438328898,active,975 Bacons Bridge Rd,Summerville,United States,Southeast,SC,29485,unknown,0,ET,FALSE,level_2,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,2213933,0,92119,7,1
R88776,"level_2 ($30,000 to $49,999)",8567280077,active,106 S. Black Hourse Pike,Williamstown,United States,Northeast,NJ,08094,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,2198344,0,79793,0,1
R88913,"level_2 ($30,000 to $49,999)",4844948885,active,1007 Macdade Blvd,Collingdale,United States,Northeast,PA,19023,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2190639,0,97776,0,1
R88226,"level_3 ($10,000 to $29,999)",7575878989,active,3841 E Little Creek Rd,Norfolk,United States,Southeast,VA,23518,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2182229,100,103344,12,1
R81786,"level_1 ($50,000 to $99,999)",2127950556,active,4028 Broadway,New York,United States,Northeast,NY,10032,unknown,0.01,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2174970,0,111781,0,1
R88803,"level_2 ($30,000 to $49,999)",5405357396,active,2160 S Pleasant Valley Rd,Winchester,United States,Southeast,VA,22601,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2172376,110,84798,3,1
R81029,"level_2 ($30,000 to $49,999)",3023789127,active,5350 Summit Bridge Rd,Middletown,United States,Northeast,DE,19709,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2170841,0,84829,0,1
R81167,"level_2 ($30,000 to $49,999)",7173998898,active,31 N Queen St,Lancaster,United States,Northeast,PA,17603,unknown,0.02,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2151778,0,86747,0,1
R88529,"level_3 ($10,000 to $29,999)",7182992218,active,214 E Burnside Ave,Bronx,United States,Northeast,NY,10457,unknown,0,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,2142628,363,131853,55,1
R81076,"level_2 ($30,000 to $49,999)",9134328882,active,4988 Roe Ave,Roeland Park,United States,Midwest,KS,66205,unknown,0.01,CT,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2135946,0,87455,0,1
R88236,"level_3 ($10,000 to $29,999)",7577238700,active,3923 Kecoughton Rd,Hampton,United States,Southeast,VA,23669,unknown,0.02,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,2135788,0,103277,0,1
R82682,"level_1 ($50,000 to $99,999)",7328423823,active,485 Prospect Avenue,Little Silver,United States,Northeast,NJ,07739,chinese,0.01,ET,FALSE,level_2,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,2126966,0,48508,0,1
R88901,"level_2 ($30,000 to $49,999)",6102668000,active,501 2nd St,Catasauqua,United States,Northeast,PA,18032,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2116864,0,82210,0,1
R81269,"level_2 ($30,000 to $49,999)",9373722233,active,543 W 2nd St,Xenia,United States,Midwest,OH,45385,unknown,0.03,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2108698,0,88033,0,1
R88709,"level_2 ($30,000 to $49,999)",9733456838,active,424 Madision Ave,Peterson,United States,Northeast,NJ,07514,unknown,0,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,2106195,0,110041,0,1
R81018,"level_2 ($30,000 to $49,999)",5708228086,active,15 S Main Street,Plains,United States,Northeast,PA,18705,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2098548,0,78506,0,1
R88833,"level_2 ($30,000 to $49,999)",3305580688,active,1733 Pearl Rd,Brunswick,United States,Midwest,OH,44212,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2093094,0,88947,0,1
R81233,"level_2 ($30,000 to $49,999)",5137278880,active,3523 Roosevelt Blvd,Middletown,United States,Midwest,OH,45044,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2091523,0,83442,0,1
R88505,"level_3 ($10,000 to $29,999)",2013425885,active,254 Main Street,Hackensack,United States,Northeast,NJ,07601,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2087034,0,93850,0,1
R88826,"level_2 ($30,000 to $49,999)",6105868881,active,138 Morton Ave,Folsom,United States,Northeast,PA,19033,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2080206,0,77541,3,1
R88787,"level_2 ($30,000 to $49,999)",8566626661,active,7708 Maple Ave,Pennsauken,United States,Northeast,NJ,08109,unknown,0.02,ET,TRUE,level_2,open,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,None,2063342,0,86336,0,1
R88351,"level_3 ($10,000 to $29,999)",9122316688,active,2510 Montgomery St,Savannah,United States,Southeast,GA,31401,unknown,0.01,ET,TRUE,level_2,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,2054380,13764,128875,505,1
R88577,"level_3 ($10,000 to $29,999)",9737633232,active,315B Irvington Ave,South Orange,United States,Northeast,NJ,07079,unknown,0.09,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,2050780,0,97878,0,1
R88391,"level_2 ($30,000 to $49,999)",7185841326,active,9 W. 183rd St.,Bronx,United States,Northeast,NY,10453,unknown,0.01,ET,TRUE,level_1,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,2047460,1401,96996,68,1
R81753,"level_1 ($50,000 to $99,999)",2016660868,active,138 Broadway,Hillsdale,United States,Northeast,NJ,07642,unknown,0.02,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,2043135,0,56414,0,1
R88318,"level_3 ($10,000 to $29,999)",4108227688,active,210 Marlboro Ave Suite 39,Easton,United States,Northeast,MD,21601,unknown,0,ET,TRUE,level_2,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,2041586,14,91384,9,1
R88769,"level_2 ($30,000 to $49,999)",9102593066,active,112 E Fremont St,Burgaw,United States,Southeast,NC,28425,unknown,0,ET,FALSE,level_2,open,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,2036623,0,106196,0,1
R88681,"level_3 ($10,000 to $29,999)",3152589888,active,103 Genesee St,Auburn,United States,Northeast,NY,13021,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2031794,0,82348,0,1
R81636,"level_1 ($50,000 to $99,999)",3309457188,active,2047 State Rd,Cuyahoga Falls,United States,Midwest,OH,44223,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2002335,0,85685,0,1
R88138,"level_1 ($50,000 to $99,999)",7184091471,active,706 Morris Park Ave.,Bronx,United States,Northeast,NY,10462,unknown,0.02,ET,TRUE,level_1,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2001973,37163,104588,1720,1
R88762,"level_2 ($30,000 to $49,999)",4193425000,active,215 Mansfield Ave,Shelby,United States,Midwest,OH,44875,unknown,0.02,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1997419,0,80981,0,1
R88196,"level_2 ($30,000 to $49,999)",0000000000,canceled,417 E 200 ST,Euclid,United States,Midwest,OH,44119,unknown,0.52,ET,TRUE,level_2,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1973242,0,112390,0,1
R88101,"level_3 ($10,000 to $29,999)",5857983616,active,515 Main Street,Medina,United States,Northeast,NY,14103,unknown,0.02,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1972786,78020,66643,2118,1
R88753,"level_3 ($10,000 to $29,999)",8603481531,active,170 Columbus Blvd,New Britain,United States,Northeast,CT,06051,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1966945,275,71407,11,1
R88567,"level_3 ($10,000 to $29,999)",8602679188,active,"42 East High Street,(Rout 66)",East Hampton,United States,Northeast,CT,06424,unknown,0.02,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1963658,0,77273,0,1
R88972,"level_2 ($30,000 to $49,999)",9734784889,active,175 MacArthur Ave,Garfield,United States,Northeast,NJ,07026,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1960092,0,89534,0,1
R81203,"level_2 ($30,000 to $49,999)",8136458887,active,603 N U.S. Hwy 41,Ruskin,United States,Southeast,FL,33570,unknown,0.01,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1942772,0,68710,0,1
R88317,"level_3 ($10,000 to $29,999)",8478378868,active,662 E Hawley St,Mundelein,United States,Midwest,IL,60060,unknown,0.02,CT,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1930570,0,75309,0,1
R88677,"level_2 ($30,000 to $49,999)",5135743999,canceled,6470 Glenway Ave,Cincinnati,United States,Midwest,OH,45211,unknown,0.01,ET,TRUE,level_2,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1926338,20,87922,2,1
R81206,"level_2 ($30,000 to $49,999)",6062485000,active,1801 Cumberland Ave,Middlesboro,United States,Southeast,KY,40965,unknown,0.11,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1925475,0,88979,0,1
R88636,"level_3 ($10,000 to $29,999)",9104369888,active,2630 NC Hwy 24/87,Cameron,United States,Southeast,NC,28326,unknown,0.02,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1913904,0,59473,0,1
R81001,"level_2 ($30,000 to $49,999)",6096528322,active,325 E Jimmie Leeds Rd,Galloway Township,United States,Northeast,NJ,08205,unknown,0,ET,FALSE,level_2,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,1908177,16222,80122,562,1
R88127,"level_3 ($10,000 to $29,999)",8142627155,active,129 Town Centre Dr,Johnstown,United States,Northeast,PA,15904,unknown,0,ET,TRUE,level_2,open,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,None,1906883,0,80283,0,1
R88182,"level_2 ($30,000 to $49,999)",9733728300,active,1034 Clinton Ave,Irvington,United States,Northeast,NJ,07111,unknown,0,ET,TRUE,level_1,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1897493,121,95210,8,1
R88377,"level_3 ($10,000 to $29,999)",9549422228,suspended,1056 W Sample Rd,Pompano Beach,United States,Southeast,FL,33064,unknown,0.02,ET,FALSE,level_2,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1895052,0,83936,0,1
R88915,"level_2 ($30,000 to $49,999)",4109562121,active,101 Mayo Rd,Edgewater,United States,Northeast,MD,21037,unknown,0.01,ET,FALSE,level_2,open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1892145,0,65222,0,1
R88562,"level_3 ($10,000 to $29,999)",2567720991,active,8580 Madison Blvd. Suite C,Madison,United States,Southeast,AL,35758,unknown,0.01,CT,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1882391,0,87046,0,1
R88327,"level_1 ($50,000 to $99,999)",7189928888,active,1377 Ogden Ave Store E,Bronx,United States,Northeast,NY,10452,unknown,0.06,ET,TRUE,level_1,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1881009,0,99933,0,1
R81261,"level_2 ($30,000 to $49,999)",3363280661,active,1200 N Fayetteville St,Asheboro,United States,Southeast,NC,27203,unknown,0.01,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1878738,0,70303,0,1
R81783,"level_1 ($50,000 to $99,999)",8036311988,active,144 Hwy 274,Lake Wylie,United States,Southeast,SC,29710,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1869649,0,68407,0,1
R88627,"level_3 ($10,000 to $29,999)",2033598880,active,598 Cove Rd,Stamford,United States,Northeast,CT,06902,unknown,0.05,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1861065,0,103098,0,1
R81013,"level_2 ($30,000 to $49,999)",9146815128,active,25 TAYLOR SQUARE,WEST HARRISON,United States,Northeast,NY,10604,unknown,0,ET,FALSE,level_2,open,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,1857742,0,74819,0,1
R88703,"level_3 ($10,000 to $29,999)",8606514937,active,"773 Hopmeadow St,",Simsbury,United States,Northeast,CT,06070,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1855173,0,67435,0,1
R81827,"level_1 ($50,000 to $99,999)",7172282588,active,50 N 9th St,Lebanon,United States,Northeast,PA,17046,unknown,0.02,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1837687,0,75182,0,1
R88921,"level_2 ($30,000 to $49,999)",5736349991,active,520 Ellis Blvd,Jefferson City,United States,Midwest,MO,65101,unknown,0.01,CT,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1837256,164,77499,12,1
R81022,"level_2 ($30,000 to $49,999)",7189783496,active,225-21 Merrick Blvd.,Laurelton,United States,Northeast,NY,11413,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1835345,0,98364,0,1
R88893,"level_3 ($10,000 to $29,999)",3192263338,active,2315 Logan Ave,Waterloo,United States,Midwest,IA,50703,unknown,0,CT,FALSE,level_2,open,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,None,1834975,0,64477,0,1
R82588,"level_1 ($50,000 to $99,999)",6317587238,active,157 Long Island Ave,Holtsville,United States,Northeast,NY,11742,chinese,0.02,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1834429,0,66948,0,1
R81668,"level_1 ($50,000 to $99,999)",7576232933,active,222 W 21st St,Norfolk,United States,Southeast,VA,23517,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1832978,252306,71000,7298,1
R81787,"level_1 ($50,000 to $99,999)",8162209368,active,2005 N.W. 7 Highway,Blue Springs,United States,Midwest,MO,64014,unknown,0.01,CT,FALSE,level_2,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1821203,0,65855,0,1
R81503,"level_2 ($30,000 to $49,999)",5164863211,active,1150 Merrick Ave,N. Merrick,United States,Northeast,NY,11566,unknown,0.02,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1814323,0,55954,0,1
R88791,"level_3 ($10,000 to $29,999)",3025711889,active,829 N Tatnail Street,Wilmington,United States,Northeast,DE,19801,unknown,0.01,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1803526,8792,90837,400,1
R81065,"level_2 ($30,000 to $49,999)",5708223888,active,526 Hazle Street,Wilkes Barre,United States,Northeast,PA,18702,unknown,0.02,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1803405,0,73313,0,1
R81125,"level_2 ($30,000 to $49,999)",7048885434,active,1014 W. Main St,Locust,United States,Southeast,NC,28097,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1800576,0,68983,0,1
R88191,"level_2 ($30,000 to $49,999)",2128288288,active,2030 3rd Ave,NY,United States,Northeast,NY,10029,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1799363,0,109823,0,1
R88527,"level_3 ($10,000 to $29,999)",8604825821,active,460 Main Street,Torrington,United States,Northeast,CT,06790,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1796273,0,68828,0,1
R88388,"level_3 ($10,000 to $29,999)",8149408600,active,224 E Chestnut Ave,Altoona,United States,Northeast,PA,16601,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1787195,0,78542,0,1
R88895,"level_3 ($10,000 to $29,999)",3154280395,active,1640 Erie Blvd,Syracuse,United States,Northeast,NY,13210,unknown,0,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1784138,0,79873,0,1
R81057,"level_2 ($30,000 to $49,999)",7575188026,active,752 Independence Boulevard,Virginia Beach,United States,Southeast,VA,23455,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1772691,0,78733,0,1
R81962,"level_1 ($50,000 to $99,999)",8438639900,active,7400 Rivers Ave,North Charleston,United States,Southeast,SC,29406,chinese,0.04,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1767958,0,71440,0,1
R81396,"level_2 ($30,000 to $49,999)",4106281888,active,10 Scott Adam Road,Cockeysville,United States,Northeast,MD,21030,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1765099,0,73360,0,1
R88338,"level_3 ($10,000 to $29,999)",6148301888,active,6023 Groveport Rd,Groveport,United States,Midwest,OH,43125,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1763938,0,93887,0,1
R83185,"level_1 ($50,000 to $99,999)",9739263252,active,967 Bergen Street,Newark,United States,Northeast,NJ,07112,chinese,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,None,1757546,0,78687,0,1
R83138,"level_1 ($50,000 to $99,999)",6053484195,active,2421 West Main St,Rapid City,United States,Midwest,SD,57702,chinese,0.02,MT,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1755012,0,46232,0,1
R88968,"level_2 ($30,000 to $49,999)",9087541966,active,211 W. Front Street. Suite 112,Plainfield,United States,Northeast,NJ,07060,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1751760,0,75910,0,1
R81575,"level_2 ($30,000 to $49,999)",3027622800,active,729 Philadelphia Pike,Wilmington,United States,Northeast,DE,19809,unknown,0,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1750284,0,68643,0,1
R88603,"level_3 ($10,000 to $29,999)",2023335678,active,"4830 MacArthur Blvd., N.W.",Washington,United States,Southeast,DC,20007,unknown,0.01,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1747487,0,73682,0,1
R88926,"level_2 ($30,000 to $49,999)",8453580208,active,26 South Franklin St,Nyack,United States,Northeast,NY,10960,unknown,0,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1741487,0,81884,0,1
R81598,"level_2 ($30,000 to $49,999)",3047365668,active,4341 US-60 #99,Huntington,United States,Southeast,WV,25705,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1741304,0,73338,0,1
R81096,"level_2 ($30,000 to $49,999)",7189913384,active,1535 Westchester Ave,Bronx,United States,Northeast,NY,10472,unknown,0.09,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1738364,0,86458,0,1
R81953,"level_1 ($50,000 to $99,999)",7164341999,active,1187 Lincoln Ave,Lockport,United States,Northeast,NY,14094,chinese,0.02,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1737609,0,55745,0,1
R88271,"level_2 ($30,000 to $49,999)",2124263906,active,2260 1 Ave,Manhattan,United States,Northeast,NY,10035,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1733972,0,98350,0,1
R88929,"level_3 ($10,000 to $29,999)",9042612555,active,2108 Sadler Square,Fernandina Beach,United States,Southeast,FL,32034,unknown,0,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1730368,339112,60305,9061,1
R81229,"level_2 ($30,000 to $49,999)",2527469919,active,130 NC-102,Ayden,United States,Southeast,NC,28513,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1727798,0,91342,0,1
R88883,"level_3 ($10,000 to $29,999)",9102892347,active,592 S Sycamore St,Rose Hill,United States,Southeast,NC,28458,unknown,0,ET,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1724985,0,85192,0,1
R81033,"level_2 ($30,000 to $49,999)",7182313306,active,3762 White Plains Rd,Bronx,United States,Northeast,NY,10467,unknown,0.04,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1723548,0,94052,0,1
R81722,"level_1 ($50,000 to $99,999)",4106638300,active,8402 Harford Rd,Parkville,United States,Northeast,MD,21234,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1720912,0,63987,0,1
R88528,"level_3 ($10,000 to $29,999)",5613625868,active,"7036 W. Palmetto Park Rd., Suite 56",Boca Raton,United States,Southeast,FL,33433,unknown,0.01,ET,TRUE,level_2,open,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,None,1719274,0,69563,0,1
R81121,"level_2 ($30,000 to $49,999)",3053627454,active,15364 N. W. 79 Court,Miami Lakes,United States,Southeast,FL,33016,unknown,0.01,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1717513,0,57406,0,1
R81589,"level_2 ($30,000 to $49,999)",7574826980,active,235 Hanbury Rd E,Chesapeake,United States,Southeast,VA,23322,unknown,0.03,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1700445,0,59977,0,1
R88963,"level_3 ($10,000 to $29,999)",5406655285,active,161 Gateway Dr,Winchester,United States,Southeast,VA,22603,unknown,0.01,ET,TRUE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1697076,0,63365,0,1
R88961,"level_3 ($10,000 to $29,999)",8124718881,active,2001 Lincoln Avenue,Evansville,United States,Midwest,IN,47714,unknown,0,CT,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1696191,0,70988,0,1
R88131,"level_2 ($30,000 to $49,999)",7188818098,active,2414 Williamsbridge Road,Bronx,United States,Northeast,NY,10469,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1691061,0,87572,0,1
R88269,"level_3 ($10,000 to $29,999)",2292473333,active,3215-F N Oak St Ext,Valdosta,United States,Southeast,GA,31605,unknown,0.08,ET,FALSE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1687791,1021,80203,36,1
R81888,"level_1 ($50,000 to $99,999)",7182840088,active,795 Flatbush Ave,Brooklyn,United States,Northeast,NY,11226,chinese,0.08,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1682604,0,85480,0,1
R88629,"level_3 ($10,000 to $29,999)",6102698881,active,1247 Horseshoe Pike,Downingtown,United States,Northeast,PA,19335,unknown,0.04,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1678727,0,55063,0,1
R88708,"level_2 ($30,000 to $49,999)",7187166800,active,123 E. Tremont Ave,Bronx,United States,Northeast,NY,10453,unknown,0.17,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1678429,0,70757,0,1
R81235,"level_2 ($30,000 to $49,999)",7183671277,active,2359 Grand Concourse,Bronx,United States,Northeast,NY,10468,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1675103,0,81867,0,1
R88916,"level_2 ($30,000 to $49,999)",5617473200,active,6390 Indiantown Rd,Jupiter,United States,Southeast,FL,33458,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1665789,0,65643,0,1
R88393,"level_2 ($30,000 to $49,999)",7182928628,active,3218 Third Ave,Bronx,United States,Northeast,NY,10451,unknown,0.02,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1665162,0,91398,0,1
R81387,"level_2 ($30,000 to $49,999)",2568459379,active,230 Dekalb Plaza Blvd.,Fort Payne,United States,Southeast,AL,35967,unknown,0,CT,FALSE,level_2,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1650498,0,73375,0,1
R88623,"level_3 ($10,000 to $29,999)",7578259191,active,4908-B West Mercury Blvd,Hampton,United States,Southeast,VA,23666,unknown,0.04,ET,FALSE,level_2,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1649573,0,71382,0,1
R88927,"level_3 ($10,000 to $29,999)",9737312511,suspended,562 Valley Rd,West Orange,United States,Northeast,NJ,07052,unknown,0,ET,TRUE,level_2,suspended,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1647828,20265,74198,669,1
R81713,"level_2 ($30,000 to $49,999)",2013191122,active,804 New York Ave,Union City,United States,Northeast,NJ,07087,unknown,0.01,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1646195,0,86170,0,1
