Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,61441,2d0fb6ed02c84822,Spice And Aroma,Restaurant,,387 Spadina Ave,Toronto,ON,M5T 2G6,Canada,,,,,,,,,(416) 500-8445,0,,Chinese,$$,DoorDash; Ritual; Uber Eats,,
,61442,2ee82ebd66a0b568,Hiraku Sushi,Restaurant; Quick Service,,3380 David Ave,Coquitlam,BC,V3E 0J5,Canada,,,,,,,,,(604) 475-2754,0,,Japanese,$$,Uber Eats,,
,61443,282b249a4f8cac92,Umi Ramen & Dimsum,Restaurant,,9713 Hardin St,Wood Buffalo,AB,T9H 1L2,Canada,,,,,,,,,     ,0,,Japanese; Thai,,Skip the Dishes,,
,61444,31d58cd9c3fed1c4,Twin Dragon,Restaurant,,5112 52 Ave,Drayton Valley,AB,T7A 1C9,Canada,,,,,dvtwindragon@gmail.com,,,,(780) 542-3737,0,dvtwindragon@gmail.com,Chinese,$$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,61445,36269a4156dda7e3,Lee's Village Restaurant,Restaurant,,248 Hamilton St,Neepawa,MB,R0J 1H0,Canada,Raymond,Kuok,Partner,Owner,,,,,(204) 476-5163,2,,Chinese,$,,,
,61446,22b56049f7187cc4,Cinta Ria Malaysian Restaurant,Restaurant,,161 Robinson St,Moncton,NB,E1C 5C2,Canada,Josh,Tan,,,,,,,(506) 830-2151,1,mycintaria@gmail.com,Chinese; Thai,$$,Foursquare; GlobalFood; Oracle GloriaFood; SinglePlatform; Skip the Dishes; Yelp Reservation; Yelp Waitlist,GlobalFood; Oracle GloriaFood,
,61447,2af9bd30fd701f96,Mild Chili Indian Cuisine,Restaurant; Liquor Store,,1600 15th Ave,Prince George,BC,V2L 3X3,Canada,,,,,mildchilipg@gmail.com,,,,(250) 596-4484,0,mildchilipg@gmail.com,Indian; Chinese,$$,DoorDash; Skip the Dishes,,
,61448,1f74f013719a440c,Dynamite Sushi,Restaurant,,1661 Bloor St W,Toronto,ON,M6P 1A6,Canada,,,,,,,,,(647) 368-8122,0,,Japanese,,Google Analytics; Skip the Dishes,,
,61449,1973e6d49f701902,Kibo Sushi,Restaurant,,1415 Bloor St W,Toronto,ON,M6P 3L4,Canada,,,,,,,,,(416) 536-0415,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61450,1a2eb3013560065e,Flavours & Rolls Restaurant Catering Services,Restaurant,,4505 49 Ave,Lloydminster,SK,S9V 0S9,Canada,,,,,frbychefmelvin@gmail.com,,,,(306) 825-0785,0,frbychefmelvin@gmail.com,Japanese,,MailChimp; Opencart; Skip the Dishes; Squarespace; WooCommerce,Opencart,
,61451,219fd90888350812,CC's Chinese Restaurant,Restaurant,,5020 Capilano Rd,North Vancouver District,BC,V7R 4K7,Canada,Alex,H,Business Owner,Owner,,,1972,,(604) 987-9511,3,ccdm@capheights.ca,Chinese,$$,DoorDash; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Uber Eats,Square; Square Online Order,Square
,61452,210760dc52e9e196,Crown Palace,Restaurant,,405 Craigflower Rd,Victoria,BC,V9A 2V7,Canada,,,,,solomon@crownpalacevictoria.com,,,,(250) 383-5322,0,solomon@crownpalacevictoria.com,Chinese,$$,DoorDash; Google Analytics; Skip the Dishes; TouchBistro; Uber Eats,TouchBistro,TouchBistro
,61453,24419363cd92f75d,Ponshu,Restaurant,,10 Crowfoot Cir NW,Calgary,AB,T3G 2T3,Canada,Cuong,Thang,Principal,Owner,,,,,(403) 208-9799,1,info@ponshu.ca,Japanese,$$,DoorDash; FoodBooking; Qooway; Squarespace; Uber Eats,FoodBooking; Qooway,
,61454,26f562983be9c68d,Wako Sushi,Restaurant,,5213 Yonge St,Toronto,ON,M2N 5P7,Canada,,,,,,,,,(416) 551-4476,0,,Korean; Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Ritual; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,61455,2121b8227dab75c9,Lucky Dragon Delight,Restaurant,,6081 Hazeldean Rd,Ottawa,ON,K2S 1B9,Canada,Amy,Zhang,General Manager,Operations,,,,,(613) 836-7898,1,,Chinese,$,Libro,,
,61456,1c9b45cca2c627bf,Joy Inn Restaurant & Tavern,Restaurant,,74 Ottawa St N,Hamilton,ON,L8H 3Z1,Canada,Pao Chin,Mah,Partner,Owner,,,,,(905) 549-5523,1,,Chinese,$$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,61457,1e28ab90ce7d49c1,Pirates of the Curry,Restaurant,,5695 Victoria Dr,Vancouver,BC,V5P 3W2,Canada,,,,,,,,,     ,0,,Japanese,,Skip the Dishes,,
,61458,20693ccec0be6468,Joyful Congee Noodle Cafe,Restaurant,,8700 McKim Way,Richmond,BC,V6X 4A5,Canada,,,,,,,,,(604) 238-6888,0,,Chinese,,Uber Eats,,
,61459,2404d83619937947,House of Mein,Restaurant,,2305 Rabbit Hill Rd NW,Edmonton,AB,T6R 3L6,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,61460,2646108d20dc356e,Peking Palace Restaurant,Restaurant,,19 Front St,Greater Sudbury,ON,P0M 1H0,Canada,Gin King,Lee,Partner,Owner,,,,,(705) 858-1007,2,,Chinese,$$,,,
,61461,21a7486c88609260,Chef Cong Cong,Restaurant,,8181 Cambie Rd,Richmond,BC,V6X 3X9,Canada,,,,,,,,,(604) 358-5608,0,,Chinese,,,,
,61462,2011c3cacb13587b,Yale Sushi,Restaurant; Quick Service,,45905 Yale Rd W,Chilliwack,BC,V2P 2M6,Canada,Frances,Chan,President,General,,,,,(604) 392-2050,1,yalesushi@gmail.com,Japanese,$$,Google Analytics,,
,61463,20b83a222195e64a,The Spice Route,Restaurant,,15 Gateway Blvd,Brampton,ON,L6T 0H4,Canada,,,,,,,,,(416) 477-8877,0,,Indian; Chinese,$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,61464,1b3a6904d2527f30,Cygnet Hot Pot,Restaurant,,1123 Westwood St,Coquitlam,BC,V3B 0M1,Canada,,,,,,,,,(778) 285-2090,0,,Chinese,,,,
,61465,28a93dea063671ab,Kims Katsu Cochrane,Restaurant,,416 1st St W,Cochrane,AB,T4C 1X8,Canada,,,,,,,,,(587) 493-0384,0,,Japanese,,Clover POS; Skip the Dishes,,Clover POS
,61466,2861eb94cc043000,Mr. Chow (Xi Di Chun Xiao ),Restaurant,,17 Finch Ave W,Toronto,ON,M2N 7K4,Canada,,,,,,,,,     ,0,,Chinese,,Uber Eats,,
,61467,2026c3c42293959c,Shake n Grill,Restaurant,,791 Bovaird Dr W,Brampton,ON,L6X 0T9,Canada,,,,,,,,,(289) 801-5222,0,,Indian; Chinese,$$,DoorDash; Skip the Dishes,,
,61468,29496fb8236de4b4,China Village Cuisine,Restaurant,,118 Talbot St E,Leamington,ON,N8H 1L5,Canada,George,Phan,Proprietor,Owner,,,,,(519) 326-0880,1,,Chinese,$$,,,
,61469,1ec00fe3c68e747d,Wasabi On Broadway,Restaurant,,588 Broadway,Winnipeg,MB,R3C 0W5,Canada,William,Wong,Proprietor,Owner,,,1999,,(204) 774-4328,1,cho@wasabigroup.com,Japanese,$$,DoorDash; MailChimp; Shopify; Skip the Dishes; Uber Eats,Shopify,
,61470,1ee4ba06e7ecb211,Ming Cuisine,Restaurant,,23 Spadina Rd,Richmond Hill,ON,L4B 2Y2,Canada,,,,,,,,,(905) 883-7688,0,,Cantonese; Chinese; Taiwanese,$,PayPal; Uber Eats,,
,61471,2142109434344b1a,Hunter Matsu Sushi Japanese & Korean Restaurant,Restaurant,,107 Hunter St E,Peterborough,ON,K9H 1G7,Canada,Mam Bok,Kim,Proprietor,Owner,,,,,(705) 760-9484,1,,Korean; Japanese; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61472,2854cc73bbf23f41,Nobuya,Restaurant,,285 Royal York Rd,Toronto,ON,M8V 2W1,Canada,Nobuyuki,Toyoshima,,,,,,,(416) 201-9491,1,,Japanese,$$,,,
,61473,27006d2ab36820a8,Dreamz Restaurant,Restaurant; Drinking Place,,71 West Dr,Brampton,ON,L6T 5E2,Canada,,,,,,,,,(905) 456-1051,0,,Caribbean; Chinese,$$,Skip the Dishes,,
,61474,2b97bd00d4d54033,China Village Restaurant,Restaurant,,9644 King George Blvd,Surrey,BC,V3T 2V4,Canada,,,,,,,,,(604) 581-1933,0,,Chinese,$$$,,,
,61475,2ab3201bee62fa47,Mandarin Ogilvie,Restaurant,,1137 Ogilvie Rd,Ottawa,ON,K1J 7P6,Canada,John,Shienh,President,General,,,1990,,(613) 749-8838,1,,Chinese; Thai,$$,Libro,,
,61476,21359ebb0c6fdefa,Ajishou Brentwood Japanese Restaurant,Restaurant,,4525 Lougheed Hwy,Burnaby,BC,V5C 0K3,Canada,,,,,,,,,(604) 290-1343,0,,Japanese,,Uber Eats,,
,61477,208bce64bd7d5a1c,Miga Korean & Japanese BBQ Retaurant,Restaurant,,2382 Dundas St W,Mississauga,ON,L5K 1R7,Canada,Inseo,Song,President,General,,,,,(905) 822-9200,1,,Japanese,$$,Ambassador; Ecwid; Socialstream; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Wix Restaurants,Ambassador; Square; Square Online Order; Wix Restaurants,Ecwid; Square
,61478,38a9fc0babf6b6c9,Potato Noodle Soup Of Bai,Restaurant,,8333 Kennedy Rd,Markham,ON,L3R 4P8,Canada,,,,,,,,,(647) 878-1829,0,,Chinese,,DI develop,DI develop,
,61479,33a19a332c374ce2,Taku Sushi & Ramen,Restaurant,,5259 Victoria Ave,Niagara Falls,ON,L2E 4E6,Canada,,,,,,,,,(905) 356-3407,0,,Japanese,$$,Skip the Dishes; Uber Eats,,
,61480,36b14d75b5a27a80,Sushi BBQ Inn,Restaurant,,1222 16 Ave NW,Calgary,AB,T2M 0K9,Canada,Ken Jian,Yang,Principal,Owner,,,,,(403) 282-3588,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61481,35f1091dd13db7cd,Mr Wok Chinese Restaurant,Restaurant,,525 Highland Rd W,Kitchener,ON,N2M 5K1,Canada,Thuy,Nguyen,Proprietor,Owner,,,,,(519) 741-0922,1,mrwokkw@gmail.com,Chinese,$,Google Analytics; Weebly,,
,61482,39aa1a3cd740f924,Bourbon St Grill,Restaurant,,1 Eglinton Sq,Toronto,ON,M1L 2K1,Canada,,,,,,,,,(416) 285-8008,0,,Chinese,$,,,
,61483,3c819202350a1623,Sushi Bar,Restaurant,,1991 Savage Rd,Richmond,BC,V6V 0A4,Canada,,,,,,,,,(778) 883-1610,0,,Japanese,,Uber Eats,,
,61484,2cd1f23bd3f852fe,Lamb Hot Pot,Restaurant,,3779 Sexsmith Rd,Richmond,BC,V6X 3Z9,Canada,,,,,,,,,(604) 285-8058,0,,Chinese,$$,,,
,61485,33e361d53da844e1,Tendon Kohaku - Metrotown,Restaurant,,6063 Silver Dr,Burnaby,BC,V5H 0J5,Canada,,,,,info@kohakutendon.com,,,,(236) 521-9673,0,info@kohakutendon.com,Japanese,$$,Skip the Dishes; Uber Eats,,
,61486,31276c8ecc5de6a8,Sanpoutei Ramen,Restaurant,,4328 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,,,(604) 285-1226,0,,Japanese,$$,,,
,61487,367f6d5503b88aa0,Sushi Chef,Restaurant,,10706 79 Ave,Grande Prairie,AB,T8W 0G9,Canada,,,,,,,,,     ,0,,Japanese,,Skip the Dishes,,
,61488,36d9090a2dff6423,Ebi-Ten,Restaurant,,388 Robson St,Vancouver,BC,V6B 2B2,Canada,Taihei,Sawamoto,Branch Manager,Operations,,,,,(604) 689-9938,1,info.ebitendt@gmail.com,Japanese,$,DoorDash; Uber Eats,,
,61489,3c3a271a224b58ee,Ikura Japanese Restaurant,Restaurant; Ice Cream Shop,,8646 Granville St,Vancouver,BC,V6P 5A1,Canada,Jocelyn,Herland,Managing Director,General,,,,,(604) 261-6382,1,,Japanese,$,Apple App Store; DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,61490,3463c2a8002a85bd,Shangri-La Chinese Restaurant,Restaurant,,5043 50 Ave S,Northern Rockies,BC,V0C 1R0,Canada,,,,,tsangkee@gmail.com,,,,(250) 233-2188,0,tsangkee@gmail.com,Chinese,$$,,,
,61491,2e59a158ad8aacc5,Reds,Eatertainment; Restaurant,,100 City Centre Dr,Mississauga,ON,L5B 2C9,Canada,,,,,20guestresponse@sircorp.com,,,,(905) 270-9090,0,redssquareone@sircorp.com,Indian; Japanese; Italian,$$,Apple App Store; Buyatab; DoorDash; Givex; Google Analytics; Skip the Dishes; Tacit; Uber Eats; icims,Tacit,
,61492,3063c1b1fe5fe864,Shanghai Shikumen Fine Cuisine,Restaurant,,3225 HWY-7,Markham,ON,L3R 3P9,Canada,,,,,,,,,(905) 604-7166,0,,Chinese,$,Skip the Dishes; Uber Eats,,
,61493,33968ef511c3afed,Castella Cheesecake,Bakery; Restaurant,,4700 Kingsway,Burnaby,BC,V5H 4M1,Canada,,,,,,,,,(604) 564-9350,0,,Japanese,$,DoorDash; Google Analytics; Shopify; Uber Eats,Shopify,
,61494,399b398d713f0541,Gar Won Chinese Restaurant,Restaurant,,5709 Tecumseh Rd E,Windsor,ON,N8T 1E1,Canada,,,,,,,,,(519) 945-6888,0,,Chinese,$$$,,,
,61495,36b9147320b64a3e,Sushi-Ya Japan,Restaurant,,621 Dixon Rd,Toronto,ON,M9W 1H7,Canada,Lucy,Kim,Proprietor,Owner,,,,,(416) 249-9666,1,info@sushiyajapan.com,Japanese,$$,Mealsy; Uber Eats; Wix Restaurants,Mealsy; Wix Restaurants,
,61496,400c91002adcdebc,Little Tokyo Japanese Korean Restaurant,Restaurant,,386 Iroquois Shore Rd,Oakville,ON,L6H 1M4,Canada,,,,,,,,,(905) 338-8686,0,,Japanese,$,,,
,61497,3ff2e93de2febf76,Wind Pho,Restaurant,,289 The Queensway S,Georgina,ON,L4P 2B4,Canada,,,,,,,,,(905) 476-9999,0,,Japanese; Vietnamese,,Skip the Dishes; Uber Eats,,
,61498,2e59f39c85fd8fb2,Sushi Kaji Restaurant,Restaurant,,860 The Queensway,Toronto,ON,M8Z 1N7,Canada,Mitsuhiro,Kaji,Proprietor,Owner,,,,,(416) 252-2166,1,,Japanese,$$$$,Tock,,
,61499,2caaa52d6b8b4f74,King's Oshawa Buffet,Restaurant,,600 Grandview St S,Oshawa,ON,L1H 8P4,Canada,,,,,,,,,(905) 432-7520,0,,Chinese,$,,,
,61500,24770f17431876cb,Lee Garden Seafood Restaurant,Restaurant,,1163 Pinetree Way,Coquitlam,BC,V3B 8A9,Canada,Anita,Choi,Proprietor,Owner,,,,,(778) 285-8900,1,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,61501,34f1fd15d2f8b099,Camay Wok,Food Court; Restaurant; Mobile Food,,555 W Hastings St,Vancouver,BC,V6B 4N6,Canada,,,,,,,,,(604) 563-3988,0,,Chinese,$,Ritual; Skip the Dishes; Uber Eats,,
,61502,3229b5248613d507,Cafe Japa Bowl,Cafe; Restaurant,,821 Broadway Ave,Saskatoon,SK,S7N 1B5,Canada,,,,,cafejapabowl@gmail.com,,2016,,(306) 954-5272,0,cafejapabowl@gmail.com,American; Japanese,$$,Skip the Dishes; Square; Weebly,Square,Square
,61503,34ee97071eb70d41,Jenny K,Restaurant,,117 4th St,Estevan,SK,S4A 0T3,Canada,Jason,Sont,Proprietor,Owner,,,,,(306) 634-8889,1,,Chinese,$$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,61504,32796afebfd39f7b,House of Mein,Restaurant,,19910 Lessard Rd NW,Edmonton,AB,T6M 0T9,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,61505,3eb0ff533954ead3,Helen's Kitchen,Restaurant,,900 George St,Enderby,BC,V0E 1V0,Canada,,,,,helen.zhen88@icloud.com,,,,(778) 443-2262,0,helen.zhen88@icloud.com,Chinese,$$,,,
,61506,394fa7953e9197dd,Fortune Dragon,Restaurant,,6085 Creditview Rd,Mississauga,ON,L5V 2A8,Canada,Frank,Fang,President,General,,,,,(905) 816-0988,1,,Chinese,$,Apple App Store,,
,61507,3d74056a1bd2659a,Wikki Hut,Restaurant,,509 Bayfield St,Barrie,ON,L4M 4Z8,Canada,,,,,,,,,(705) 733-8866,0,,Vietnamese; Chinese; Thai,$,Skip the Dishes; Uber Eats,,
,61508,312a967e6669002e,Garden City Hot Pot,Restaurant,,8788 McKim Way,Richmond,BC,V6X 4E2,Canada,Albert,Leung,Proprietor,Owner,,,,,(604) 303-0909,1,info@topgungroup.com,Chinese,$$,Apple App Store; WooCommerce,,
,61509,347034cafc3525ab,House of Chan,Restaurant; Quick Service,,10 Millennium Dr,Quispamsis,NB,E2E 4B1,Canada,,,,,info@thehouseofchan.com,,,,(506) 847-2426,0,info@thehouseofchan.com,Chinese; Thai,$$,DoorDash; Lightspeed; UEAT; xDine,Lightspeed; UEAT; xDine,Lightspeed
,61510,2f6364659bb40c1c,Sushi Maru,Restaurant,,1475 Bedford Hwy,Halifax,NS,B4A 3Z5,Canada,,,,,sushimaru2022@gmail.com,,,,(902) 406-8866,0,sushimaru2022@gmail.com,Korean; Japanese,,Skip the Dishes,,
,61511,338fc74ae71eade1,Sushi Gen,Restaurant,,500 Portage Ave,Winnipeg,MB,R3C 3X1,Canada,Betty,Lu,Vice President and General Manager,Operations,,,,,(204) 885-7888,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61512,4185c09efa0c5684,North Garden Restaurant,Restaurant,,33 University Cres,Winnipeg,MB,R3T 2N5,Canada,Pony,Chow,Proprietor,Owner,,,,,(204) 275-2591,1,maxiaoworkmail@gmail.com,Chinese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,61513,3ff60106fcb0c7e4,Shizenya,Restaurant; Quick Service,,1333 W Broadway,Vancouver,BC,V6H 4C1,Canada,,,,,,,2009,,(604) 569-3721,0,hide@shizenya.ca,American; Japanese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,61514,41a72f9a8a1e3ab0,Zaika Indian Lounge,Restaurant,,1021 McGill Rd,Kamloops,BC,V2C 6H4,Canada,,,,,info@zaikalounge.com,,,,(778) 471-5787,0,,Indian; Chinese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,61515,3e15f91dd5ae8a7f,Sharmaji sweet house and restaurant,Restaurant,,1043 McPhillips St,Winnipeg,MB,R2X 2K6,Canada,,,,,,,,,(204) 417-1100,0,,Indian; American; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61516,487a32909f2a35f7,Blowfish Sushi & Japanese Food,Restaurant; Quick Service,,2828 E Hastings St,Vancouver,BC,V5K 5C5,Canada,Willy,Huang,Business Owner,Owner,,,2009,,(604) 258-7500,1,,Japanese,$$,Big Holler; Skip the Dishes; Uber Eats,Big Holler,
,61517,45c8fcf5b79028d4,Mimi's Buffet,Restaurant,,1624 Mayor Magrath Dr S,Lethbridge,AB,T1K 2R5,Canada,,,,,,,,,(403) 381-3366,0,,Korean; Filipino; Japanese; Vietnamese; Chinese; Thai,,Google Analytics; Skip the Dishes; WooCommerce,,
,61518,3fcf0efcf4f3f2d1,Yamagoya,Restaurant,,741 7th Ave,Fernie,BC,V0B 1M0,Canada,Cameron,Carr,Proprietor,Owner,,,2003,,(250) 430-0090,2,,Japanese,$$,Facebook Pixel; WooCommerce,,
,61519,3df56627a8cce36c,Momo Dumpling Express,Restaurant,,156 The Queensway,Toronto,ON,M8Y 1J2,Canada,,,,,,,2020,,(416) 255-0505,0,,Japanese,$,Google Analytics; Skip the Dishes; Uber Eats,,
,61520,381c1cc1477c03d6,McKim Wonton Mein Saga,Restaurant,,2780 Kingsway,Vancouver,BC,V5R 5H6,Canada,,,,,,,,,(604) 434-6655,0,,Chinese,$,,,
,61521,3a0fad0985d9812e,L'otus Cake Boutique,Cafe; Restaurant,,4352 Beresford St,Burnaby,BC,V5H 0G3,Canada,,,,,,,,,(604) 336-9139,0,,Japanese,$,,,
,61522,473c79a51e4026ed,Maru Sushi,Restaurant,,1900 N Parallel Rd,Abbotsford,BC,V3G 2C6,Canada,,,,,,,,,(604) 744-1105,0,,Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Uber Eats,GlobalFood; Oracle GloriaFood,
,61523,3f7531dae86f9c87,Golden Flower,Restaurant,,99 6th Ave,Cochrane,ON,P0L 1C0,Canada,,,,,,,,,(705) 272-3211,0,,Chinese,$$,,,
,61524,3b6ca13f1f32a81c,Gourmet Vegetarian Restaurant,Restaurant,,280 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Z1,Canada,,,,,,,,,(905) 886-0680,0,,Cantonese,$$,,,
,61525,418e2ad45f1f7627,Halton Dragon,Restaurant,,2501 3rd Line,Oakville,ON,L6M 5A9,Canada,Jack,Lin,Proprietor,Owner,,,,,(905) 469-5511,1,,Chinese,$,Skip the Dishes,,
,61526,48b2c5301fcfa1a3,Lamochi Sweets,Restaurant,,3272 Midland Ave,Toronto,ON,M1V 0C7,Canada,,,,,,,,,(416) 991-4039,0,,Japanese,$$,DoorDash; Uber Eats,,
,61527,48d8f43bd278c224,Zen Bentos,Restaurant,,3468 W Broadway,Vancouver,BC,V6R 2B3,Canada,,,,,,,,,(604) 428-9866,0,,Japanese,$,Uber Eats,,
,61528,48da57b8849ad085,Asia Garden,Restaurant,,3363 Dunmore Rd SE,Medicine Hat,AB,T1B 3R2,Canada,Ricky,Jiang,Proprietor,Owner,,,,,(403) 504-2121,1,,Chinese,$$,DoorDash; Skip the Dishes,,
,61529,4b25e940706f5cb3,Torch Sushi,Restaurant,,507 Church St,Toronto,ON,M4Y 2C9,Canada,,,,,,,,,(416) 929-0678,0,,Japanese,$$,DoorDash; Skip the Dishes,,
,61530,48129a59b8a2d730,Lucky Kitchen Restaurant,Restaurant; Quick Service,,190 King St W,Essex,ON,N0R 1G0,Canada,Denis,Phan,Proprietor,Owner,,,,,(519) 738-4447,1,,Chinese,$,,,
,61531,381c1cc1477c03d6,McKim Wonton Mein Saga,Restaurant,,2780 Kingsway,Vancouver,BC,V5R 5H6,Canada,,,,,,,,,(604) 434-6655,0,,Chinese,$,,,
,61532,437ab01e27528fcc,Lin's Restaurant,Restaurant,,130 HWY-20 E,Pelham,ON,L0S 1E6,Canada,,,,,,,,,(905) 892-8666,0,,Chinese,$$,DoorDash; Uber Eats,,
,61533,39a1827187133654,One Noodle,Restaurant,,887 W Broadway,Vancouver,BC,V5Z 1J9,Canada,,,,,,,2018,,(604) 876-3103,0,,Chinese,$$,,,
,61534,43cd5a50e5dc54c8,Dora - Q (Halifax),Restaurant,,1467 Brenton St,Halifax,NS,B3J 3S7,Canada,,,,,,,,,(902) 423-8787,0,,Japanese,,,,
,61535,3b4a9d1115b4e3b0,Donlands Garden Chinese Restaurant,Restaurant,,348 Donlands Ave,Toronto,ON,M4J 3S1,Canada,,,,,,,,,(647) 347-4443,0,,Chinese; Thai,$,Google Analytics; Skip the Dishes; Uber Eats,,
,61536,4153e9083c53dfeb,Cheelin Korean BBQ AYCE Qi Lin Han Shi Zi Zhu Kao Rou,Restaurant,,264 Bedford Hwy,Halifax,NS,B3M 2K7,Canada,,,,,,,,,(902) 404-3639,0,,Korean; Chinese,$$,GoDaddy Sites; Skip the Dishes,,
,61537,4b4846508a1c483a,Chat Bar Jiu Hao Xiao Yuan,Restaurant,,307 Spadina Ave,Toronto,ON,M5T 2E6,Canada,,,,,,,,,(416) 551-9191,0,,Chinese,$,Uber Eats,,
,61538,46b887b4f3eed1b9,New Island Sushi,Restaurant; Quick Service,,2036 Quebec Ave,Saskatoon,SK,S7K 1W4,Canada,Jerry,Xie,Proprietor,Owner,,,,,(306) 373-8188,1,,Japanese,$$,GlobalFood; Google Analytics; Skip the Dishes,GlobalFood,
,61539,48129a59b8a2d730,Lucky Kitchen Restaurant,Restaurant; Quick Service,,190 King St W,Essex,ON,N0R 1G0,Canada,Denis,Phan,Proprietor,Owner,,,,,(519) 738-4447,1,,Chinese,$,,,
,61540,4728c55f47eb9c7b,Snowman Cafe 雪人创意简餐,Restaurant,,1306 Douglas St,Victoria,BC,V8W 2E8,Canada,,,,,,,,,(778) 922-1602,0,,Chinese,,Skip the Dishes; Uber Eats,,
,61541,48da57b8849ad085,Asia Garden,Restaurant,,3363 Dunmore Rd SE,Medicine Hat,AB,T1B 3R2,Canada,Ricky,Jiang,Proprietor,Owner,,,,,(403) 504-2121,1,,Chinese,$$,DoorDash; Skip the Dishes,,
,61542,4f6889c5a60cee0a,Ryu Izakaya,Restaurant,,115 York Blvd,Richmond Hill,ON,L4B 3B4,Canada,,,,,hello@ryuizakaya.com,,,,(905) 881-8788,0,hello@ryuizakaya.com,Japanese,,Uber Eats; WooCommerce,,
,61543,487a32909f2a35f7,Blowfish Sushi & Japanese Food,Restaurant; Quick Service,,2828 E Hastings St,Vancouver,BC,V5K 5C5,Canada,Willy,Huang,Business Owner,Owner,,,2009,,(604) 258-7500,1,,Japanese,$$,Big Holler; Skip the Dishes; Uber Eats,Big Holler,
,61544,3db533a1180e02a2,Aiyaohno Cafe,Cafe; Restaurant,,425 Carrall St,Vancouver,BC,V6B 6E3,Canada,,,,,,,,,(604) 652-7555,0,,Japanese,,Ritual,,
,61545,422edf1a447d27d9,Uncle Willy's,Restaurant,,6411 Nelson Ave,Burnaby,BC,V5H 4H3,Canada,Franco,Arevalo,Principal,Owner,,,,,(604) 431-0399,1,,Canadian; Chinese,$$,Skip the Dishes; Squarespace,,
,61546,49be923ad0ae4d7d,Panda Garden,Restaurant,,301 Queen St S,Caledon,ON,L7E 2B2,Canada,,,,,,,,,(905) 951-1688,0,,Chinese,$,,,
,61547,4970bcfcb16ae00d,Ichiki,Restaurant,,3520 Major MacKenzie Dr,Vaughan,ON,L4H 4J5,Canada,,,,,,,,,(905) 832-8188,0,ichikiayce@gmail.com,Japanese,$$,,,
,61548,476e01edd1823ff2,Rice Bowl Deluxe,Restaurant,,7909 104 St NW,Edmonton,AB,T6E 6N8,Canada,,,,,leon@ricebowldeluxe.com,,,,(587) 523-7999,0,,Korean; Chinese,$,Apple App Store; DoorDash; Facebook Pixel; GlobalFood; Google Analytics; MailChimp; Oracle GloriaFood; The Order Guys; WooCommerce,GlobalFood; Oracle GloriaFood; The Order Guys,
,61549,4b20bf654218502e,Ah Chuan Restaurant,Restaurant,,1286 Jalna Blvd,London,ON,N6E 2R6,Canada,,,,,,,1994,,(519) 204-7728,0,,Chinese,$,Google Analytics; Skip the Dishes,,
,61550,4f4257825c34c073,Moon House Restaurant,Restaurant,,5009 1 St W,Claresholm,AB,T0L 0T0,Canada,,,,,,,,,(403) 468-2288,0,,Chinese,,,,
,61551,4ab5eff2df44ad26,The Chinese Block,Restaurant,,6080 Yonge St,Toronto,ON,M2M 3W6,Canada,,,,,,,,,(647) 846-9141,0,,Chinese,,,,
,61552,4831496112ecc9a8,New Orleans Seafood & Steakhouse,Restaurant,,267 Scarlett Rd,Toronto,ON,M6N 4L1,Canada,Michael,Djurdjevic,President,General,,,1995,,(416) 766-7001,2,info@cajuntoronto.com,Cajun,$$$,,,
,61553,421349343c0fdfbf,Sukoshi,Restaurant,,251 3rd Ave W,Prince Rupert,BC,V8J 1L2,Canada,,,,,,,,,(250) 627-8744,0,sukoshikitchen@gmail.com,Japanese,$$,,,
