Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,57524,27ba1420dedd2f58,Victoria Chinese Restaurant,Restaurant,,1088 Melville St,Vancouver,BC,V6E 4L4,Canada,,,,,info@victoriachineserestaurant.com,,1991,,(604) 669-8383,0,info@victoriachineserestaurant.com,Chinese,$$,Wix Restaurants,Wix Restaurants,
,57525,2dd79a835958b0ee,Jasper China Restaurant,Restaurant,,615 Patricia St,Jasper,AB,T0E 1E0,Canada,,,,,info@jasperchinarestaurant.com,,2019,,(780) 852-3028,0,info@jasperchinarestaurant.com,Mandarin,$$,,,
,57526,313772de883eadc3,Master M Spicy (Mississauga),Restaurant,,888 Dundas St E,Mississauga,ON,L4Y 4G6,Canada,,,,,,,,,(905) 848-2010,0,,Chinese,,Uber Eats,,
,57527,3139de3c1787b2b5,The Hakka Club,Restaurant,,7030 St Barbara Blvd,Mississauga,ON,L5W 0E6,Canada,,,,,,,,,(905) 565-1144,0,,Indian; Chinese,,OrderStack; Shopify; Skip the Dishes; Uber Eats,OrderStack; Shopify,
,57528,2cc4c44b66baebfa,Ramen Q (1405 Queen St W),Restaurant,,1405 Queen St W,Toronto,ON,M6K 1M3,Canada,,,,,,,,,(647) 928-3596,0,,Japanese,,Uber Eats,,
,57529,36ef6bc5b872fca1,Yoko Sushi & Noodle House,Restaurant,,16013 Fraser Hwy,Surrey,BC,V4N 0G2,Canada,Sohee,Song,Proprietor,Owner,,,,,(604) 507-5575,1,,Japanese,$,GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,57530,1c77bdec6ef8ec77,Young's Restaurant,Restaurant,,2638 Quadra St,Victoria,BC,V8T 4E4,Canada,Clarence,Yeung,Partner,Owner,,,,,(250) 384-0234,2,,Chinese,$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,57531,25de77092442da50,Hakka Chilli,Restaurant,,4559 Hurontario St,Mississauga,ON,L4Z 3L9,Canada,Pradeep,Thankappan,Proprietor,Owner,,,2006,,(905) 712-4370,1,hakkachilli@gmail.com,Chinese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,57532,19938e65dc632f48,Jade 276,Restaurant,,276 McPhillips St,Winnipeg,MB,R3E 2K6,Canada,,,,,,,,,(204) 415-7838,0,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,57533,1f72166835b511c5,Cosy Restaurant & Tavern,Restaurant,,361 Lake St,St Catharines,ON,L2N 4H5,Canada,Sue,Wong,President,General,,,,,(905) 934-2501,1,,Chinese,$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,57534,254357f89d70ae0c,Silk,Cafe; Restaurant,,2907 Dundas St W,Toronto,ON,M6P 1Z1,Canada,Sami,Abuwad,Principal,Owner,,,2009,,(416) 368-1368,1,,Chinese; Thai,$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,57535,26a26a8fd08256fd,Zheng's Juicy Fried Buns,Restaurant,,4750 Yonge St,Toronto,ON,M2N 0J6,Canada,,,,,,,,,(416) 218-0000,0,,Chinese,,,,
,57536,1bde1ef66e7413b0,Naru Sushi Japanese Restaurant,Restaurant,,159 Osborne St,Winnipeg,MB,R3L 1Y7,Canada,Jong,Kim,Principal,Owner,,,,,(204) 888-0028,1,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes,,
,57537,21782d07f8ea25a9,Tidbit Restaurant,Restaurant,,74 Main St S,Carman,MB,R0G 0J0,Canada,Kitty,Lee,President,General,,,,,(204) 745-6448,1,,Chinese,$,,,
,57538,19bf7c82e703a25e,Sun Sun Take Out Restaurant,Restaurant,,979 Mountain Rd,Moncton,NB,E1C 2S5,Canada,Steven,Hun,Proprietor,Owner,,,,,(506) 858-1188,1,,Chinese,$,Google Analytics; OpenMenu,,
,57539,1b666663a7c47ffb,Ken's Place Restaurant,Restaurant,,801 Glengarry St,Carbon,AB,T0M 0L0,Canada,,,,,,,,,(403) 572-0055,0,,Chinese,,,,
,57540,2840d1868477d6dc,Big Bang Sushi,Restaurant,,13351 Commerce Pkwy,Richmond,BC,V6V 2X7,Canada,,,,,,,,,(604) 214-8583,0,,Japanese,$,,,
,57541,254edf9f02f0ca3c,Red Tuna Japanese Restaurant,Restaurant,,3592 W 41st Ave,Vancouver,BC,V6N 3E6,Canada,,,,,,,,,(604) 266-7355,0,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,57542,2112d3bf73a87065,Cafe Broadway,Restaurant,,9021 Leslie St,Richmond Hill,ON,L4B 0B2,Canada,,,,,,,,,(289) 597-6667,0,,Chinese,,Uber Eats,,
,57543,233aac4b3f894961,E & W Restaurant,Restaurant,,1011 2 St N,Three Hills,AB,T0M 2A0,Canada,Jing,Tan,Proprietor,Owner,,,,,(403) 443-2388,1,,Chinese,$,,,
,57544,25d1e495b646143c,Mars Japanese Bistro,Restaurant,,1833 W 4th Ave,Vancouver,BC,V6J 1M4,Canada,,,,,,,,,     ,0,,Japanese,$$,,,
,57545,249afe1f452154ee,Good Buddy,Restaurant; Quick Service,,2059 111 St NW,Edmonton,AB,T6J 4V9,Canada,Hua,Lin,Proprietor,Owner,,,,,(780) 432-6050,1,goodbuddysouthedmonton@gmail.com,Chinese,$$,Facebook Pixel; Skip the Dishes,,
,57546,29eb62180e1df389,Paliotti's Westside,Restaurant,,20757 Lougheed Hwy,Maple Ridge,BC,V2X 2R2,Canada,,,,,r_paliotti@hotmail.com,,,,(604) 479-3403,0,r_paliotti@hotmail.com,Creole; Mediterranean; Cajun,$$,DoorDash; Skip the Dishes; Uber Eats,,
,57547,1ed9a63d4d29d72a,Sushi Hour,Restaurant; Ice Cream Shop,,2525 Prince Michael Dr,Oakville,ON,L6H 0E9,Canada,Kent,Jaysin,Proprietor,Owner,,,,,(905) 257-3199,1,sushihour2018@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,57548,24fed98ce1e4e2b0,Yukiguni II,Restaurant,,660 Garrison Rd,Fort Erie,ON,L2A 6E2,Canada,,,,,,,,,(905) 994-8506,0,,Japanese,$$,,,
,57549,23439d95712e4fb9,Tentatsu,Restaurant; Quick Service; Drinking Place,,2430 E Hastings St,Vancouver,BC,V5K 1Z1,Canada,Zhan,Daandy,Proprietor,Owner,,,,,(604) 255-3733,1,,Japanese,$,Skip the Dishes; Uber Eats,,
,57550,21ce68a473e37ae8,Far East Restaurant,Restaurant,,6536 Thorold Stone Rd,Niagara Falls,ON,L2J 1B3,Canada,,,,,,,,,(905) 356-2462,0,,Chinese,$$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,57551,1ca098be5139dfee,Pho Binh Dan,Restaurant,,11121 156 St NW,Edmonton,AB,T5M 1X9,Canada,,,,,,,2018,,(780) 447-3360,0,,Vietnamese; Chinese,$$$,Google Analytics; Skip the Dishes,,
,57552,22bdbc861f1a60a9,Lucky Dragon Dining Room,Restaurant,,956 Rue Principale,Beresford,NB,E8K 2H6,Canada,Benjamin,Tang,Proprietor,Owner,,,,,(506) 546-3600,1,,Chinese,,,,
,57553,2260deb67265818e,Globefish Chinook,Restaurant,,6455 MacLeod Trl SW,Calgary,AB,T2H 0K3,Canada,,,,,,,,,(403) 457-1500,0,,Japanese,$$,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,57554,14f1cff13a4fe8e5,Boiling Point,Restaurant,,4148 Main St,Vancouver,BC,V5V 3P7,Canada,,,,,cs@bpgroupusa.com,,,,(604) 620-2198,0,cs@bpgroupusa.com,Taiwanese,$$,Aloha; Apple App Store; DoorDash; Facebook Pixel; Google Analytics; MailChimp; PeopleMatter; Shopify; Uber Eats,Aloha; Shopify,Aloha
,57555,1dc4952fef1ae1f9,Hinata Sushi & Asian Cuisine,Restaurant,,6 Campbell St,Whitby,ON,L1M 2J6,Canada,,,,,,,,,(905) 425-8888,0,,Japanese,$,Skip the Dishes; Uber Eats,,
,57556,2b9a0cf27321ceab,Guirei Japanese Restaurant,Restaurant,,600 Queens Quay W,Toronto,ON,M5V 3M3,Canada,Kim Sang,Hyo,Proprietor,Owner,,,2002,,(416) 977-6111,1,guireitoronto@gmail.com,Japanese,$$,Ritual; Skip the Dishes; Uber Eats,,
,57557,2a1207c651f98ad2,Kappa Japanese Restaurant,Restaurant,,1450 George St,White Rock,BC,V4B 4A3,Canada,Tatsymi,Pazoe,President and Member of the Board of Directors,Owner,,,,,(604) 531-1319,1,,Japanese,$$,,,
,57558,230dfd239b262f78,IKON Sushi,Restaurant; Drinking Place,,11 Fairburn Dr,Markham,ON,L6G 0A4,Canada,,,,,ikonsushi@gmail.com,,,,(905) 604-0286,0,ikonsushi@gmail.com,Japanese,$$,Uber Eats,,
,57559,29fea9be18782442,Monkey Poke Rosedale (Unit 1 -901 Yonge St),Restaurant,,901 Yonge St,Toronto,ON,M4W 2H2,Canada,,,,,,,,,(437) 999-8883,0,,Japanese,,Uber Eats,,
,57560,36b9147320b64a3e,Sushi-Ya Japan,Restaurant,,621 Dixon Rd,Toronto,ON,M9W 1H7,Canada,Lucy,Kim,Proprietor,Owner,,,,,(416) 249-9666,1,info@sushiyajapan.com,Japanese,$$,Mealsy; Uber Eats; Wix Restaurants,Mealsy; Wix Restaurants,
,57561,3309e4e8a45a8259,New Generation All You Can Taste,Restaurant,,486 Bloor St W,Toronto,ON,M5S 1X8,Canada,,,,,,,,,(416) 516-8883,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,57562,3c819202350a1623,Sushi Bar,Restaurant,,1991 Savage Rd,Richmond,BC,V6V 0A4,Canada,,,,,,,,,(778) 883-1610,0,,Japanese,,Uber Eats,,
,57563,31a108a744b22638,Shanghai One,Restaurant,,1872 Merivale Rd,Ottawa,ON,K2G 1E6,Canada,,,,,,,,,(613) 686-1380,0,sale@shanghaione.ca,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,57564,36d47f0cb4c58922,In sushi,Restaurant,,1070 Innisfil Beach Rd,Innisfil,ON,L9S 4T9,Canada,,,,,,,2019,,(705) 294-3666,0,,Japanese,,Skip the Dishes,,
,57565,2e33741dbe77cf00,Aburiya Sushi,Restaurant,,22590 Dewdney Trunk Rd,Maple Ridge,BC,V2X 3J9,Canada,Myung,Kim,President,General,,,,,(604) 467-3363,1,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,57566,2e8023b9065ce80b,Good Taste and Variety Bu Dao Weng Chuan Xiang,Restaurant,,8 Glen Watford Dr,Toronto,ON,M1S 2C1,Canada,,,,,,,,,(647) 618-5633,0,,Chinese,,Uber Eats,,
,57567,31918f49a3f74202,Mega Sushi,Restaurant,,5353 Headland Dr,West Vancouver,BC,V7W 3C7,Canada,,,,,,,,,(604) 281-0200,0,,Japanese,,Wix Restaurants,Wix Restaurants,
,57568,311b2eb9349d6806,Jade Buffet,Restaurant,,100 Trans Canada Hwy SW,Salmon Arm,BC,V1E 1V4,Canada,Jian,Lin,President,General,,,,,(250) 832-8632,1,info@jadebuffet.ca,Chinese,$$,FoodBooking; GlobalFood; Google Analytics; Oracle GloriaFood; WooCommerce,FoodBooking; GlobalFood; Oracle GloriaFood,
,57569,3417f7e0220f888c,Fortune Palace Restaurant,Restaurant,,4088 Hollandia Dr,Prince George,BC,V2N 4K9,Canada,Gwen,Lee,President,General,,,,,(250) 562-8088,1,,Chinese,$$,,,
,57570,389aedbbed1cab42,Bento Wok Express,Restaurant,,480 Mapleton Ave,Barrie,ON,L4N 9C2,Canada,,,,,,,,,     ,0,,Japanese; Chinese,,Skip the Dishes,,
,57571,3a1a2dee96acb960,Hoja Mongolian Grill,Restaurant; Quick Service,,256 Victoria St,Kamloops,BC,V2C 2A2,Canada,Maxine,Tsai,Owner,Owner,hoja.kamloops@gmail.com,,,,(250) 372-3166,2,hoja.kamloops@gmail.com,American; Chinese,$$,DoorDash; Google Analytics; Qooway; Skip the Dishes,Qooway,
,57572,2f6cd40b2f17ac18,Golden Star Restaurant,Restaurant,,2133 Jane St,Toronto,ON,M3M 1A2,Canada,Zach,Goetz,Director,General,,,,,(416) 248-4228,1,,Chinese,$,Google Analytics,,
,57573,2d6c9edba8a0bf63,Island Mix Restaurant & Lounge,Restaurant; Drinking Place,,3175 Rutherford Rd,Vaughan,ON,L4K 5Y6,Canada,Kerry-Ann,Wright,Director,General,,,,,(905) 761-6649,1,,Indian; Chinese,$$,DoorDash; Silverware POS; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Uber Eats,Silverware POS; Square; Square Online Order,Silverware POS; Square
,57574,36b14d75b5a27a80,Sushi BBQ Inn,Restaurant,,1222 16 Ave NW,Calgary,AB,T2M 0K9,Canada,Ken Jian,Yang,Principal,Owner,,,,,(403) 282-3588,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,57575,38a235bb05b3558c,RoadKing Wok N Grill,Restaurant; Drinking Place,,4949 Barlow Trl SE,Calgary,AB,T2B 3B5,Canada,,,,,roadkingwokgrill@gmail.com,,,,(403) 273-7698,0,roadkingwokgrill@gmail.com,Vietnamese; Chinese,$,DoorDash; DoorDash Storefront; Google Analytics; Squarespace,DoorDash Storefront,
,57576,33c8cac9d2a53426,Volcano Sushi,Restaurant; Grocery Store,,1991 E Hastings St,Vancouver,BC,V5L 1T5,Canada,,,,,,,,,(604) 566-9918,0,,Japanese,$$,BC Restaurants; DoorDash; Skip the Dishes; Uber Eats,,
,57577,3309e4e8a45a8259,New Generation All You Can Taste,Restaurant,,486 Bloor St W,Toronto,ON,M5S 1X8,Canada,,,,,,,,,(416) 516-8883,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,57578,3e8d0cec78a50e8a,Rishun Happy Diner,Restaurant,,6655 178 St NW,Edmonton,AB,T5T 4J5,Canada,,,,,,,,,(780) 487-4927,0,,Chinese,,DI develop; Skip the Dishes; Uber Eats,DI develop,
,57579,3dc9745e639d39f3,Roy's Korean Kitchen,Restaurant,,227 11 Ave SW,Calgary,AB,T2R 1R9,Canada,,,,,,,,,(587) 894-4168,0,,Korean; Japanese,$$,DoorDash; Ritual; Skip the Dishes; Squarespace; TableUp; TouchBistro; Uber Eats,TouchBistro,TouchBistro
,57580,44b2c14c0f73ebc2,Noble Garden,Restaurant,,27 Nobleton Lakes Dr,King,ON,L0G 1N0,Canada,,,,,,,,,(905) 859-9997,0,,Chinese,$$,Ecwid; Wix Restaurants,Wix Restaurants,Ecwid
,57581,3519991e019d4cf8,Nori Japanese Restaurant,Restaurant,,6750 Island Hwy N,Nanaimo,BC,V9V 1S3,Canada,Toshi,Kaimuna,Partner,Owner,,,,,(250) 751-3377,2,job@nanaimonori.com,Japanese,$$,Moduurn; Skip the Dishes; TouchBistro Reservations,Moduurn,
,57582,2dd79a835958b0ee,Jasper China Restaurant,Restaurant,,615 Patricia St,Jasper,AB,T0E 1E0,Canada,,,,,info@jasperchinarestaurant.com,,2019,,(780) 852-3028,0,info@jasperchinarestaurant.com,Mandarin,$$,,,
,57583,296430dbcb185889,Royal Garden Seafood Restaurant,Restaurant,,4540 No 3 Rd,Richmond,BC,V6X 4E4,Canada,,,,,,,,,(604) 370-8989,0,,Cantonese; Chinese,,BC Restaurants; Google Analytics,,
,57584,30e9d96fc0bf9ccc,Canton Wok,Restaurant,,8360 Kennedy Rd,Markham,ON,L3R 9W4,Canada,,,,,,,,,(905) 513-0887,0,,Cantonese,,,,
,57585,2db12e817f1ac0d3,Sushiway,Restaurant,,1502 Broadway St,Port Coquitlam,BC,V3C 0G1,Canada,,,,,,,,,(604) 474-1335,0,,Japanese,,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,57586,33dc277dc1a377f1,Kurama Sushi Japanese Restaurant,Restaurant,,491 Baker St,Nelson,BC,V1L 4H7,Canada,Yoshi,Shirotani,Proprietor,Owner,,,2017,,(250) 352-5353,1,kuramasushinelson@gmail.com,Japanese,$,,,
,57587,40c27f8bb68f21b5,Newtown Chinese Restaurant,Restaurant,,2332 11th Ave,Regina,SK,S4P 0K1,Canada,,,,,,,,,(306) 757-7722,0,,Chinese,$,Uber Eats,,
,57588,40c8264bc9527687,Ikki Sake Bar,Restaurant,,11931 Jasper Ave NW,Edmonton,AB,T5K 0P1,Canada,,,,,,,,,(780) 454-4230,0,info@ikki.ca,Japanese; Spanish,$$,Apple App Store; Skip the Dishes; Wix Restaurants,Wix Restaurants,
,57589,3b3c4eddc5212b05,Kinjo Express,Restaurant,,150 Millrise Blvd SW,Calgary,AB,T2Y 5G7,Canada,,,,,,,,,(403) 452-6888,0,,Japanese,,Skip the Dishes,,
,57590,402cc779bb1e74aa,Wok and Go,Restaurant,,13530 Victoria Trl NW,Edmonton,AB,T5A 5C9,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,57591,3f76ae57839ba91f,Malatang - Spice and Aroma,Restaurant,,108 Corporate Dr,Toronto,ON,M1H 3H9,Canada,,,,,,,,,(647) 780-8851,0,,Chinese,,Ritual,,
,57592,326961a88215fe38,Ancora Waterfront Dining and Patio,Restaurant,,1351 Bellevue Ave,West Vancouver,BC,V7T 0B5,Canada,,,,,ambleside@ancoradining.com,,,,(604) 926-0287,0,ambleside@ancoradining.com,Japanese; Peruvian,$$$$,MailChimp; Socialstream; TouchBistro Dine; TouchBistro Reservations; Wix Restaurants,Wix Restaurants,
,57593,395a5823d49a89dc,Asian Connection,Restaurant,,11 Bellerose Dr,St Albert,AB,T8N 5E1,Canada,,,,,,,,,(780) 459-7935,0,,Chinese,$$,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,57594,39522202056f2297,Saigon By Night,Restaurant,,1840 Broad St,Regina,SK,S4P 1X6,Canada,,,,,chauphan1960@hotmail.com,,,,(306) 522-2444,0,chauphan1960@hotmail.com,Vietnamese; Chinese; Thai,$$,GlobalFood; Oracle GloriaFood; Skip the Dishes,GlobalFood; Oracle GloriaFood,
,57595,401188006b224dc6,Yue Restaurant,Restaurant,,8351 Alexandra Rd,Richmond,BC,V6X 1C3,Canada,Marco,Yuen,,,,,,,(604) 233-1219,1,info@yuerestaurant.com,Chinese,$$,,,
,57596,33f8e1c755f92df0,Pocket Holic,Restaurant,,304 10 St NW,Calgary,AB,T2N 1V8,Canada,,,,,,,,,(403) 888-5593,0,,Japanese,,Skip the Dishes; Uber Eats,,
,57597,38638c995849d1d4,Loku Japanese Cuisine,Restaurant; Quick Service,,2280 Commercial Dr,Vancouver,BC,V5N 4B5,Canada,,,,,sushiloku7@gmail.com,,,,(604) 298-4403,0,sushiloku7@gmail.com,Japanese,$$,,,
,57598,41fa070aa0a380d1,Dragon Boat Fusion Cuisine,Restaurant,,160 E Beaver Creek Rd,Richmond Hill,ON,L4B 3L4,Canada,James,Lee,Principal,Owner,,,,,(905) 731-3718,1,,Chinese,$$$,,,
,57599,3c77eefff359f565,My Favourite Chinese Food,Restaurant,,2297 St Joseph Blvd,Ottawa,ON,K1C 1E7,Canada,,,,,,,,,(613) 841-8888,0,,Chinese,$,Libro; Skip the Dishes; Uber Eats,,
,57600,43a94bdf2b8d8389,Sing Yee Chinese Restaurant,Restaurant,,3779 Sexsmith Rd,Richmond,BC,V6X 3Z9,Canada,S.,Nicodemo,Principal,Owner,,,2010,,(604) 232-1328,1,,Chinese,$$,FoodBooking; GlobalFood; Uber Eats; WooCommerce,FoodBooking; GlobalFood,
,57601,381c45818a1015e2,Yokohama Ramen,Restaurant,,10909 Yonge St,Richmond Hill,ON,L4C 3E3,Canada,,,,,,,,,(905) 787-9853,0,,American; Japanese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,57602,39a1827187133654,One Noodle,Restaurant,,887 W Broadway,Vancouver,BC,V5Z 1J9,Canada,,,,,,,2018,,(604) 876-3103,0,,Chinese,$$,,,
,57603,446b4013cc18a4c6,Red Lotus,Restaurant,,1177 Central Pkwy W,Mississauga,ON,L5C 4P3,Canada,Lei,Yan,Proprietor,Owner,,,,,(905) 896-8828,1,,Chinese,$$,Skip the Dishes; Uber Eats,,
,57604,437ab01e27528fcc,Lin's Restaurant,Restaurant,,130 HWY-20 E,Pelham,ON,L0S 1E6,Canada,,,,,,,,,(905) 892-8666,0,,Chinese,$$,DoorDash; Uber Eats,,
,57605,342159f622ab65ab,China Star,Restaurant,,728 Burloak Dr,Burlington,ON,L7L 0B1,Canada,Mark,Pam,General Manager,Operations,,,,,(905) 631-6390,1,mychinastar218@gmail.com,Chinese,$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats; Weebly,,
,57606,355634e3eaeacd40,Silver China Restaurant & Tavern,Restaurant; Drinking Place,,79 Elgin St N,Cambridge,ON,N1R 5H4,Canada,Stan,Lam,Proprietor,Owner,,,,,(519) 621-1311,1,,Chinese,$$,,,
,57607,43343046439f5274,Salt Sushi,Restaurant,,25 Amy Croft Dr,Lakeshore,ON,N9K 1C7,Canada,,,,,,,,,(519) 979-8188,0,,Japanese,$,Skip the Dishes; TableUp; TouchBistro; Uber Eats,TouchBistro,TouchBistro
,57608,450d8312be428007,True Nosh,Cafe; Restaurant,,1450 W 7th Ave,Vancouver,BC,V6H 1C1,Canada,,,,,truenoshwest7th@gmail.com,,2015,,(604) 730-8177,0,truenoshwest7th@gmail.com,Japanese; Vietnamese; Chinese,$,Eventbrite; Google Analytics; MailChimp; Shopify; Skip the Dishes; Uber Eats,Shopify,
,57609,44f689bbb917f4c4,Highlight Restaurant,Restaurant,,77 Elizabeth Dr,Gander,NL,A1V 1J9,Canada,Kenneth,Szeto,Proprietor,Owner,,,,,(709) 256-3347,1,,Chinese,$,,,
,57610,43babfcce1b50725,Shanghai 360,Food Court; Restaurant,,5100 Erin Mills Pkwy,Mississauga,ON,L5M 4Z5,Canada,,,,,,,,,(905) 997-1688,0,,Chinese,$,Uber Eats,,
,57611,4f6889c5a60cee0a,Ryu Izakaya,Restaurant,,115 York Blvd,Richmond Hill,ON,L4B 3B4,Canada,,,,,hello@ryuizakaya.com,,,,(905) 881-8788,0,hello@ryuizakaya.com,Japanese,,Uber Eats; WooCommerce,,
,57612,4728c55f47eb9c7b,Snowman Cafe 雪人创意简餐,Restaurant,,1306 Douglas St,Victoria,BC,V8W 2E8,Canada,,,,,,,,,(778) 922-1602,0,,Chinese,,Skip the Dishes; Uber Eats,,
,57613,40a5d6964ac6825d,Kim's Tofu,Restaurant,,9019 Bayview Ave,Richmond Hill,ON,L4B 3M6,Canada,,,,,,,,,(905) 763-1911,0,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,57614,381c45818a1015e2,Yokohama Ramen,Restaurant,,10909 Yonge St,Richmond Hill,ON,L4C 3E3,Canada,,,,,,,,,(905) 787-9853,0,,American; Japanese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,57615,3df56627a8cce36c,Momo Dumpling Express,Restaurant,,156 The Queensway,Toronto,ON,M8Y 1J2,Canada,,,,,,,2020,,(416) 255-0505,0,,Japanese,$,Google Analytics; Skip the Dishes; Uber Eats,,
,57616,45097ad5782917a4,Chine Hot Pot & Noodles,Restaurant,,8971 Bonaventure Dr SE,Calgary,AB,T2H 2Z5,Canada,Sheng,Hong,Principal,Owner,,,1998,,(403) 452-0656,1,chinehotpotcalgary@gmail.com,Korean; Vietnamese; Chinese; Thai,$$,DoorDash; Google Analytics; OpenTable; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Wix Restaurants,Square; Square Online Order; Wix Restaurants,Square
,57617,4ad29ff90cc06266,Paper Crane,Restaurant,,12975 Keele St,King,ON,L7B 1G2,Canada,,,,,,,,,(647) 693-5831,0,,Japanese,$$,,,
,57618,4c06b712381c4c24,G-Men Ramen,Restaurant,,3711 Bayview St,Richmond,BC,V7E 3B6,Canada,,,,,,,,,(604) 275-4636,0,,Japanese,$$,DoorDash; Uber Eats,,
,57619,410230e72a5dd480,Hyack Sushi,Restaurant,,55 8th St,New Westminster,BC,V3M 3N9,Canada,Minsuk,Kim,Kitchen Manager,Back of the House,,,2017,,(604) 553-7553,2,,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats,,
,57620,44093cdcfe28e098,Spicy Greens Restaurant,Restaurant,,5087 Domano Blvd,Prince George,BC,V2N 5E1,Canada,Michael,Brown,Director,General,,,,,(778) 416-1616,1,spicygreenrestaurants@gmail.com,Indian; Chinese; Sri Lanka,$$,Uber Eats,,
,57621,4b25e940706f5cb3,Torch Sushi,Restaurant,,507 Church St,Toronto,ON,M4Y 2C9,Canada,,,,,,,,,(416) 929-0678,0,,Japanese,$$,DoorDash; Skip the Dishes,,
,57622,4703e88e6ed2ba0d,Yunshang Rice Noodle(Aurora)Yun Shang Mi Xian,Restaurant,,16035 Bayview Ave,Aurora,ON,L4G 3L4,Canada,,,,,,,,,(905) 841-1112,0,info@yunshang.ca,Chinese,$,Google Analytics; Mrsdigi; Snappy; Uber Eats,Mrsdigi; Snappy,Mrsdigi
,57623,483bc20b9ace951a,Ryuu Japanese Kitchen,Restaurant,,5980 University Blvd,Vancouver,BC,V6T 1Z3,Canada,,,,,,,,,(604) 221-1381,0,,Japanese,$,Codefusion; DoorDash; Google Analytics; Skip the Dishes; Uber Eats,Codefusion,
,57624,4703330001aaee45,UKI Restaurant,Restaurant,,51 King St N,Waterloo,ON,N2J 2W9,Canada,,,,,,,,,(519) 725-1112,0,,Japanese,,Uber Eats,,
,57625,46aacb1c475349ed,Minato Sushi,Restaurant,,Joyce Ave,Powell River,BC,V8A 3B5,Canada,,,,,,,,,(604) 485-6118,0,,Japanese,$$$,,,
,57626,482d3bb88d363345,Katana,Restaurant,,19957 Willowbrook Dr,Langley,BC,V2Y 1A7,Canada,Kim,Insik,Partner,Owner,,,,,(604) 533-5582,1,,Japanese,$$$,,,
,57627,3e531384f3c8cffa,Yamato Japan Teriyaki,Restaurant,,55 Ontario St S,Milton,ON,L9T 2M3,Canada,,,,,,,,,(905) 878-0776,0,,Japanese,,Google Analytics; Opencart,Opencart,
,57628,422f06b86011094b,Fushi Chinese Deli - Da Huai Shu Fu Shi Dian,Restaurant,,686 Denison St,Markham,ON,L3R 1C1,Canada,,,,,,,,,     ,0,,Chinese,,Uber Eats,,
,57629,3fb385f1079a3d5c,Koharu,Restaurant,,50 Doctor Kay Dr,King,ON,L0G 1T0,Canada,,,,,,,,,(905) 590-2888,0,,Japanese,,Uber Eats; Wix Restaurants,Wix Restaurants,
,57630,463c1c5d460077cd,Yanagi Sushi,Restaurant,,1524 Danforth Ave,Toronto,ON,M4J 1N4,Canada,,,,,hyeonjin.stella@gmail.com,,,,(416) 469-1524,0,hyeonjin.stella@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,57631,4367275416f83d54,Japan Rice Bowl Assoc,Restaurant,,8206 Ontario St,Vancouver,BC,V5X 3E3,Canada,,,,,,,,,(604) 322-6465,0,,American; Japanese,$,Skip the Dishes; Uber Eats,,
,57632,4043e1ec65c56dc2,Ryo Japanese Food,Restaurant,,88 E Pender St,Vancouver,BC,V6A 3X3,Canada,,,,,,,,,(604) 818-1099,0,,Japanese,,,,
,57633,4dc0518b4c761a33,Let's Soup,Restaurant,,9199 Yonge St,Richmond Hill,ON,L4C 1H7,Canada,,,,,order@letssoup.com,,,,(647) 800-0883,0,order@letssoup.com,Chinese,,,,
