Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status
R81585,"25,746","322,224",7.99%,,R81367,0,0,0,,R83395,"3,066",,R86815,6,,R85291,Usage Higher
R81586,"16,945","223,256",7.59%,,R81368,0,0,0,,R83506,"2,919",,R86819,72,,R85299,Usage Higher
R81587,"19,564","257,755",7.59%,,R81369,0,0,"12,852",,R83508,"6,377",,R86821,73,,R83097,Usage Higher
R81588,"10,767","154,032",6.99%,,R81371,0,0,"33,208",,R83511,279,,R86822,729,,R87307,Usage Higher
R81589,"41,522","547,063",7.59%,,R81372,10,0,"13,577",,R83519,"4,774",,R86825,15,,R85312,Usage Higher
R81591,"11,351","162,390",6.99%,,R81373,0,0,"35,390",,R83532,"1,624",,R86832,213,,R85519,Usage Higher
R81592,"23,394","308,215",7.59%,,R81375,54,0,648,,R83533,"1,823",,R86837,271,,R83663,Usage Higher
R81593,"53,617","706,421",7.59%,,R81376,0,0,"59,910",,R83538,270,,R86838,473,,R88856,Usage Higher
R81596,"10,440","137,544",7.59%,,R81377,0,0,0,,R83551,"3,918",,R86839,"1,061",,R83781,Usage Higher
R81597,"28,682","410,326",6.99%,,R81378,0,0,"19,732",,R83561,357,,R86852,56,,R83296,Usage Higher
R81598,"30,411","400,666",7.59%,,R81379,0,0,"14,052",,R83562,"1,364",,R86859,114,,,
R81599,"33,095","473,460",6.99%,,R81381,54,0,648,,R83566,646,,R86861,"1,599",,,
R81601,"49,433","575,466",8.59%,,R81382,0,0,"11,062",,R83572,968,,R86865,24,,,
R81602,0,0,8.59%,,R81383,0,0,"39,862",,R83575,435,,R86868,128,,,
R81605,"26,400","347,824",7.59%,,R81385,200,0,"7,474",,R83576,"2,149",,R86871,88,,,
R81606,"29,522","422,344",6.99%,,R81386,0,0,0,,R83582,389,,R86875,708,,,
R81607,0,0,6.99%,,R81387,200,0,"25,986",,R83586,903,,R86877,893,,,
R81611,"18,205","239,859",7.59%,,R81388,54,0,648,,R83596,789,,R86879,450,,,
R81612,"16,042","211,362",7.59%,,R81389,0,0,0,,R83598,166,,R86891,183,,,
R81615,"33,837","484,079",6.99%,,R81391,0,0,"46,228",,R83599,"5,991",,R86895,152,,,
R81616,"13,087","187,220",6.99%,,R81392,0,0,"37,545",,R83616,"8,216",,R86902,16,,,
R81617,"24,050","344,060",6.99%,,R81393,10,0,"86,159",,R83656,"1,749",,R86905,77,,,
R81618,0,0,8.00%,,R81395,0,0,"41,671",,R83677,550,,R86906,187,,,
R81621,"22,778","300,104",7.59%,,R81396,0,0,"35,515",,R83682,"5,135",,R86912,103,,,
R81622,"19,868","231,289",8.59%,,R81397,0,0,"10,787",,R83689,"2,191",,R86915,543,,,
R81623,"24,575","351,573",6.99%,,R81398,0,0,0,,R83706,462,,R86916,168,,,
R81625,"12,756","182,486",6.99%,,R81399,0,0,"11,980",,R83737,"1,143",,R86928,"1,704",,,
R81626,"9,060","113,250",8.00%,,R81501,0,0,"34,548",,R83762,50,,R86933,387,,,
R81627,"21,476","307,233",6.99%,,R81502,0,0,42,,R83772,"2,337",,R86939,672,,Y,
R81628,0,0,6.99%,,R81503,100,0,"14,546",,R83775,"4,808",,R86951,235,,,
R81629,"22,992","328,925",6.99%,,R81505,0,0,"35,050",,R83791,661,,R86963,44,,Y,
R81631,0,0,6.99%,,R81506,0,0,0,,R83803,"1,913",,R86966,215,,,
R81632,"1,111","13,887",8.00%,,R81507,0,0,"20,029",,R83835,"3,031",,R86977,201,,,
R81633,"18,196","239,733",7.59%,,R81508,54,0,648,,R83869,"3,156",,R86979,73,,,
R81635,"24,036","343,859",6.99%,,R81509,0,0,"10,017",,R83873,380,,R86989,83,,,
R81636,"44,830","590,647",7.59%,,R81511,200,0,"7,596",,R83882,"1,293",,R86997,115,,,
R81638,"30,224","351,855",8.59%,,R81512,0,0,"21,282",,R83906,368,,R87001,113,,,
R81639,"13,638","195,108",6.99%,,R81513,0,0,0,,R83927,159,,R87012,454,,,
R81651,"31,072","388,885",7.99%,,R81515,0,0,"33,977",,R83932,8,,R87013,742,,,
R81652,"16,815","240,556",6.99%,,R81516,0,0,"17,668",,R83951,"1,734",,R87017,395,,,
R81655,"62,088","818,018",7.59%,,R81517,0,0,"4,234",,R83959,"2,084",,R87021,"1,538",,,
R81656,"24,370","348,647",6.99%,,R81518,0,0,0,,R83963,"4,539",,R87027,"1,359",,,
R81657,0,0,6.99%,,R81519,0,0,"14,238",,R83967,"2,278",,R87032,150,,In Month,
R81658,"6,181","81,438",7.59%,,R81521,200,0,"9,628",,R83995,"1,227",,R87052,"1,380",,,
R81659,"28,345","354,757",7.99%,,R81522,200,0,"16,943",,R85009,"1,312",,R87058,19,,,
R81662,0,0,7.59%,,R81523,0,0,"45,703",,R85017,488,,R87062,650,,,
R81663,"3,926","56,163",6.99%,,R81525,0,0,"20,625",,R85021,151,,R87067,25,,,
R81665,"33,064","384,915",8.59%,,R81526,0,0,"40,058",,R85026,"1,920",,R87069,31,,,
R81666,"7,003","100,184",6.99%,,R81527,0,0,0,,R85028,215,,R87072,17,,,
R81668,"52,993","698,195",7.59%,,R81528,0,0,0,,R85066,424,,R87077,146,,,
R81669,0,0,7.59%,,R81529,0,0,0,,R85078,401,,R87096,998,,,
R81671,0,0,6.99%,,R81531,0,0,"16,477",,R85093,"2,359",,R87099,590,,,
R81672,"32,964","383,746",8.59%,,R81532,0,0,"22,003",,R85097,913,,R87111,82,,,
R81673,"16,190","197,676",8.19%,,R81533,200,0,"10,825",,R85122,"5,420",,R87117,56,,,
R81676,"8,193","117,212",6.99%,,R81535,10,0,"25,027",,R85153,"3,825",,R87123,175,,,
R81677,"31,221","411,340",7.59%,,R81536,0,0,"23,052",,R85155,"1,067",,R87129,371,,,
R81678,"23,963","315,724",7.59%,,R81537,0,0,"34,563",,R85168,672,,R87131,5,,,
R81679,"6,054","86,608",6.99%,,R81538,0,0,0,,R85169,"1,322",,R87133,149,,,
R81681,"9,295","132,970",6.99%,,R81539,0,0,0,,R85172,"2,401",,R87136,15,,,
R81682,"20,541","293,860",6.99%,,R81551,0,0,"32,433",,R85182,317,,R87137,587,,,
R81683,"6,724","96,198",6.99%,,R81552,0,0,"29,231",,R85189,"1,116",,R87157,252,,,
R81685,"27,402","392,016",6.99%,,R81555,0,0,"31,144",,R85198,"3,620",,R87161,"1,706",,,
R81687,"20,084","264,616",7.59%,,R81556,200,0,"15,332",,R85199,"2,085",,R87165,281,,,
R81689,"35,895","472,928",7.59%,,R81557,200,0,"8,771",,R85201,"3,498",,R87168,156,,,
R81692,0,0,8.00%,,R81558,0,0,"10,808",,R85207,566,,R87173,"2,036",,,
R81693,0,0,7.59%,,R81559,0,0,"18,868",,R85212,"2,137",,R87175,77,,,
R81695,"48,058","687,530",6.99%,,R81561,0,0,"26,526",,R85252,"1,487",,R87178,364,,,
R81696,"21,735","310,938",6.99%,,R81562,0,0,"36,812",,R85263,427,,R87189,28,,,
R81697,"41,764","597,484",6.99%,,R81563,0,0,0,,R85268,"1,521",,R87195,66,,,
R81698,"6,998","100,113",6.99%,,R81565,0,0,"17,994",,R85275,587,,R87198,100,,,
R81699,0,0,8.19%,,R81566,10,0,"13,792",,R85286,673,,R87206,537,,,
R81701,0,0,6.79%,,R81567,200,0,"10,589",,R85302,"1,360",,R87209,26,,,
R81702,"16,315","204,195",7.99%,,R81568,0,0,"11,027",,R85371,"1,130",,R87213,222,,,
R81703,"24,240","319,374",7.59%,,R81569,10,0,"29,109",,R85387,"1,160",,R87215,116,,Y,
R81705,"12,842","183,725",6.99%,,R81571,0,0,0,,R85391,"2,194",,R87221,18,,,
R81706,"24,198","346,182",6.99%,,R81572,0,0,0,,R85519,"4,284",,R87222,78,,,
R81707,"58,879","775,747",7.59%,,R81573,0,0,"15,787",,R85538,"2,199",,R87227,472,,,
R81708,"15,692","191,600",8.19%,,R81575,47,0,"21,282",,R85553,"2,023",,R87228,292,,Y,
R81709,"28,439","406,851",6.99%,,R81576,0,0,0,,R85557,"3,497",,R87232,38,,,
R81711,"10,961","156,804",6.99%,,R81577,0,0,0,,R85558,385,,R87255,111,,,
R81712,"15,240","218,021",6.99%,,R81578,0,0,"10,852",,R85566,"4,126",,R87263,47,,,
R81713,"43,081","501,529",8.59%,,R81579,0,0,"11,927",,R85589,"2,011",,R87267,"1,003",,,
R81715,"25,542","365,409",6.99%,,R81581,64,0,768,,R85592,304,,R87275,67,,,
R81716,"9,205","119,705",7.69%,,R81582,0,0,0,,R85601,460,,R87276,461,,,
R81717,"32,641","430,047",7.59%,,R81583,0,0,"12,374",,R85605,309,,R87278,69,,,
R81718,"19,271","275,693",6.99%,,R81585,0,0,"26,577",,R85609,"4,942",,R87279,38,,,
R81719,"12,427","177,786",6.99%,,R81586,0,0,"17,492",,R85628,"6,568",,R87283,38,,,
R81721,"22,526","322,255",6.99%,,R81587,0,0,"20,195",,R85629,"3,637",,R87286,26,,,
R81722,"56,747","710,228",7.99%,,R81588,0,0,"11,114",,R85639,919,,R87292,337,,,
R81726,"14,061","185,257",7.59%,,R81589,0,0,"42,861",,R85658,625,,R87298,59,,,
R81727,"12,856","183,918",6.99%,,R81591,200,0,"14,117",,R85668,303,,R87299,50,,,
R81728,"26,783","335,208",7.99%,,R81592,0,0,"24,149",,R85678,"1,329",,R87301,23,,,
R81732,0,0,6.99%,,R81593,0,0,"55,347",,R85698,"5,246",,R87303,356,,In Month,
R81733,"24,492","322,693",7.59%,,R81596,10,0,"10,897",,R85708,"2,880",,R87307,221,,,
R81735,"9,985","142,850",6.99%,,R81597,10,0,"29,727",,R85713,937,,R87313,59,,,
R81736,"20,243","289,599",6.99%,,R81598,10,0,"31,512",,R85723,698,,R87317,307,,,
R81737,"21,572","308,610",6.99%,,R81599,0,0,"34,163",,R85725,"6,272",,R87321,339,,,
R81738,0,0,8.25%,,R81601,0,0,"51,028",,R85737,"2,517",,R87322,26,,,
R81739,"25,449","301,177",8.45%,,R81602,0,0,0,,R85738,"2,261",,R87336,60,,,
R81751,"34,445","492,780",6.99%,,R81603,0,0,0,,R85771,64,,R87337,143,,,
R81753,"47,885","630,894",7.59%,,R81605,0,0,"27,252",,R85775,460,,R87338,283,,,
R81755,"17,929","256,497",6.99%,,R81606,2,0,"30,498",,R85785,48,,R87351,159,,,
R81756,"22,321","266,040",8.39%,,R81607,0,0,0,,R85786,931,,R87352,87,,,
R81757,"12,643","158,043",8.00%,,R81608,0,0,0,,R85798,"1,540",,R87358,66,,,
R81758,"33,910","485,126",6.99%,,R81611,0,0,"18,792",,R85823,"1,479",,R87362,"3,404",,,
R81759,"15,164","199,793",7.59%,,R81612,200,0,"18,959",,R85896,"1,885",,R87363,5,,,
R81761,"22,294","318,940",6.99%,,R81615,10,0,"35,049",,R85929,"1,014",,R87372,40,,,
R81762,0,0,8.25%,,R81616,0,0,"13,509",,R85931,"1,381",,R87377,12,,,
R81767,"29,413","350,575",8.39%,,R81617,0,0,"24,826",,R85962,21,,R87387,34,,,
R81768,"20,840","265,474",7.85%,,R81618,0,0,0,,R85965,698,,R87389,41,,,
R81769,0,0,7.59%,,R81619,0,0,0,,R85976,451,,R87391,44,,,
R81771,"35,163","503,041",6.99%,,R81621,0,0,"23,513",,R85979,"3,215",,R87398,17,,,
R81772,0,0,8.59%,,R81622,0,0,"20,509",,R86087,"1,070",,R87399,16,,,
R81775,"24,105","344,849",6.99%,,R81623,0,0,"25,368",,R86098,229,,R87503,6,,,
R81776,"7,023","89,463",7.85%,,R81625,0,0,"13,167",,R86131,"3,196",,R87505,57,,,
R81777,"10,368","148,325",6.99%,,R81626,10,0,"9,472",,R86137,"3,461",,R87507,11,,,
R81778,"16,234","232,250",6.99%,,R81627,10,0,"22,289",,R86158,"3,542",,R87513,4,,,
R81779,"40,827","498,493",8.19%,,R81628,210,0,"2,520",,R86168,143,,R87518,108,,,
R81781,"26,639","381,106",6.99%,,R81629,10,0,"23,854",,R86175,"3,027",,R87521,58,,,
R81783,"52,190","746,642",6.99%,,R81631,200,0,"2,400",,R86178,12,,R87523,7,,,
R81786,"72,293","841,593",8.59%,,R81632,0,0,"1,147",,R86179,500,,R87551,60,,,
R81787,"44,004","629,530",6.99%,,R81633,0,0,"18,783",,R86181,782,,R87552,20,,,
R81791,"22,069","315,719",6.99%,,R81635,200,0,"27,211",,R86189,"2,418",,R87576,28,,,
R81793,"13,788","197,258",6.99%,,R81636,0,0,"46,276",,R86205,685,,R88119,"2,505",,,
R81795,"30,629","356,567",8.59%,,R81637,0,0,0,,R86212,"1,037",,R88192,560,,,
R81796,"33,223","475,290",6.99%,,R81638,10,0,"31,319",,R86228,979,,R88202,111,,,
R81798,"10,925","136,567",8.00%,,R81639,10,0,"14,198",,R86268,650,,R88251,118,,,
R81801,"11,978","171,357",6.99%,,R81651,200,0,"34,474",,R86276,563,,R88283,262,,,
R81802,"4,412","63,122",6.99%,,R81652,10,0,"17,477",,R86287,"1,296",,R88291,377,,,
R81803,"33,473","398,964",8.39%,,R81653,0,0,0,,R86291,665,,R88318,750,,,
R81805,"29,431","387,763",7.59%,,R81655,10,0,"64,211",,R86298,785,,R88333,160,,,
R81806,"2,813","40,242",6.99%,,R81656,0,0,"25,156",,R86301,276,,R88351,370,,,
R81807,"12,061","172,547",6.99%,,R81657,0,0,0,,R86311,"9,456",,R88353,408,,,
R81808,"26,754","382,745",6.99%,,R81658,200,0,"8,780",,R86316,"6,435",,R88379,271,,,
R81809,"20,208","243,763",8.29%,,R81659,10,0,"29,379",,R86332,28,,R88395,325,,,
R81811,"12,756","196,242",6.50%,,R81661,0,0,0,,R86352,"1,895",,R88399,123,,,
R81812,"20,529","293,692",6.99%,,R81662,54,0,648,,R86353,807,,R88507,"1,334",,Y,
R81813,"10,093","144,394",6.99%,,R81663,200,0,"6,453",,R86376,662,,R88528,433,,,
R81815,"6,492","75,049",8.65%,,R81665,0,0,"34,131",,R86377,"1,765",,R88596,851,,,
R81816,"15,248","218,134",6.99%,,R81666,0,0,"7,229",,R86387,211,,R88617,136,,,
R81817,"10,430","149,214",6.99%,,R81667,0,0,0,,R86399,203,,R88721,509,,,
R81819,"9,835","140,702",6.99%,,R81668,10,0,"54,822",,R86501,190,,R88728,645,,,
R81821,"25,678","367,357",6.99%,,R81669,158,0,"1,896",,R86502,"3,217",,R88772,492,,,
R81822,"8,723","109,171",7.99%,,R81671,0,0,0,,R86508,"1,009",,R88773,95,,,
R81823,"21,827","312,264",6.99%,,R81672,0,0,"34,027",,R86527,190,,R88799,630,,,
R81825,"24,697","325,393",7.59%,,R81673,0,0,"16,712",,R86528,"3,117",,R88882,389,,,
R81826,"15,549","222,440",6.99%,,R81675,0,0,0,,R86539,61,,R88885,233,,,
R81827,"43,573","623,367",6.99%,,R81676,200,0,"10,857",,R86553,"1,193",,R88893,"1,247",,,
R81828,"17,402","248,957",6.99%,,R81677,0,0,"32,228",,R86558,414,,R88903,915,,,
R81829,"7,180","102,720",6.99%,,R81678,0,0,"24,736",,R86563,"1,076",,R88927,"2,168",,,
R81832,0,0,8.59%,,R81679,0,0,"6,249",,R86568,"2,186",,R88939,178,,,
R81833,"8,092","115,766",6.99%,,R81681,200,0,"11,995",,R86569,"6,586",,R88956,"1,404",,,
R81835,"17,730","233,596",7.59%,,R81682,0,0,"21,204",,R86577,935,,R88965,"1,326",,,
R81836,"19,450","278,261",6.99%,,R81683,0,0,"6,941",,R86579,"1,653",,R88967,"1,151",,,
R81837,"30,029","349,575",8.59%,,R81685,0,0,"28,286",,R86585,177,,R88969,"1,514",,,
R81839,0,0,6.99%,,R81686,0,0,0,,R86588,214,,R88995,609,,,
R81852,"15,013","214,782",6.99%,,R81687,0,0,"20,732",,R86592,159,,R88998,183,,,
R81853,"6,056","86,636",6.99%,,R81688,0,0,0,,R86595,"1,618",,Grand Total,"186,278",,,
R81856,"19,305","276,184",6.99%,,R81689,0,0,"37,053",,R86616,39,,,,,,
R81858,"18,182","260,121",6.99%,,R81692,27,0,324,,R86636,"5,652",,,,,,
R81859,"17,580","251,496",6.99%,,R81693,200,0,"2,400",,R86638,"1,422",,,,,,
R81861,"12,880","184,269",6.99%,,R81695,0,0,"49,608",,R86662,152,,,,,,
R81863,"10,894","155,844",6.99%,,R81696,0,0,"22,436",,R86665,"4,907",,,,,,
R81865,"8,877","110,968",8.00%,,R81697,0,0,"43,111",,R86682,327,,,,,,
R81866,"20,161","240,302",8.39%,,R81698,200,0,"9,624",,R86685,"1,608",,,,,,
R81867,"11,532","137,454",8.39%,,R81699,0,0,0,,R86687,506,,,,,,
R81868,0,0,6.99%,,R81701,54,0,648,,R86688,12,,,,,,
R81871,0,0,8.39%,,R81702,0,0,"16,841",,R86691,208,,,,,,
R81872,"12,480","178,536",6.99%,,R81703,10,0,"25,142",,R86696,193,,,,,,
R81873,"36,459","521,586",6.99%,,R81705,0,0,"13,256",,R86697,354,,,,,,
R81875,"26,781","326,996",8.19%,,R81706,10,0,"25,099",,R86698,176,,,,,,
R81876,"7,420","106,157",6.99%,,R81707,0,0,"60,778",,R86707,"8,615",,,,,,
R81877,575,"7,190",7.99%,,R81708,0,0,"16,198",,R86716,312,,,,,,
R81878,"24,678","353,044",6.99%,,R81709,200,0,"31,756",,R86721,28,,,,,,
R81881,"14,299","204,568",6.99%,,R81711,10,0,"11,435",,R86728,140,,,,,,
R81885,"30,863","441,527",6.99%,,R81712,200,0,"18,132",,R86739,"4,221",,,,,,
R81887,"20,340","290,989",6.99%,,R81713,0,0,"44,471",,R86751,"3,028",,,,,,
R81888,"84,734","986,424",8.59%,,R81715,0,0,"26,366",,R86761,"1,046",,,,,,
R81889,"19,690","252,763",7.79%,,R81716,0,0,"9,502",,R86763,"2,265",,,,,,
R81891,"35,793","512,053",6.99%,,R81717,200,0,"36,094",,R86771,467,,,,,,
R81892,"22,315","354,209",6.30%,,R81718,10,0,"20,013",,R86787,689,,,,,,
R81893,0,0,6.99%,,R81719,0,0,"12,828",,R86791,64,,,,,,
R81895,"8,374","119,802",6.99%,,R81721,0,0,"23,253",,R86797,85,,,,,,
R81896,"8,465","105,817",8.00%,,R81722,10,0,"58,698",,R86798,"1,519",,,,,Y,
R81897,"7,330","104,863",6.99%,,R81723,0,0,0,,R86821,157,,,,,,
R81898,"16,888","241,606",6.99%,,R81726,10,0,"14,635",,R86822,"4,601",,,,,,
R81899,"25,527","297,170",8.59%,,R81727,0,0,"13,271",,R86825,28,,,,,,
R81902,0,0,8.00%,,R81728,0,0,"27,647",,R86832,638,,,,,,
R81903,"53,379","703,276",7.59%,,R81731,0,0,0,,R86838,"1,253",,,,,,
R81905,"5,080","72,676",6.99%,,R81732,54,0,648,,R86859,325,,,,,,
R81907,0,0,8.39%,,R81733,0,0,"25,282",,R86861,"3,376",,,,,,
R81908,0,0,8.00%,,R81735,200,0,"12,707",,R86868,124,,,,,,
R81909,"21,923","274,385",7.99%,,R81736,0,0,"20,896",,R86875,838,,,,,,
R81912,"13,872","198,457",6.99%,,R81737,0,0,"22,268",,R86877,"2,027",,,,,,
R81915,"20,294","253,997",7.99%,,R81738,0,0,0,,R86883,"3,107",,,,,,
R81916,"62,919","900,125",6.99%,,R81739,0,0,"26,270",,R86891,365,,,,,,
R81918,"10,466","149,721",6.99%,,R81751,0,0,"35,556",,R86892,235,,,,,,
R81919,"11,894","170,152",6.99%,,R81752,0,0,0,,R86895,130,,,,,,
R81922,0,0,6.99%,,R81753,200,0,"51,830",,R86902,57,,,,,,
R81923,"7,892","112,901",6.99%,,R81755,0,0,"18,507",,R86905,166,,,,,,
R81925,"23,474","335,816",6.99%,,R81756,0,0,"23,041",,R86915,"1,217",,,,,,
R81928,"44,094","538,384",8.19%,,R81757,0,0,"13,051",,R86916,502,,,,,,
R81929,"15,374","192,412",7.99%,,R81758,10,0,"35,124",,R86933,643,,,,,,
R81932,0,0,7.59%,,R81759,0,0,"15,653",,R86939,"1,166",,,,,,
R81933,"19,285","275,892",6.99%,,R81761,0,0,"23,013",,R86951,"1,140",,,,,,
R81935,"6,099","78,295",7.79%,,R81762,0,0,0,,R86953,"3,802",,,,,,
R81936,"28,625","358,255",7.99%,,R81763,0,0,0,,R86963,71,,,,,,
R81937,"29,013","337,753",8.59%,,R81765,0,0,0,,R86966,389,,,,,,
R81938,"14,634","209,358",6.99%,,R81766,0,0,0,,R86971,"2,650",,,,,,
R81939,"12,173","174,149",6.99%,,R81767,0,0,"30,362",,R86977,463,,,,,,
R81951,"30,115","358,937",8.39%,,R81768,0,0,"21,512",,R86979,189,,,,,,
R81953,0,0,6.99%,,R81769,0,0,0,,R86989,145,,,,,,
R81955,"19,892","284,576",6.99%,,R81771,0,0,"36,297",,R87001,287,,,,,,
R81956,"7,998","114,420",6.99%,,R81772,0,0,0,,R87012,"1,166",,,,,,
R81957,"4,455","63,735",6.99%,,R81773,0,0,0,,R87013,819,,,,,,
R81958,"12,447","178,064",6.99%,,R81775,0,0,"24,883",,R87016,749,,,,,,
R81959,"39,655","472,646",8.39%,,R81776,200,0,"9,650",,R87017,"1,002",,,,,,
R81961,"28,120","402,285",6.99%,,R81777,0,0,"10,702",,R87021,"2,149",,,,,,
R81962,"48,766","642,498",7.59%,,R81778,0,0,"16,758",,R87027,"2,547",,,,,,
R81963,"30,230","388,062",7.79%,,R81779,200,0,"44,544",,R87038,"2,263",,,,,,
R81965,"18,941","249,556",7.59%,,R81781,200,0,"29,898",,R87061,"1,571",,,,,,
R81967,"26,098","373,368",6.99%,,R81782,0,0,0,,R87062,"1,607",,,,,,
R81968,"4,034","57,717",6.99%,,R81783,0,0,"53,874",,R87069,96,,,,,,
R81969,"3,222","46,092",6.99%,,R81785,0,0,0,,R87073,14,,,,,,
R81971,"7,302","91,392",7.99%,,R81786,0,0,"74,625",,R87077,332,,,,,,
R81972,"17,430","229,646",7.59%,,R81787,0,0,"45,423",,R87095,28,,,,,,
R81975,"16,105","185,332",8.69%,,R81788,0,0,0,,R87099,984,,,,,,
R81976,"14,429","180,593",7.99%,,R81789,0,0,0,,R87107,150,,,,,,
R81977,"32,037","458,322",6.99%,,R81791,0,0,"22,781",,R87111,68,,,,,,
R81978,"5,560","79,549",6.99%,,R81793,0,0,"14,233",,R87117,221,,,,,,
R81979,"39,730","485,109",8.19%,,R81795,10,0,"31,737",,R87123,650,,,,,Y,
R81981,"37,578","458,824",8.19%,,R81796,0,0,"34,295",,R87127,"1,305",,,,,,
R81983,"27,662","329,697",8.39%,,R81797,0,0,0,,R87129,"1,477",,,,,,
R81987,0,0,8.00%,,R81798,0,0,"11,277",,R87136,181,,,,,,
R81988,"21,377","251,795",8.49%,,R81799,0,0,0,,R87137,990,,,,,,
R81991,"9,822","140,509",6.99%,,R81801,0,0,"12,364",,R87151,"2,836",,,,,,
R81993,"31,661","368,578",8.59%,,R81802,200,0,"6,954",,R87157,516,,,,,,
R81995,"9,790","140,064",6.99%,,R81803,0,0,"34,553",,R87161,"2,699",,,,,,
R81996,"6,808","79,255",8.59%,,R81805,0,0,"30,380",,R87165,"2,634",,,,,,
R81997,0,0,6.99%,,R81806,200,0,"5,304",,R87168,346,,,,,,
R81999,0,0,7.79%,,R81807,10,0,"12,570",,R87171,"2,085",,,,,,
R82001,"2,674","34,957",7.65%,,R81808,0,0,"27,617",,R87173,"2,915",,,,,,
R82002,"3,729","45,526",8.19%,,R81809,0,0,"20,860",,R87175,89,,,,,,
R82003,"10,252","146,670",6.99%,,R81811,0,0,"13,167",,R87178,91,,,,,,
R82005,"15,048","215,281",6.99%,,R81812,0,0,"21,191",,R87189,51,,,,,,
R82007,"44,328","541,243",8.19%,,R81813,0,0,"10,419",,R87206,199,,,,,,
R82008,0,0,6.99%,,R81815,0,0,"6,701",,R87209,59,,,,,,
R82009,"12,986","162,323",8.00%,,R81816,0,0,"15,740",,R87213,901,,,,,,
R82011,"10,193","145,825",6.99%,,R81817,0,0,"10,766",,R87221,288,,,,,,
R82013,"16,544","236,675",6.99%,,R81819,0,0,"10,152",,R87222,30,,,,,,
R82015,"12,710","158,870",8.00%,,R81821,0,0,"26,506",,R87227,605,,,,,,
R82016,"16,028","205,752",7.79%,,R81822,200,0,"11,404",,R87228,659,,,,,,
R82018,"28,346","405,524",6.99%,,R81823,0,0,"22,531",,R87232,599,,,,,,
R82019,"21,260","304,150",6.99%,,R81825,200,0,"27,894",,R87239,601,,,,,,
R82021,0,0,6.99%,,R81826,0,0,"16,051",,R87255,474,,,,,,
R82022,"6,041","75,511",8.00%,,R81827,200,0,"47,379",,R87261,558,,,,,,
R82023,"9,599","137,319",6.99%,,R81828,0,0,"17,963",,R87263,"1,023",,,,,,
R82025,"16,043","229,509",6.99%,,R81829,0,0,"7,412",,R87266,513,,,,,,
R82026,"18,841","269,542",6.99%,,R81832,54,0,648,,R87267,288,,,,,,
R82028,"10,307","125,844",8.19%,,R81833,0,0,"8,353",,R87273,786,,,,,,
R82029,"15,535","189,684",8.19%,,R81835,0,0,"18,302",,R87275,47,,,,,,
R82031,"12,228","156,975",7.79%,,R81836,0,0,"20,077",,R87276,39,,,,,,
R82032,"11,378","162,779",6.99%,,R81837,0,0,"30,998",,R87278,349,,,,,,
R82033,"2,617","33,595",7.79%,,R81838,0,0,0,,R87279,"2,240",,,,,,
R82035,"33,154","474,308",6.99%,,R81839,0,0,0,,R87283,"1,720",,,,,,
R82036,"25,662","367,127",6.99%,,R81851,0,0,0,,R87285,11,,,,,,
R82051,0,0,8.00%,,R81852,0,0,"15,497",,R87286,139,,,,,,
R82053,"7,491","96,162",7.79%,,R81853,0,0,"6,251",,R87291,921,,,,,,
R82055,"3,441","49,227",6.99%,,R81855,0,0,0,,R87292,"1,021",,,,,,
R82056,"28,416","338,684",8.39%,,R81856,0,0,"19,928",,R87298,125,,,,,,
R82059,"6,654","79,304",8.39%,,R81857,0,0,0,,R87303,526,,,,,,
R82061,0,0,6.99%,,R81858,0,0,"18,769",,R87307,553,,,,,,
R82063,"31,848","379,593",8.39%,,R81859,0,0,"18,147",,R87313,964,,,,,,
R82065,0,0,6.99%,,R81861,10,0,"13,415",,R87322,82,,,,,,
R82066,"16,789","204,997",8.19%,,R81862,0,0,0,,R87336,54,,,,,,
R82068,"6,510","93,138",6.99%,,R81863,0,0,"11,245",,R87337,422,,,,,,
R82069,0,0,7.59%,,R81865,0,0,"9,163",,R87338,673,,,,,,
R82072,"20,376","291,495",6.99%,,R81866,0,0,"20,811",,R87351,355,,,,,,
R82073,"11,294","144,978",7.79%,,R81867,200,0,"14,304",,R87352,283,,,,,,
R82076,"21,785","265,997",8.19%,,R81868,54,0,648,,R87355,"1,764",,,,,,
R82078,"22,039","269,096",8.19%,,R81869,0,0,0,,R87362,"4,154",,,,,,
R82079,"9,822","119,930",8.19%,,R81871,0,0,0,,R87372,111,,,,,,
R82081,"24,868","311,233",7.99%,,R81872,0,0,"12,883",,R87377,162,,,,,,
R82082,"16,915","217,141",7.79%,,R81873,0,0,"37,635",,R87385,299,,,,,,
R82083,"17,557","251,179",6.99%,,R81875,0,0,"27,645",,R87387,102,,,,,,
R82086,"45,321","540,177",8.39%,,R81876,0,0,"7,659",,R87389,62,,,,,,
R82088,"28,378","338,239",8.39%,,R81877,200,8,"2,994",,R87398,24,,,,,,
R82089,"27,867","398,667",6.99%,,R81878,200,0,"27,874",,R87399,58,,,,,,
R82091,0,0,7.79%,,R81879,0,0,"35,516",,R87505,206,,,,,In Month,
R82092,"29,257","418,556",6.99%,,R81881,0,0,"14,760",,R87513,12,,,,,,
R82093,"17,589","251,624",6.99%,,R81882,0,0,0,,R87518,342,,,,,,
R82095,"5,617","74,012",7.59%,,R81883,0,0,0,,R87519,244,,,,,,
