created_date,first_mel_timestamp,latest_mql_timestamp,assigned_time_ae_,opportunity_created_date,closed_won_date
2025-05-25,2025-05-25 10:45:00,,,,
2025-05-25,2025-05-25 10:43:00,,,,
2025-05-25,2025-05-25 08:57:00,,,,
2025-05-24,2025-05-24 23:45:00,,,,
2025-05-24,2025-05-24 22:23:00,,,,
2025-05-24,2025-05-24 20:16:00,,,,
2025-05-24,2025-05-24 18:01:00,,,,
2025-05-24,2025-05-24 17:57:00,,,,
2025-05-24,2025-05-24 17:30:00,,,,
2025-05-24,2025-05-24 17:16:00,,,,
2025-05-24,2025-05-24 16:15:00,,,,
2025-05-24,2025-05-24 11:45:00,,,,
2025-05-23,2025-05-23 23:45:00,,,,
2025-05-23,2025-05-23 22:15:00,,,,
2025-05-23,2025-05-23 22:00:00,,,,
2025-05-23,2025-05-23 21:15:00,,,,
2025-05-23,2025-05-23 20:30:00,,,,
2025-05-23,2025-05-23 20:30:00,,,,
2025-05-23,2025-05-23 20:15:00,,,,
2025-05-23,2025-05-23 14:30:00,,,,
2025-05-23,2025-05-23 10:04:00,,,,
2025-05-23,2025-05-23 09:30:00,,,,
2025-05-23,2025-05-23 08:45:00,,,,
2025-05-23,2025-05-23 07:15:00,,,,
2025-05-23,2025-05-23 02:15:00,,,,
2025-05-23,2025-05-23 01:45:00,,,,
2025-05-22,2025-05-22 20:00:00,,,,
2025-05-22,2025-05-22 20:00:00,,,,
2025-05-22,2025-05-22 20:00:00,,,,
2025-05-22,2025-05-22 19:30:00,,,,
2025-05-22,2025-05-22 19:30:00,,,,
2025-05-22,2025-05-22 16:15:00,,,,
2025-05-22,2025-05-22 15:02:00,,,,
2025-05-22,2025-05-22 14:40:00,,,,
2025-05-22,2025-05-22 13:45:00,,,,
2025-05-22,2025-05-22 12:29:00,2025-05-23 11:21:00,2025-05-23 11:21:00,,
2025-05-22,2025-05-22 10:30:00,,,,
2025-05-22,2025-05-22 10:23:00,,,,
2025-05-22,2025-05-22 05:00:00,,,,
2025-05-21,2025-05-21 23:15:00,,,,
2025-05-21,2025-05-21 22:55:00,,,,
2025-05-21,2025-05-21 21:16:00,2025-07-08 17:20:00,,,
2025-05-21,2025-05-21 15:32:00,,,,
2025-05-21,2025-05-21 14:00:00,,,,
2025-05-21,2025-05-21 13:17:00,,,,
2025-05-21,2025-05-21 13:01:00,,,,
2025-05-21,2025-05-21 12:33:00,,,,
2025-05-21,2025-05-21 12:24:00,,,,
2025-05-21,2025-05-21 12:15:00,,,,
2025-05-21,2025-05-21 11:45:00,,,,
2025-05-21,2025-05-21 11:01:00,,,,
2025-05-21,2025-05-21 09:30:00,,,,
2025-05-21,2025-05-21 08:37:00,2025-05-21 08:37:00,,,
2025-05-21,2025-05-21 06:45:00,,,,
2025-05-21,2025-05-21 06:45:00,,,,
2025-05-21,2025-05-21 06:15:00,,,,
2025-05-21,2025-05-21 02:45:00,,,,
2025-05-21,2025-05-21 02:01:00,,,,
2025-05-21,2025-05-21 01:01:00,,,,
2025-05-21,2025-05-21 00:46:00,,,,
2025-05-21,2025-05-21 00:00:00,,,,
2025-05-20,2025-05-20 23:45:00,,,,
2025-05-20,2025-05-20 22:31:00,,,,
2025-05-20,2025-05-20 22:31:00,,,,
2025-05-20,2025-05-20 22:01:00,,,,
2025-05-20,2025-05-20 22:01:00,,,,
2025-05-20,2025-05-20 22:01:00,,,,
2025-05-20,2025-05-20 21:30:00,2025-07-02 15:14:00,2025-07-02 15:13:00,2025-07-02,
2025-05-20,2025-05-20 21:15:00,,,,
2025-05-20,2025-05-20 21:00:00,,,,
2025-05-20,2025-05-20 21:00:00,,,,
2025-05-20,2025-05-20 20:15:00,,,,
2025-05-20,2025-05-20 20:01:00,,,,
2025-05-20,2025-05-20 19:45:00,,,,
2025-05-20,2025-05-20 19:30:00,,,,
2025-05-20,2025-05-20 19:30:00,,,,
2025-05-20,2025-05-20 19:30:00,,,,
2025-05-20,2025-05-20 19:15:00,,,,
2025-05-20,2025-05-20 18:30:00,,,,
2025-05-20,2025-05-20 18:15:00,,,,
2025-05-20,2025-05-20 18:00:00,,,,
2025-05-20,2025-05-20 17:30:00,,,,
2025-05-20,2025-05-20 17:15:00,,,,
2025-05-20,2025-05-20 17:01:00,,,,
2025-05-20,2025-05-20 16:45:00,,,,
2025-05-20,2025-05-20 16:30:00,,,,
2025-05-20,2025-05-20 16:30:00,,,,
2025-05-20,2025-05-20 16:30:00,,,,
2025-05-20,2025-05-20 16:30:00,,,,
2025-05-20,2025-05-20 15:46:00,,,,
2025-05-20,2025-05-20 15:30:00,,,,
2025-05-20,2025-05-20 15:30:00,,,,
2025-05-20,2025-05-20 15:30:00,,,,
2025-05-20,2025-05-20 15:30:00,,,,
2025-05-20,2025-05-20 15:15:00,,,,
2025-05-20,2025-05-20 15:15:00,,,,
2025-05-20,2025-05-20 14:45:00,,,,
2025-05-20,2025-05-20 14:45:00,,,,
2025-05-20,2025-05-20 14:31:00,,,,
2025-05-20,2025-05-20 14:31:00,,,,
2025-05-20,2025-05-20 14:00:00,,,,
2025-05-20,2025-05-20 14:00:00,,,,
2025-05-20,2025-05-20 13:45:00,,,,
2025-05-20,2025-05-20 13:42:00,,,,
2025-05-20,2025-05-20 13:30:00,,,,
2025-05-20,2025-05-20 13:30:00,,,,
2025-05-20,2025-05-20 13:30:00,,,,
2025-05-20,2025-05-20 13:01:00,,,,
2025-05-20,2025-05-20 12:45:00,,,,
2025-05-20,2025-05-20 12:20:00,,,,
2025-05-20,2025-05-20 12:20:00,,,,
2025-05-20,2025-05-20 12:15:00,,,,
2025-05-20,2025-05-20 11:45:00,,,,
2025-05-20,2025-05-20 11:45:00,,,,
2025-05-20,2025-05-20 11:45:00,,,,
2025-05-20,2025-05-20 11:30:00,,,,
2025-05-20,2025-05-20 11:30:00,,,,
2025-05-20,2025-05-20 11:30:00,,,,
2025-05-20,2025-05-20 11:28:00,,,,
2025-05-19,2025-05-19 22:45:00,,,,
2025-05-19,2025-05-19 21:36:00,,,,
2025-05-19,2025-05-19 20:45:00,,,,
2025-05-19,2025-05-19 19:45:00,,,,
2025-05-19,2025-05-19 17:30:00,,,,
2025-05-19,2025-05-19 16:59:00,,,,
2025-05-19,2025-05-19 16:45:00,,,,
2025-05-19,2025-05-19 16:30:00,,,,
2025-05-19,2025-05-19 16:30:00,,,,
2025-05-19,2025-05-19 16:30:00,,,,
2025-05-19,2025-05-19 16:15:00,,,,
2025-05-19,2025-05-19 16:15:00,,,,
2025-05-19,2025-05-19 16:15:00,,,,
2025-05-19,2025-05-19 13:34:00,,,,
2025-05-19,2025-05-19 13:19:00,,,,
2025-05-19,2025-05-19 12:44:00,,,,
2025-05-19,2025-05-19 12:30:00,,,,
2025-05-19,2025-05-19 11:18:00,,,,
2025-05-19,2025-05-19 01:15:00,,,,
2025-05-19,2025-05-19 01:15:00,,,,
2025-05-18,2025-05-18 16:09:00,,,,
2025-05-18,2025-05-18 15:01:00,2025-05-18 15:01:00,,,
2025-05-18,2025-05-18 14:56:00,,,,
2025-05-17,2025-05-17 19:30:00,,,,
2025-05-17,2025-05-17 03:30:00,,,,
2025-05-17,2025-05-17 01:15:00,,,,
2025-05-17,2025-05-17 00:00:00,,,,
2025-05-17,2025-05-17 00:00:00,,,,
2025-05-16,2025-05-16 23:45:00,,,,
2025-05-16,2025-05-16 23:30:00,,,,
2025-05-16,2025-05-16 13:17:00,2025-05-16 19:50:00,2025-05-16 19:50:00,2025-05-16,2025-05-19
2025-05-16,2025-05-16 18:15:00,,,,
2025-05-16,2025-05-16 15:45:00,,,,
2025-05-16,2025-05-16 15:00:00,,,,
2025-05-16,2025-05-16 14:46:00,,,,
2025-05-16,2025-05-16 12:30:00,,,,
2025-05-16,2025-05-16 11:31:00,2025-05-16 11:31:00,,,
2025-05-16,2025-05-16 10:01:00,,,,
2025-05-16,2025-05-16 08:55:00,,,,
2025-05-16,2025-05-16 04:45:00,,,,
2025-05-15,2025-05-15 21:15:00,,,,
2025-05-15,2025-05-15 21:00:00,,,,
2025-05-15,2025-05-15 20:15:00,,,,
2025-05-15,2025-05-15 19:15:00,,,,
2025-05-15,2025-05-15 17:49:00,,,,
2025-05-15,2025-05-15 17:29:00,,,,
2025-05-15,2025-05-15 17:15:00,,,,
2025-05-15,2025-05-15 14:24:00,,,,
2025-05-15,2025-05-15 13:45:00,,,,
2025-05-15,2025-05-21 20:07:00,2025-05-21 20:07:00,,,
2025-05-15,2025-06-20 11:16:00,2025-06-20 11:16:00,,,
2025-05-15,2025-05-15 12:00:00,,,,
2025-05-15,2025-05-15 12:00:00,,,,
2025-05-15,2025-05-15 11:32:00,,,,
2025-05-14,2025-05-14 23:20:00,,,,
2025-05-14,2025-05-14 19:07:00,,,,
2025-05-14,2025-05-14 17:07:00,,,,
2025-05-14,2025-05-14 14:30:00,2025-05-28 19:24:00,2025-05-16 22:23:00,2025-05-28,
2025-05-14,2025-05-14 11:56:00,,,,
2025-05-14,2025-05-14 11:35:00,,,,
2025-05-14,2025-05-14 11:14:00,,,,
2025-05-14,2025-05-14 10:45:00,,,,
2025-05-14,2025-05-14 10:35:00,,,,
2025-05-14,2025-05-14 09:01:00,,,,
2025-05-14,2025-05-14 01:00:00,,,,
2025-05-13,2025-05-13 23:45:00,,,,
2025-05-13,2025-05-13 23:00:00,,,,
2025-05-13,2025-05-13 23:00:00,,,,
2025-05-13,2025-05-13 22:30:00,,,,
2025-05-13,2025-05-13 22:30:00,,,,
2025-05-13,2025-05-13 21:45:00,,,,
2025-05-13,2025-05-13 21:30:00,,,,
2025-05-13,2025-05-13 21:15:00,,,,
2025-05-13,2025-05-13 21:15:00,,,,
2025-05-13,2025-05-13 21:00:00,,,,
2025-05-13,2025-05-13 21:00:00,,,,
2025-05-13,2025-05-13 21:00:00,,,,
2025-05-13,2025-05-13 20:45:00,,,,
2025-05-13,2025-05-13 20:45:00,,,,
2025-05-13,2025-05-13 20:45:00,,,,
2025-05-13,2025-05-13 20:45:00,,,,
2025-05-13,2025-05-13 20:30:00,,,,
2025-05-13,2025-05-13 19:15:00,,,,
2025-05-13,2025-05-13 19:15:00,,,,
2025-05-13,2025-05-13 19:15:00,,,,
2025-05-13,2025-05-13 19:00:00,,,,
2025-05-13,2025-05-13 18:45:00,,,,
2025-05-13,2025-05-13 18:01:00,,,,
2025-05-13,2025-05-13 17:15:00,,,,
2025-05-13,2025-05-13 17:15:00,,,,
2025-05-13,2025-05-13 17:00:00,,,,
2025-05-13,2025-05-13 16:30:00,,,,
2025-05-13,2025-05-13 15:45:00,,,,
2025-05-13,2025-05-13 15:30:00,,,,
2025-05-13,2025-05-13 15:30:00,,,,
2025-05-13,2025-05-13 15:16:00,2025-05-13 15:16:00,,,
2025-05-13,2025-05-13 15:13:00,2025-05-13 15:13:00,,,
2025-05-13,2025-05-13 15:13:00,,,,
2025-05-13,2025-05-13 13:54:00,2025-05-13 13:54:00,,,
2025-05-13,2025-05-13 13:45:00,,,,
2025-05-13,2025-05-13 13:45:00,,,,
2025-05-13,2025-05-13 13:33:00,,,,
2025-05-13,2025-05-13 13:30:00,,,,
2025-05-13,2025-05-13 12:45:00,,,,
2025-05-13,2025-05-13 12:17:00,2025-05-13 12:17:00,,,
2025-05-13,2025-05-13 11:34:00,2025-05-13 11:34:00,,,
2025-05-13,2025-05-13 10:30:00,,,,
2025-05-13,2025-05-13 00:15:00,,,,
2025-05-13,2025-05-13 00:13:00,,,,
2025-05-12,2025-05-12 23:51:00,,,,
2025-05-12,2025-05-12 19:08:00,,,,
2025-05-12,2025-05-12 18:39:00,,,,
2025-05-12,2025-05-12 18:31:00,,,,
2025-05-12,2025-05-12 17:01:00,,,,
2025-05-12,2025-05-12 17:46:00,,,,
2025-05-12,2025-05-12 17:32:00,,,,
2025-05-12,2025-05-12 17:01:00,,,,
2025-05-12,2025-05-12 17:02:00,,,,
2025-05-12,2025-05-12 16:32:00,,,,
2025-05-12,2025-05-12 15:46:00,,,,
2025-05-12,2025-05-12 12:16:00,,,,
2025-05-12,2025-05-12 12:02:00,,,,
2025-05-12,2025-05-12 11:25:00,2025-05-12 11:25:00,,,
2025-05-12,2025-05-12 10:39:00,2025-05-12 23:48:00,2025-05-12 23:17:00,2025-05-12,2025-05-13
2025-05-12,2025-05-12 02:09:00,2025-05-12 02:09:00,,,
2025-05-12,2025-05-12 02:07:00,2025-05-12 02:07:00,,,
2025-05-11,2025-05-11 15:34:00,,,,
2025-05-11,2025-05-11 11:53:00,2025-05-11 11:53:00,,,
2025-05-10,2025-05-10 16:54:00,,,,
2025-05-10,2025-05-10 15:01:00,,,,
2025-05-10,2025-05-10 13:02:00,,,,
2025-05-09,2025-05-09 22:46:00,,,,
2025-05-09,2025-05-09 22:00:00,2025-05-10 11:56:00,2025-05-10 11:56:00,,
2025-05-09,2025-05-09 21:54:00,,,,
2025-05-09,2025-05-09 19:47:00,,,,
2025-05-09,2025-05-09 19:36:00,2025-05-09 19:46:00,2025-05-09 19:46:00,,
2025-05-09,2025-05-09 17:46:00,,,,
2025-05-09,2025-05-09 17:05:00,,,,
2025-05-09,2025-05-09 16:46:00,,,,
2025-05-09,2025-05-09 16:46:00,,,,
2025-05-09,2025-05-09 16:31:00,,,,
2025-05-09,2025-05-09 16:31:00,,,,
2025-05-09,2025-05-09 15:31:00,,,,
2025-05-09,2025-05-09 15:02:00,,,,
2025-05-09,2025-05-09 14:46:00,,,,
2025-05-09,2025-05-09 12:47:00,2025-05-11 17:11:00,2025-05-11 17:11:00,,
2025-05-09,2025-05-09 10:46:00,2025-05-09 10:46:00,,,
2025-05-09,2025-05-09 09:52:00,,,,
2025-05-09,2025-05-09 06:49:00,,,,
2025-05-08,2025-05-08 21:48:00,2025-05-08 21:48:00,,,
2025-05-08,2025-05-08 21:47:00,,,,
2025-05-08,2025-05-08 17:31:00,,,,
2025-05-08,2025-05-08 16:00:00,,,,
2025-05-08,2025-05-08 16:00:00,,,,
2025-05-08,2025-05-08 15:45:00,,,,
2025-05-08,2025-05-08 15:45:00,,,,
2025-05-08,2025-05-08 15:45:00,,,,
2025-05-08,2025-05-08 15:45:00,,,,
2025-05-08,2025-05-08 15:45:00,,,,
2025-05-08,2025-05-08 15:15:00,,,,
2025-05-08,,,,,
2025-05-08,2025-05-08 12:32:00,,,,
2025-05-08,2025-05-08 11:26:00,,,,
2025-05-07,2025-05-07 16:01:00,,,,
2025-05-07,2025-05-07 15:59:00,,,,
2025-05-07,2025-05-07 15:02:00,,,,
2025-05-07,2025-05-07 14:11:00,,,,
2025-05-07,2025-05-07 12:46:00,,,,
2025-05-07,2025-05-07 08:01:00,,,,
2025-05-07,2025-05-07 02:30:00,,,,
2025-05-06,2025-05-06 15:38:00,,,,
2025-05-06,2025-05-06 15:30:00,,,,
2025-05-06,2025-05-06 14:45:00,,,,
2025-05-06,2025-05-06 14:22:00,,,,
2025-05-06,2025-05-06 14:08:00,2025-05-15 17:05:00,2025-05-15 17:05:00,,
2025-05-06,2025-05-06 13:01:00,,,,
2025-05-06,2025-05-06 12:25:00,,,,
2025-05-06,2025-05-06 12:07:00,,,,
2025-05-06,2025-05-06 12:00:00,,,,
2025-05-06,2025-05-06 11:30:00,,,,
2025-05-06,2025-05-06 11:18:00,,,,
2025-05-06,2025-05-06 10:48:00,2025-05-06 12:04:00,2025-05-06 11:34:00,2025-05-06,
2025-05-06,2025-05-06 10:45:00,,,,
2025-05-06,2025-05-06 01:52:00,2025-05-06 01:52:00,,,
2025-05-05,2025-05-05 22:18:00,2025-05-06 10:38:00,2025-05-06 10:38:00,,
2025-05-05,2025-05-05 20:30:00,,,,
2025-05-05,2025-05-05 19:45:00,,,,
2025-05-05,2025-05-05 18:09:00,,,,
2025-05-05,2025-05-05 17:20:00,2025-07-03 19:53:00,2025-07-03 19:53:00,,
2025-05-05,2025-05-05 17:15:00,,,,
2025-05-05,2025-05-05 17:08:00,,,,
2025-05-05,2025-05-05 13:49:00,,,,
2025-05-05,2025-05-05 13:29:00,,,,
2025-05-05,2025-05-05 12:33:00,,,,
2025-05-05,2025-05-05 10:32:00,,,,
2025-05-04,2025-05-04 15:16:00,2025-05-06 13:22:00,2025-05-06 13:22:00,,
2025-05-04,2025-05-04 11:50:00,2025-05-04 11:50:00,,,
2025-05-03,2025-05-03 18:30:00,,,,
2025-05-03,2025-05-03 12:30:00,,,,
2025-05-03,2025-05-03 02:01:00,,,,
2025-05-02,2025-05-02 17:30:00,,,,
2025-05-02,2025-05-02 13:36:00,,,,
2025-05-02,2025-05-02 13:21:00,,,,
2025-05-02,2025-05-02 13:12:00,,,,
2025-05-02,2025-05-02 12:39:00,,,,
2025-05-02,2025-05-02 01:34:00,,,,
2025-05-01,2025-05-01 22:15:00,,,,
2025-05-01,2025-05-01 16:30:00,,,,
2025-05-01,2025-05-01 14:13:00,,,,
2025-05-01,2025-05-01 12:54:00,,,,
2025-05-01,2025-05-01 12:15:00,,,,
2025-05-01,2025-05-01 11:22:00,,,,
2025-05-01,2025-05-01 05:22:00,2025-05-01 05:22:00,,,
2025-05-01,2025-05-01 03:00:00,,,,
2025-05-01,2025-05-01 01:00:00,,,,
2025-04-30,2025-04-30 21:52:00,2025-04-30 21:52:00,,,
2025-04-30,2025-04-30 21:37:00,2025-04-30 21:37:00,,,
2025-04-30,2025-04-30 21:17:00,,,,
2025-04-30,2025-04-30 21:15:00,,,,
2025-04-30,2025-04-30 19:30:00,,,,
2025-04-30,2025-04-30 16:05:00,,,,
2025-04-30,2025-04-30 15:36:00,,,,
2025-04-30,2025-04-30 15:25:00,,,,
2025-04-30,2025-04-30 13:53:00,,,,
2025-04-30,2025-04-30 13:11:00,,,,
2025-04-30,2025-04-30 12:49:00,,,,
2025-04-30,2025-04-30 10:38:00,,,,
2025-04-30,2025-04-30 10:05:00,,,,
2025-04-30,2025-04-30 00:30:00,,,,
2025-04-29,2025-04-29 23:15:00,2025-04-29 23:15:00,,,
2025-04-29,2025-04-29 19:33:00,2025-04-29 19:33:00,,,
2025-04-29,2025-04-29 19:18:00,,,,
2025-04-29,2025-04-29 14:01:00,,,,
2025-04-29,2025-04-29 09:48:00,,,,
2025-04-29,2025-04-29 06:15:00,,,,
2025-04-29,2025-04-29 03:42:00,2025-04-29 03:42:00,,,
2025-04-29,2025-04-29 00:01:00,,,,
2025-04-29,2025-04-29 00:01:00,2025-04-29 11:42:00,2025-04-29 11:42:00,,
2025-04-28,2025-04-28 21:07:00,,,,
2025-04-28,2025-04-28 20:30:00,,,,
2025-04-28,2025-04-28 18:21:00,,,,
2025-04-28,2025-04-28 17:01:00,,,,
2025-04-28,2025-04-28 16:45:00,,,,
2025-04-28,2025-04-28 14:54:00,2025-04-28 14:54:00,,,
2025-04-28,2025-04-28 14:17:00,,,,
2025-04-28,2025-04-28 13:47:00,,,,
2025-04-28,2025-04-28 13:39:00,,,,
2025-04-28,2025-04-28 12:45:00,,,,
2025-04-28,2025-04-28 11:18:00,,,,
2025-04-28,2025-04-28 10:51:00,,,,
2025-04-28,2025-04-28 03:27:00,2025-04-28 03:27:00,,,
2025-04-28,2025-04-28 01:15:00,,,,
2025-04-27,2025-04-27 19:39:00,,,,
2025-04-27,2025-04-27 13:29:00,,,,
2025-04-27,2025-04-27 10:16:00,2025-04-30 14:09:00,2025-04-30 14:09:00,,
2025-04-26,2025-04-26 23:45:00,,,,
2025-04-26,2025-04-26 20:45:00,,,,
2025-04-26,2025-04-26 20:30:00,,,,
2025-04-26,2025-04-26 13:20:00,2025-04-26 13:39:00,2025-04-26 13:26:00,2025-04-26,2025-04-28
2025-04-26,2025-04-26 13:15:00,,,,
2025-04-26,2025-04-26 13:00:00,,,,
2025-04-26,2025-04-26 12:56:00,,,,
2025-04-26,2025-04-26 09:55:00,,,,
2025-04-25,2025-04-25 23:15:00,,,,
2025-04-25,2025-04-25 21:53:00,,,,
2025-04-25,2025-04-25 17:35:00,,,,
2025-04-25,2025-04-25 14:29:00,2025-04-25 14:44:00,2025-04-25 14:44:00,,
2025-04-25,2025-04-25 13:52:00,,,,
2025-04-25,2025-04-25 10:31:00,,,,
2025-04-25,2025-04-25 04:54:00,2025-04-25 04:54:00,,,
2025-04-25,2025-04-25 03:55:00,2025-04-25 03:55:00,,,
2025-04-24,2025-04-24 17:55:00,,,,
2025-04-24,2025-04-24 17:28:00,,,,
2025-04-24,2025-04-24 15:15:00,,,,
2025-04-24,2025-04-24 14:33:00,,,,
2025-04-24,2025-04-24 14:27:00,2025-04-24 14:38:00,2025-04-24 14:38:00,,
2025-04-24,,,2025-04-24 13:29:00,,
2025-04-24,2025-04-24 12:25:00,,,,
2025-04-24,2025-04-24 11:58:00,,,,
2025-04-24,2025-04-24 11:51:00,,,,
2025-04-24,2025-04-24 06:12:00,2025-04-24 06:12:00,,,
2025-04-23,2025-04-23 22:30:00,,,,
2025-04-23,2025-04-23 21:32:00,2025-04-23 21:32:00,,,
2025-04-23,2025-04-23 21:28:00,,,,
2025-04-23,2025-04-23 19:12:00,2025-04-23 19:59:00,2025-04-23 19:44:00,2025-04-23,
2025-04-23,2025-04-23 17:39:00,,,,
2025-04-23,2025-04-23 17:36:00,,,,
2025-04-23,2025-04-23 16:45:00,,,,
2025-04-23,2025-04-23 01:30:00,,,,
2025-04-22,2025-04-22 21:41:00,2025-04-23 11:31:00,2025-04-23 10:42:00,2025-04-23,
2025-04-22,2025-04-22 21:25:00,,,,
2025-04-22,2025-04-22 18:30:00,,,,
2025-04-22,2025-04-22 16:02:00,,,,
2025-04-22,2025-04-22 16:00:00,,,,
2025-04-22,2025-04-22 15:00:00,,,,
2025-04-22,2025-04-22 14:49:00,,,,
2025-04-22,2025-04-22 13:46:00,,,,
2025-04-22,2025-04-22 13:10:00,,,,
2025-04-22,2025-04-22 11:56:00,2025-04-22 16:21:00,2025-04-22 16:04:00,2025-04-22,
2025-04-22,2025-04-22 11:40:00,,,,
2025-04-22,2025-04-22 11:15:00,,,,
2025-04-22,2025-04-22 11:15:00,,,,
2025-04-22,2025-04-22 03:30:00,,,,
2025-04-22,2025-04-22 00:30:00,,,,
2025-04-22,2025-04-22 00:15:00,,,,
2025-04-21,2025-04-21 23:45:00,,,,
2025-04-21,2025-04-21 23:15:00,,,,
2025-04-21,2025-04-21 22:00:00,,,,
2025-04-21,2025-04-21 17:45:00,2025-04-21 17:45:00,,,
2025-04-21,2025-04-21 17:00:00,,,,
2025-04-21,2025-04-21 16:45:00,,,,
2025-04-21,2025-04-21 14:24:00,,,,
2025-04-21,2025-04-21 13:24:00,,,,
2025-04-21,2025-04-21 13:19:00,,,,
2025-04-21,2025-04-21 12:29:00,,,,
2025-04-21,,,,,
2025-04-21,2025-04-21 11:15:00,,,,
2025-04-21,2025-04-21 11:06:00,,,,
2025-04-21,2025-04-21 10:32:00,,,,
2025-04-21,,,,,
2025-04-21,2025-04-21 10:02:00,,,,
2025-04-20,2025-04-20 20:35:00,2025-04-20 20:35:00,,,
2025-04-20,2025-04-20 16:17:00,,,,
2025-04-20,,,,,
2025-04-20,2025-04-20 11:21:00,2025-04-20 20:40:00,2025-04-20 13:46:00,2025-04-20,
2025-04-20,2025-04-20 10:00:00,,,,
2025-04-19,2025-04-19 17:36:00,,,,
2025-04-19,2025-04-19 11:00:00,,,,
2025-04-19,2025-04-19 00:04:00,,,,
2025-04-18,2025-04-18 19:45:00,,,,
2025-04-18,2025-04-18 15:23:00,2025-04-18 15:29:00,2025-04-18 15:29:00,,
2025-04-18,2025-04-18 10:44:00,,,,
2025-04-18,2025-04-18 10:39:00,,,,
2025-04-17,2025-04-17 19:58:00,,,,
2025-04-17,2025-04-17 19:30:00,,,,
2025-04-17,2025-04-17 16:45:00,,,,
2025-04-17,2025-04-17 16:34:00,,,,
2025-04-17,2025-04-17 16:31:00,2025-04-17 16:31:00,,,
2025-04-17,2025-04-17 13:01:00,,,,
2025-04-17,2025-04-17 11:54:00,,,,
2025-04-17,2025-04-17 11:43:00,,,,
2025-04-17,2025-04-17 10:25:00,2025-04-22 13:53:00,2025-04-17 10:33:00,2025-04-22,
2025-04-17,2025-04-17 08:15:00,,,,
2025-04-17,2025-04-17 05:15:00,,,,
2025-04-17,2025-04-17 00:49:00,,,,
2025-04-16,2025-04-16 15:38:00,,,,
2025-04-16,2025-04-16 15:30:00,,,,
2025-04-16,2025-04-16 15:09:00,,,,
2025-04-16,2025-04-16 12:20:00,2025-04-16 12:49:00,2025-04-16 12:28:00,2025-04-16,2025-04-17
2025-04-16,2025-04-16 11:35:00,,,,
2025-04-16,2025-04-16 11:31:00,,,,
2025-04-16,2025-04-16 10:21:00,,,,
2025-04-16,2025-04-16 08:45:00,,,,
2025-04-16,2025-04-16 06:45:00,,,,
2025-04-16,2025-04-16 02:48:00,,,,
2025-04-16,2025-04-16 00:16:00,,,,
2025-04-15,2025-04-15 20:15:00,,,,
2025-04-15,2025-04-15 15:40:00,,,,
2025-04-15,2025-04-15 14:59:00,,,,
2025-04-15,2025-04-15 14:58:00,,,,
2025-04-15,2025-04-15 14:25:00,2025-04-15 14:36:00,2025-04-15 14:36:00,,
2025-04-15,2025-04-15 13:45:00,,,,
2025-04-15,2025-04-15 13:27:00,,,,
2025-04-15,2025-04-15 08:01:00,,,,
2025-04-15,2025-04-15 07:45:00,,,,
2025-04-15,2025-04-15 03:25:00,2025-04-15 03:25:00,,,
2025-04-15,2025-04-15 02:01:00,,,,
2025-04-15,2025-04-15 01:45:00,,,,
2025-04-14,2025-04-14 21:00:00,,,,
2025-04-14,2025-04-14 20:30:00,,,,
2025-04-14,2025-04-14 20:30:00,,,,
2025-04-14,2025-04-14 20:00:00,,,,
2025-04-14,2025-04-14 20:00:00,,,,
2025-04-14,2025-04-14 18:30:00,,,,
2025-04-14,2025-04-14 18:15:00,,,,
2025-04-14,2025-04-14 17:01:00,,,,
2025-04-14,2025-04-14 16:45:00,,,,
2025-04-14,2025-04-14 16:43:00,,,,
2025-04-14,2025-04-14 16:15:00,,,,
2025-04-14,2025-04-14 16:00:00,,,,
2025-04-14,2025-04-14 15:00:00,,,,
2025-04-14,2025-04-14 18:10:00,,,,
2025-04-14,2025-04-14 12:04:00,,,,
2025-04-14,2025-04-14 11:30:00,,,,
2025-04-13,2025-04-13 22:55:00,2025-04-13 22:55:00,,,
2025-04-13,2025-04-13 20:24:00,,,,
2025-04-13,2025-04-13 18:12:00,2025-04-14 11:28:00,2025-04-14 10:42:00,2025-04-14,
2025-04-13,2025-04-13 17:40:00,2025-04-13 17:40:00,,,
2025-04-13,,,,,
2025-04-13,2025-04-13 13:16:00,,,,
2025-04-13,2025-04-13 11:52:00,,,,
2025-04-12,2025-04-12 20:16:00,,,,
2025-04-12,2025-04-12 17:54:00,2025-04-12 17:54:00,,,
2025-04-12,2025-04-12 16:46:00,,,,
2025-04-12,2025-04-12 15:50:00,2025-04-12 15:50:00,,,
2025-04-12,2025-04-12 11:30:00,2025-04-12 11:30:00,,,
2025-04-12,2025-04-12 01:01:00,,,,
2025-04-12,2025-04-12 01:01:00,,,,
2025-04-11,2025-04-11 22:35:00,2025-04-11 22:35:00,,,
2025-04-11,2025-04-11 20:45:00,,,,
2025-04-11,2025-04-11 19:45:00,,,,
2025-04-11,2025-04-11 19:00:00,,,,
2025-04-11,2025-04-11 17:00:00,,,,
2025-04-11,2025-04-11 16:16:00,2025-04-15 15:07:00,2025-04-11 21:00:00,2025-04-15,2025-04-15
2025-04-11,2025-04-11 13:30:00,,,,
2025-04-11,2025-04-11 05:38:00,,,,
2025-04-10,2025-04-10 18:30:00,,,,
2025-04-10,2025-04-10 18:00:00,,,,
2025-04-10,2025-04-10 12:34:00,2025-04-10 14:34:00,2025-04-10 12:42:00,2025-04-10,2025-04-10
