List Source,Mapping,UNIQUE_CODE,ENGLISH_NAME,BUSINESS_PHONE,MOBILE_PRIMARY__C,ADDRESS,ZIP_CODE,STATE_CODE,COUNTRY
Existing Clients,248 Dove R19709,R86087,ASIAN CITY,3028293346,3024375378,248 Dove Run Centre Dr,19709,DE,United States
Existing Clients,6517 W Wil28012,R86992,NEW CHINA,7048291010,6466733986,6517 W Wilkinson Blvd,28012,NC,United States
Existing Clients,6768 Hicko30115,R82956,ATAMI,7704797738,6469279283,6768 Hickory Flat Hwy,30115,GA,United States
Existing Clients,69-11 Nort11377,R83626,KING WAH CHINESE,7186518080,9176099188,69-11 Northern Blvd,11377,NY,United States
Existing Clients,1759 Lexin10029,R81009,CHINA KING,2124102838,9173922696,1759 Lexington Ave,10029,NY,United States
Existing Clients,515 Palm C32137,R86689,KING PALACE,3865972186,9176670001,515 Palm Coast Pkwy SW,32137,FL,United States
Existing Clients,21-08 Morl7410,R83092,SIX HAPPINESS,2017974666,9173310109,21-08 Morlot Ave,7410,NJ,United States
Existing Clients,5910 Middl48135,R83193,LUCKY WOK,7342619988,2624449412,5910 Middlebelt Rd,48135,MI,United States
Existing Clients,4850 Marlb20743,R85135,EDDIE'S,3017354455,2404216050,4850 Marlboro Pike,20743,MD,United States
Existing Clients,4325 Athen30052,R82315,LIN'S GARDEN,7704668728,4702720199,4325 Athens Hwy,30052,GA,United States
Existing Clients,318 N Gene60085,R82612,CHINA GARDEN,8476233336,9296668922,318 N Genesee St,60085,IL,United States
Existing Clients,1064 Coppe47122,R86586,CHINA ONE,8129511199,8123992111,1064 Copperfield Drive,47122,IN,United States
Existing Clients,8624 Natur63121,R87281,SAINT LOUIS KITCHEN,3144266688,3475130039,8624 Natural Bridge Rd,63121,MO,United States
Existing Clients,5101 Ashle29418,R87019,ASIAN KITCHEN,8437932855,3475263976,5101 Ashley Phosphate Rd,29418,SC,United States
Existing Clients,112 North 61455,R86297,SESAME GARDEN,3098335858,3092553410,112 North Scotland St,61455,IL,United States
Existing Clients,116 W Mead27406,R83997,VIP EXPRESS,3362720700,3366816368,116 W Meadowview Rd,27406,NC,United States
Existing Clients,275 Main S7928,R82861,BEAN CURD,9736355333,9177438781,275 Main Street,7928,NJ,United States
Existing Clients,102 Sea Is29907,R85079,HOUSE OF TANG,8435247999,8436025888,102 Sea Island Parkway,29907,SC,United States
Existing Clients,2535 N Dal33607,R85687,CHINA 1,8138758881,6469193111,2535 N Dale Mabry Hwy,33607,FL,United States
Existing Clients,7419 Memph44144,R88275,CHINA HOUSE,2163518888,3305071688,7419 Memphis Ave,44144,OH,United States
Existing Clients,110 Kirks 12764,R85205,CHINA TOWN KITCHEN,8452526661,9178689779,110 Kirks Road,12764,NY,United States
Existing Clients,3501 Capit27604,R81733,NEW CHINA EXPRESS,9198789288,9172856010,3501 Capital Blvd,27604,NC,United States
Existing Clients,11805 Coas21842,R86091,NO. 1 RESTAURANT,4107239020,9173461937,11805 Coastal Hwy,21842,MD,United States
Existing Clients,5739 Crain20772,R85123,KITCHEN NO.1,3016276276,3013327366,5739 Crain Hwy,20772,MD,United States
Existing Clients,3109 Lawso11572,R83931,SAGAS,5165362888,3479339388,3109 Lawson Blvd,11572,NY,United States
Existing Clients,15103 Maso77433,R83176,HOT WOK,2812568767,7133824927,15103 Mason Rd,77433,TX,United States
Existing Clients,237 Union 10801,R83372,PEKING CHINESE RESTAURANT,9146362788,9142461734,237 Union Ave,10801,NY,United States
Existing Clients,15 Quakers18951,R87002,NEW CHINA HOUSE,2155388897,9172888575,15 Quakers Way,18951,PA,United States
Existing Clients,62 West Bu10453,R83785,XING WANG,7189605543,6462505406,62 West Burnside Ave,10453,NY,United States
Existing Clients,1525C Old 29485,R88507,DRAGON EXPRESS,8438513092,7187305882,1525C Old Trolley Road,29485,SC,United States
Existing Clients,2062 Lycom17701,R81557,LING LING,5703236512,5702798042,2062 Lycoming Creek Rd,17701,PA,United States
Existing Clients,4220 W Ten32304,R86527,GREAT WALL,8505764884,8502282248,4220 W Tennessee St,32304,FL,United States
Existing Clients,9552 Buffa34221,R86821,YUMMY TOKYO,9417299777,6468125388,9552 Buffalo Rd,34221,FL,United States
Existing Clients,2502 Schil36695,R85603,CHINA ONE,2514452538,3475714663,2502 Schillinger Rd,36695,AL,United States
Existing Clients,102 E Main46936,R85771,KING CHEF,7656282057,9085022828,102 E Main St,46936,IN,United States
Existing Clients,411 E Sout60545,R81237,JADE'S GARDEN,6305529828,6305502999,411 E South Street,60545,IL,United States
Existing Clients,1711 Mur-L66062,R81286,GOLDEN PALACE,9137801511,3475737088,1711 Mur-Len Rd,66062,KS,United States
Existing Clients,382 Summit7306,R83873,HUNAN HOUSE,2018769908,2016161775,382 Summit Avenue,7306,NJ,United States
Existing Clients,1816 Hoope8753,R83132,CHINA EXPRESS,7322558833,9179920663,1816 Hooper Ave,8753,NJ,United States
Existing Clients,1005 S Sal13202,R83801,NEW LONG CHENG,3154102228,6802070464,1005 S Salina St,13202,NY,United States
Existing Clients,1613 Main 39701,R82399,NEW CHINA ROYAL,6623282699,6625749906,1613 Main St,39701,MS,United States
Existing Clients,3451 Peach30906,R81252,CHINA KITCHEN,7067982611,7062310909,3451 Peach Orchard Rd,30906,GA,United States
Existing Clients,79-2 South7644,R83598,CHINA MOON,9737738200,6462002082,79-2 South Main Street,7644,NJ,United States
Existing Clients,12000 TX-178148,R82516,LEE'S KITCHEN,2106586888,2108250166,12000 TX-1604 Loop,78148,TX,United States
Existing Clients,#1160 137 T2J 6T6,R85861,FANCY TASTE OF CHINA,4032785566,4036898335,#1160 137 Ave SE,T2J 6T6,AB,Canada
Existing Clients,1790 Tiny 37042,R82503,NO.1,9316473858,9172514883,1790 Tiny Town Rd,37042,TN,United States
Existing Clients,15412 W Hi44062,R86538,TAI PAN,4406320654,6465912303,15412 W High Street,44062,OH,United States
Existing Clients,224-01 Mer11413,R81338,GARDEN CITY,7185288886,9177752920,224-01 Merrick Blvd,11413,NY,United States
Existing Clients,182 Saxer 19064,R86208,HAPPY WOK II,6103283663,6465957520,182 Saxer Ave,19064,PA,United States
Existing Clients,2513 Fairv27608,R88399,RED DRAGON,9197821102,9197821102,2513 Fairview Rd,27608,NC,United States
Existing Clients,3407 Derry17111,R86972,BEST WOK,7179015608,6462697278,3407 Derry Street,17111,PA,United States
Existing Clients,8060 Acade87111,R85301,DRAGON WOK,5057977178,9175938539,8060 Academy Rd,87111,NM,United States
Existing Clients,4510 S Res80015,R83803,SPICE 8,3036908888,7204011001,4510 S Reservoir Rd,80015,CO,United States
Existing Clients,117 Bridgt4037,R83989,LONG RIVER,2079351118,6463883297,117 Bridgton Rd,4037,ME,United States
Existing Clients,1620 Cedar23322,R83226,GREAT WALL,7575496588,9176691033,1620 Cedar Rd,23322,VA,United States
Existing Clients,10535 West77042,R81531,CHINA COTTAGE,7134615538,8327820798,10535 Westheimer Rd,77042,TX,United States
Existing Clients,1801 East 78723,R86967,XIAN SUSHI AND NOODLE,5124697878,6465128223,1801 East 51st Street,78723,TX,United States
Existing Clients,7008 E WT 28215,R82889,TERIYAKI EXPRESS,7045350228,7044910977,7008 E WT Harris Blvd,28215,NC,United States
Existing Clients,1613 Pratt19124,R86727,LO'S CHINESE RESTAURANT,2152883811,2672306015,1613 Pratt St & Frankford Ave,19124,PA,United States
Existing Clients,273 US-467803,R82539,BALLY DAR,9733662031,9738669791,273 US-46,7803,NJ,United States
Existing Clients,446A Mothe11212,R88799,NO.1 GREAT WALL,7184950610,9179810797,446A Mother Gaston Blvd,11212,NY,United States
Existing Clients,527 Sykesv8562,R81978,YUMMY,6097231888,9173305050,527 Sykesville Rd,8562,NJ,United States
Existing Clients,303 N Sali28159,R86286,SPRING GARDEN,7046399988,9802342208,303 N Salisbury Ave,28159,NC,United States
Existing Clients,145 W King10468,R88935,LUCKY STAR,7185480374,9178215880,145 W Kingsbridge Road,10468,NY,United States
Existing Clients,2851 Count32259,R81802,BEIJING CAFE,9042302388,3478756676,2851 County Road 210 West,32259,FL,United States
Existing Clients,8014 Loch 21286,R81728,CHEN'S KITCHEN,4103393818,6462406183,8014 Loch Raven Blvd,21286,MD,United States
Existing Clients,2244 S Fra29440,R87095,CHINA KING,8435451111,8433443388,2244 S Fraser St,29440,SC,United States
Existing Clients,139-141 So25401,R86378,NEW PEKING,3042636544,8628129932,139-141 South Queen Street,25401,WV,United States
Existing Clients,196 Main S7601,R81068,NEW EAST,2019960881,6462666312,196 Main Street,7601,NJ,United States
Existing Clients,3154 N Fry77449,R86387,GRAND WOK,2815786665,3463328887,3154 N Fry Rd,77449,TX,United States
Existing Clients,251 N Bell78613,R83582,HUNAN CHEF,5123311069,5127433163,251 N Bell Blvd,78613,TX,United States
Existing Clients,408 E Chur8012,R82377,LUCKY DRAGON,8562326336,6462697780,408 E Church St,8012,NJ,United States
Existing Clients,3245 Main 75035,R83758,GOLDEN POT IN FRISCO,2147050388,4699714219,3245 Main St,75035,TX,United States
Existing Clients,9115 Samle28214,R82507,JIN JIN,7043948821,7044082701,9115 Samlen Ln,28214,NC,United States
Existing Clients,827 Kingsh63108,R87173,ST. LOUIS KITCHEN,3143678885,6465207185,827 Kingshighway Blvd,63108,MO,United States
Existing Clients,9750 West 89166,R86951,CHINA A GO GO WEST SKYE CANYON PARK,7024766667,7028858188,9750 West Skye Canyon Park Drive,89166,NV,United States
Existing Clients,949 N Harr27513,R86717,NEW CHINA CHINESE RESTAURANT,9193809328,9172150066,949 N Harrison Ave,27513,NC,United States
Existing Clients,316 Elm St6511,R87177,NICE DAY CHINESE NEW HEAVEN,2035628800,8185120586,316 Elm St,6511,CT,United States
Existing Clients,3030 North11101,R86923,NORTHERN KITCHEN,1111111111,8058812220,3030 Northern Blvd,11101,NY,United States
Existing Clients,8765 Centr21045,R87126,OH! POKE,4433299520,4435063042,8765 Centre Park Dr Suite 12A,21045,MD,United States
Existing Clients,2409 11th 61201,R85693,CHOPSTICKS HOUSE,3097888618,3092922786,2409 11th St,61201,IL,United States
Existing Clients,29 Erie Rd44278,R81663,GOLDEN PLACE,3306301828,3307335951,29 Erie Rd,44278,OH,United States
Existing Clients,752 Indepe23455,R81057,KING HUA,7575188026,9175281733,752 Independence Boulevard,23455,VA,United States
Existing Clients,2613 8th A37204,R85815,CHINA SPRING,6153863892,3472689758,2613 8th Ave S,37204,TN,United States
Existing Clients,367 Mamaro10605,R85272,CHINA STAR,9149463905,9175421168,367 Mamaroneck Ave,10605,NY,United States
Existing Clients,3337 N US 34731,R82696,CHINA WOK,3527288877,3524559868,3337 N US Highway 441/27,34731,FL,United States
Existing Clients,1320 Main 6226,R85786,NEW CHINA,8604562788,6464643077,1320 Main St  16,6226,CT,United States
Existing Clients,1600 Nay A18509,R82105,KING STAR,5708005013,5706776371,1600 Nay Aug Ave,18509,PA,United States
Existing Clients,10 Lincoln7035,R81263,HUNA CHINA,9736946488,6465089096,10 Lincoln Park Plaza,7035,NJ,United States
Existing Clients,160 Market35040,R83581,ICHIBAN,2053197333,3476369718,160 Marketplace Circle,35040,AL,United States
Existing Clients,780 S Old 19702,R85737,GOLDEN CITY,3024550553,6463559322,780 S Old Baltimore Pike,19702,DE,United States
Existing Clients,2610 Milfo18301,R81695,MING GARDEN,5702238800,5709778666,2610 Milford Rd,18301,PA,United States
Existing Clients,115-09 Roc11694,R86299,DRAGON KING 11509,7186033888,9173062993,115-09 Rockaway Beach Blvd,11694,NY,United States
Existing Clients,1267 Fores10302,R86585,QUICK GRILL JAPAN,7188733664,6462865336,1267 Forest Ave,10302,NY,United States
Existing Clients,1500 W 9 S19013,R81677,CHANG JIANG,6108744850,2672617929,1500 W 9 St,19013,PA,United States
Existing Clients,4276 Orcha48323,R88333,CHINA TOWN,2486835566,6286822413,4276 Orchard Lake Rd,48323,MI,United States
Existing Clients,702 W Sout77502,R82671,DYNASTY CUISINE,7135890886,8323183135,702 W Southmore Ave,77502,TX,United States
Existing Clients,473 Kempsv23320,R82623,GOLDEN STAR,7575490888,7578449600,473 Kempsville Rd,23320,VA,United States
Existing Clients,1189 S Geo25414,R83786,PANDA GARDEN,3047258888,9176808082,1189 S George St,25414,WV,United States
Existing Clients,2039 S Ple22601,R81116,CHINA WOK,5405357256,5717210091,2039 S Pleasant Valley Rd,22601,VA,United States
Existing Clients,1122 N Bro27932,R81905,MING HING HIBACHI,2524821025,2526197680,1122 N Broad St,27932,NC,United States
Existing Clients,418 W 7th 72201,R87137,NEW FUN REE,5016646657,6462868901,418 W 7th St,72201,AR,United States
Existing Clients,1000 Tanne29410,R87263,HIBACHI GRILL,8435539527,6462261941,1000 Tanner Ford Boulevard,29410,SC,United States
Existing Clients,5050 Jimmy30093,R82971,CG HIBACHI & WINGS,6785800783,,5050 Jimmy Carter Blvd,30093,GA,United States
Existing Clients,4446 Heath43614,R83513,YANG'S GOURMET HOUSE,4193810385,4192155604,4446 Heatherdowns Blvd,43614,OH,United States
Existing Clients,13303 West67235,R86958,GREAT WALL,3167219888,6463859882,13303 West Maple Street,67235,KS,United States
Existing Clients,245 N Acad70806,R83087,NEW CHINA,2253789989,2256361256,245 N Acadian Thrwy,70806,LA,United States
Existing Clients,6631 Hwy 170710,R86628,HAPPY WOK,2257494189,2252887431,6631 Hwy 1 South,70710,LA,United States
Existing Clients,524 8th Av29511,R82679,CHINA WOK,8433581701,8434580473,524 8th Ave,29511,SC,United States
Existing Clients,12276 Chat23112,R88683,TOP'S CHINA,8047633908,3473263135,12276 Chattanooga Plaza,23112,VA,United States
Existing Clients,5700 W Mar27409,R85878,CITY DRAGON,3362942388,2524817896,5700 W Market St,27409,NC,United States
Existing Clients,1452 Whall6515,R82059,STATE GARDEN II,2033875555,9178639963,1452 Whalley Ave,6515,CT,United States
Existing Clients,7515 Forsy63105,R83593,HOUSE OF WONG,3147266291,3149229098,7515 Forsyth Blvd,63105,MO,United States
Existing Clients,287 Van Br11231,R85997,WEN XUAN HOUSE,7185227246,9172166117,287 Van Brunt St,11231,NY,United States
Existing Clients,5000 Hughe37064,R83215,NO.1,6159059888,6159772220,5000 Hughes Crossing Blvd,37064,TN,United States
Existing Clients,768 N Main53575,R85998,MOON STAR,6088351828,9175159908,768 N Main St,53575,WI,United States
Existing Clients,226 Brandi50613,R81208,RICE HOUSE,3192669999,3196105522,226 Brandilynn Blvd,50613,IA,United States
Existing Clients,2699 NE 3534479,R81385,SHANG HAI,3528678908,6464076635,2699 NE 35th St,34479,FL,United States
Existing Clients,12023 US H34667,R81915,CHINA EXPRESS,7278695788,6463882881,12023 US Hwy 19,34667,FL,United States
Existing Clients,1859B N US34946,R86002,CHINA WOK,7724687333,7729792509,1859B N US 1 Hwy,34946,FL,United States
Existing Clients,1774 Burne7083,R88596,PANDA HOUSE,9089640406,9179139377,1774 Burnet Ave,7083,NJ,United States
Existing Clients,2061 Bosto6610,R88613,YUMMY YUMMY,2033671111,3475561927,2061 Boston Ave,6610,CT,United States
Existing Clients,2620 Gus T75150,R82673,RIYEN CHINESE,9722709900,6463294204,2620 Gus Thomasson Rd,75150,TX,United States
Existing Clients,7073 S Ora32809,R83532,BEI JING RESTAURANT,4078578278,3472167411,7073 S Orange Blossom Trl,32809,FL,United States
Existing Clients,7893 Gunn 33626,R83136,CHINA DRAGON,8139209968,9172723509,7893 Gunn Hwy,33626,FL,United States
Existing Clients,2502 W Col33607,R86066,HO HO TO  GO,8132549557,8139479843,2502 W Columbus Dr,33607,FL,United States
Existing Clients,2329 Rolli21244,R86716,SEAFOOD LEGEND,4438933387,6465781905,2329 Rolling Rd,21244,MD,United States
Existing Clients,5841 E Cha89142,R85557,CHINA A GO GO EAST CHARLESTON,7026444888,7028581319,5841 E Charleston Blvd,89142,NV,United States
Existing Clients,250 Tilghm21804,R81639,CHINA FUN,4105482033,6463090556,250 Tilghman Rd,21804,MD,United States
Existing Clients,87B Northf44146,R81035,CHINA DRAGON,4402325911,2163173221,87B Northfield Rd,44146,OH,United States
Existing Clients,617 US-1733844,R82375,CHINA WOK,8634190977,9174033712,617 US-17,33844,FL,United States
Existing Clients,4028 Broad10032,R81786,JADE GARDEN,2127950556,9177456300,4028 Broadway,10032,NY,United States
Existing Clients,10347 Reis21117,R87072,AJI SUSHI,4103637720,6462502696,10347 Reisterstown Rd,21117,MD,United States
Existing Clients,2421 South71301,R86333,FIERY CRAB ALEXANDRIA,3183211718,4054308786,2421 South MacArthur Dr,71301,LA,United States
Existing Clients,440 South 10705,R86316,CHINESE RESTAURANT,9149630870,6468528228,440 South Broadway,10705,NY,United States
Existing Clients,1841 Pulas19701,R83898,CHINA ONE,3028369110,9173717601,1841 Pulaski Highway,19701,DE,United States
Existing Clients,3388 Jerom10467,R85076,HAPPY DRAGON,7182313388,6462888876,3388 Jerome Ave,10467,NY,United States
Existing Clients,877 Hwy 1330281,R85559,DRAGON GARDEN,6785658833,9177676687,877 Hwy 138 W,30281,GA,United States
Existing Clients,3627 SE 2966605,R86319,LING'S EXPRESS,7852676888,7854919016,3627 SE 29th St,66605,KS,United States
Existing Clients,1402 Derry17104,R85271,GOLDEN STAR,7172323273,6468521086,1402 Derry St,17104,PA,United States
Existing Clients,2381 Patte81505,R86012,GINGER RESTAURANT,9702457731,9702345318,2381 Patterson Rd,81505,CO,United States
Existing Clients,2328 York 23072,R83039,HONG KONG,8046425555,9176602279,2328 York River Crossing Dr,23072,VA,United States
Existing Clients,520 E Main29556,R88877,HONG KONG,8433543888,8433543888,520 E Main St,29556,SC,United States
Existing Clients,120 Dehne 54421,R82825,GREAT WALL,7152232988,7152978788,120 Dehne Dr,54421,WI,United States
Existing Clients,207 N Davi38732,R88906,LITTLE CHINA,6628431668,6466450981,207 N Davis Ave,38732,MS,United States
Existing Clients,117 Walmar30643,R81063,NEW KING WOK,7063766655,3478937737,117 Walmart Dr,30643,GA,United States
Existing Clients,342 State 49503,R85951,BEIJING KITCHEN,6164588383,6163343763,342 State St SE,49503,MI,United States
Existing Clients,28877 Tele48034,R88737,CHINA TOWN EXPRESS,2482131338,2488209300,28877 Telegraph Rd,48034,MI,United States
Existing Clients,726 E Main45036,R83355,LUCKY DRAGON II,5139328828,9179358835,726 E Main St,45036,OH,United States
Existing Clients,1019 Main 18641,R83631,SPRINGS GARDEN,5704573204,5706061381,1019 Main St,18641,PA,United States
Existing Clients,3025 GOODM38637,R81791,GOLDEN DRAGON,6622801999,9295808509,3025 GOODMAN RD,38637,MS,United States
Existing Clients,4335 Winst41015,R88898,PEKING RESTAURANT,8592928636,3476088759,4335 Winston Ave,41015,KY,United States
Existing Clients,9762 Groff21117,R81712,CHINA WOK,4109983655,4438343116,9762 Groffs Mill Drive,21117,MD,United States
Existing Clients,1100 NY-5210512,R81771,NEW GRACE,8452285888,3478890731,1100 NY-52,10512,NY,United States
Existing Clients,2201 Glaci54024,R82373,PANDA KING,7154832611,9174784877,2201 Glacier Dr,54024,WI,United States
Existing Clients,6030 Marti98118,R87058,DING FENG SEAFOOD RESTAURANT,2067234066,2064659478,6030 Martin Luther King Junior Way South,98118,WA,United States
Existing Clients,560 Marks 89014,R85321,CHOPSTIX,7028988098,7022878776,560 Marks Street,89014,NV,United States
Existing Clients,1530 Washi53403,R82966,RONG HUA,2628988899,3475993006,1530 Washington Ave,53403,WI,United States
