Check Map,Check B#,Check M#,Snowball Map,Group,Create Date,Mapping,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),Lead Source,Lead Channel,BusinessPhone,MobilePrimary
-,-,-,54235,Group A,10/31/2022,6241 87120,Sakura Sushi & Grill,6241 riverside plaza ln nw ste c1,Albuquerque,87120,NM,Telemarketer,Telemarketer,(505)890-2838
-,-,-,54236,Group A,10/31/2022,2810 92376,Panda Chinese Fast Food,2810 w rialto ave,Rialto,92376,CA,Telemarketer,,(909)421-3858
-,-,-,54237,Group A,10/31/2022,2913 88345,Great Wall Of China Restaurant,2913 sudderth dr,Ruidoso,88345,NM,Telemarketer,Telemarketer,(575)257-2522
-,-,-,54238,Group A,10/31/2022,1566992394,Sushiaru Japanese Restaurant,15669 roy rogers dr,Victorville,92394,CA,Telemarketer,,(760)245-1169
-,-,-,54239,Group A,10/31/2022,2344 92404,Sushi Train,2344 sterling ave,San Bernardino,92404,CA,Telemarketer,,(909)883-4549
-,-,-,54240,Group A,10/31/2022,5244 92407,Rock n Roll Sushi,5244 university pkwy ste b,San Bernardino,92407,CA,Telemarketer,,(909)804-8811
-,-,-,54241,Group A,10/31/2022,2955 92503,Sushi Asahi,2955 van buren blvd ste d3,Riverside,92503,CA,Telemarketer,,(951)637-1313
-,-,-,54242,Group A,10/31/2022,1400 92507,Ten Rens Tea Time,1400 university ave,Riverside,92507,CA,Telemarketer,,(951)686-5591
-,-,-,54243,Group A,10/31/2022,1678292530,Panda Palace,16782 lakeshore dr ste a,Lake Elsinore,92530,CA,Telemarketer,,(951)609-2288
-,-,-,54244,Group A,10/31/2022,1121 92545,Tokyo Sushi,1121 s sanderson ave,Hemet,92545,CA,Telemarketer,,(951)925-5533
-,-,-,54245,Group A,10/31/2022,3353 92545,Spicy Sushi & Grill Japanese Restaurant,3353 w florida ave,Hemet,92545,CA,Telemarketer,,(951)658-5350
-,-,-,54246,Group A,10/31/2022,1212592557,Green Onion,12125 day st ste v208,Moreno Valley,92557,CA,Telemarketer,,(951)683-3363
-,-,-,54247,Group A,10/31/2022,4052592562,Panda Palace,40525 california oaks rd ste e8,Murrieta,92562,CA,Telemarketer,,(951)461-1206
-,-,-,54248,Group A,10/31/2022,3304092563,J J Sushi,33040 antelope rd ste 104,Murrieta,92563,CA,Telemarketer,,(951)301-5828
-,-,-,54249,Group A,10/31/2022,1688 92571,Samurai Sushi and Grill,1688 n perris blvd,Perris,92571,CA,Telemarketer,,(951)443-0004
-,-,-,54250,Group A,10/31/2022,2843 92582,Little Beijing Inc,2843 pansy way,San Jacinto,92582,CA,Telemarketer,,(951)658-8780
-,-,-,54251,Group A,10/31/2022,2849092585,Panda Train,28490 us highway 74,Menifee,92585,CA,Telemarketer,Telemarketer,(951)928-3837
-,-,-,54252,Group A,10/31/2022,2762492590,China Super Buffet,27624 jefferson ave,Temecula,92590,CA,Telemarketer,Telemarketer,(951)699-4220
-,-,-,54253,Group A,10/31/2022,4082092591,Tokyo Japanese Lifestyle,40820 winchester rd ste 2278,Temecula,92591,CA,Telemarketer,,(951)296-0686
-,-,-,54254,Group A,10/31/2022,5406 92604,Chong Qing Mei Wei Szechuan Restaurant,5406 walnut ave ste c,Irvine,92604,CA,Telemarketer,Telemarketer,(949)651-8886
-,-,-,54255,Group A,10/31/2022,2700 92606,Ajisen Ramen,2700 alton pkwy ste 145,Irvine,92606,CA,Telemarketer,Enterprise,(949)833-3288
-,-,-,54256,Group A,10/31/2022,2762092610,Sushi & Roll,27620 margrate parkway,San Juan Capistrano,92610,CA,Telemarketer,,(949)481-4800
-,-,-,54257,Group A,10/31/2022,1793292614,Kura Sushi Usa Inc,17932 sky park cir ste h,Irvine,92614,CA,Telemarketer,,(949)748-1786
-,-,-,54258,Group A,10/31/2022,1521592618,Star Wok Express,15215 barranca pkwy ste 600,Irvine,92618,CA,Telemarketer,,(949)753-6080
-,-,-,54259,Group A,10/31/2022,1412192620,Tang 190,14121 jeffrey rd,Irvine,92620,CA,Telemarketer,,(949)651-1901
-,-,-,54260,Group A,10/31/2022,665 p92626,SKY Express Inc,665 paularino ave,Costa Mesa,92626,CA,Telemarketer,,(714)437-7198
-,-,-,54261,Group A,10/31/2022,801 b92626,California Shabu Shabu,801 baker st ste a,Costa Mesa,92626,CA,Telemarketer,,(714)540-1888
-,-,-,54262,Group A,10/31/2022,2196 92627,Newport Rib Co,2196 harbor blvd,Costa Mesa,92627,CA,Telemarketer,,(949)631-2110
-,-,-,54263,Group A,10/31/2022,2346 92627,Sushi Town,2346 newport blvd ste b3,Costa Mesa,92627,CA,Telemarketer,,(949)515-5183
-,-,-,54264,Group A,10/31/2022,2121292630,JLN Japanese Restaurant,21212 bake pkwy ste b,Lake Forest,92630,CA,Telemarketer,,(949)855-8888
-,-,-,54265,Group A,10/31/2022,2364792630,Teriyaki Madness,23647 el toro rd,Lake Forest,92630,CA,Telemarketer,,(949)273-3949
-,-,-,54266,Group A,10/31/2022,2384192630,Wok Express,23841 el toro rd,Lake Forest,92630,CA,Telemarketer,Telemarketer,(949)328-9387
-,-,-,54267,Group A,10/31/2022,2430192630,Ven Sushi Restaurant,24301 muirlands blvd ste u,Lake Forest,92630,CA,Telemarketer,,(949)597-8744
-,-,-,54268,Group A,10/31/2022,2453192630,Hikari Sushi,24531 trabuco rd ste b,Lake Forest,92630,CA,Telemarketer,,(949)859-2336
-,-,-,54269,Group A,10/31/2022,7801 92647,Kabuki Japanese Restaurant,7801 edinger ave ste 114,Huntington Beach,92647,CA,Telemarketer,,(714)898-9239
-,-,-,54270,Group A,10/31/2022,1909192648,Yamas Teriyaki,19091 beach blvd,Huntington Beach,92648,CA,Telemarketer,Telemarketer,(714)596-3908
-,-,-,54271,Group A,10/31/2022,1656192649,Shogun Japanese Restaurant,16561 bolsa chica st ste 109,Huntington Beach,92649,CA,Telemarketer,,(714)840-0666
-,-,-,54272,Group A,10/31/2022,2440192653,Woks Grill,24401 ridge route dr ste b102,Laguna Hills,92653,CA,Telemarketer,Telemarketer,(949)457-9430
-,-,-,54273,Group A,10/31/2022,1112 92660,Pick Up Stix,1112 irvine ave,Newport Beach,92660,CA,Telemarketer,,(949)650-7849
-,-,-,54274,Group A,10/31/2022,123 292663,Sakee Sushi,123 23rd st,Newport Beach,92663,CA,Telemarketer,,(949)675-8899
-,-,-,54275,Group A,10/31/2022,4217 80013,Eggroll King,4217 s buckley rd,Aurora,80013,CO,Telemarketer,Telemarketer,(303)699-2880
-,-,-,54276,Group A,10/31/2022,2225 80014,Chicken Teriyaki,2225 s peoria st,Aurora,80014,CO,Telemarketer,Telemarketer,(303)337-1921
-,-,-,54277,Group A,10/31/2022,1691180015,Hana Sushi,16911 e quincy ave unit a4,Aurora,80015,CO,Telemarketer,Telemarketer,(303)680-6099
-,-,-,54278,Group A,10/31/2022,6180 80016,Paradise Asian Cafe,6180 s gun club rd unit l1,Aurora,80016,CO,Telemarketer,Telemarketer,(720)876-1808
-,-,-,54279,Group A,10/31/2022,6485 80020,Ooka Asian Cuisine,6485 w 120th ave,Broomfield,80020,CO,Telemarketer,Telemarketer,(303)438-6666
-,-,-,54280,Group A,10/31/2022,6700 80020,Emperors Palace,6700 w 120th ave,Broomfield,80020,CO,Telemarketer,Telemarketer,(303)635-1688
-,-,-,54281,Group A,10/31/2022,2055 80023,Saigon Dragon Asian Cuisine,2055 w 136th ave,Broomfield,80023,CO,Telemarketer,Telemarketer,(303)252-1688
-,-,-,54282,Group A,10/31/2022,2055 80023,Go Fish Sushi,2055 w 136th ave ste 106,Broomfield,80023,CO,Telemarketer,Telemarketer,(720)630-8946
-,-,-,54283,Group A,10/31/2022,200 s80102,China Kitchen,200 s 1st st,Bennett,80102,CO,Telemarketer,Telemarketer,(303)644-3100
-,-,-,54284,Group A,10/31/2022,4950 80111,Tokyo Joe's,4950 s yosemite st ste f3,Englewood,80111,CO,Telemarketer,Telemarketer,(303)804-0988
-,-,-,54285,Group A,10/31/2022,8225 80112,Tokyo Joes,8225 s chester st ste 106,Englewood,80112,CO,Telemarketer,Telemarketer,(720)873-6641
-,-,-,54286,Group A,10/31/2022,8162 80122,East Moon Asian Bistro and Sushi,8162 s holly st,Centennial,80122,CO,Telemarketer,Telemarketer,(303)779-9999
-,-,-,54287,Group A,10/31/2022,39 n 29150,Jin Jin Chinese Restaurant,39 n main st,Sumter,29150,SC,Telemarketer,Telemarketer,(803)773-7739
-,-,-,54288,Group A,10/31/2022,2259 29169,Tokyo Grill Of West Columbia,2259 augusta rd,West Columbia,29169,SC,Telemarketer,Telemarketer,(803)739-9000
-,-,-,54289,Group A,10/31/2022,5934 80127,Golden Bar,5934 s kipling pkwy ste e,Littleton,80127,CO,Telemarketer,Telemarketer,(303)904-3148
-,-,-,54290,Group A,10/31/2022,7444 80128,Asian Spice,7444 w chatfield ave ste g,Littleton,80128,CO,Telemarketer,Telemarketer,(720)484-3487
-,-,-,54291,Group A,10/31/2022,4430 29209,Sakurabana Japanese Restaurant,4430 rosewood dr,Columbia,29209,SC,Telemarketer,Telemarketer,(803)776-4747
-,-,-,54292,Group A,10/31/2022,1700180134,Cherry Village Asian Grill,17001 lincoln ave unit a,Parker,80134,CO,Telemarketer,Telemarketer,(303)840-7338
-,-,-,54293,Group A,10/31/2022,1700280134,Kuroasawa Asian Bistro Inc,17002 e mainstreet ste a,Parker,80134,CO,Telemarketer,Telemarketer,(303)805-5985
-,-,-,54294,Group A,10/31/2022,1865180134,August Moon Asian Grill,18651 e mainstreet,Parker,80134,CO,Telemarketer,Telemarketer,(303)841-4598
-,-,-,54295,Group A,10/31/2022,1255 80202,Sakura Square,1255 19th st apt 511,Denver,80202,CO,Telemarketer,Telemarketer,(303)295-1173
-,-,-,54296,Group A,10/31/2022,601 n80203,MT Fuji Hibachi & Sushi Bar,601 n grant st,Denver,80203,CO,Telemarketer,Telemarketer,(303)837-8080
-,-,-,54297,Group A,10/31/2022,1660 29334,Sake Grill,1660 e main st,Duncan,29334,SC,Telemarketer,Telemarketer,(864)486-0026
-,-,-,54298,Group A,10/31/2022,22 s 80209,Karma Asian,22 s broadway,Denver,80209,CO,Telemarketer,Telemarketer,(303)871-0167
-,-,-,54299,Group A,10/31/2022,229 h29360,Great Wall Chinese Restaurant,229 hillcrest dr,Laurens,29360,SC,Telemarketer,Telemarketer,(864)984-4351
-,-,-,54300,Group A,10/31/2022,2700 80210,Eric Asain Cafe,2700 e colorado ave,Denver,80210,CO,Telemarketer,Telemarketer,(720)328-2787
-,-,-,54301,Group A,10/31/2022,1575 80211,Shangri La,1575 boulder st unit b,Denver,80211,CO,Telemarketer,Telemarketer,(720)855-7585
-,-,-,54302,Group A,10/31/2022,1213 29407,Habachy Grill,1213 savannah hwy,Charleston,29407,SC,Telemarketer,Telemarketer,(843)769-7335
-,-,-,54303,Group A,10/31/2022,6593 80214,China 1 Express,6593 w colfax ave,Lakewood,80214,CO,Telemarketer,Telemarketer,(303)233-1900
-,-,-,54304,Group A,10/31/2022,2610 80215,Little Shaolin House,2610 youngfield st,Lakewood,80215,CO,Telemarketer,Telemarketer,(720)548-8856
-,-,-,54305,Group A,10/31/2022,608 n29461,No 1 Kitchen,608 n highway 52 unit c,Moncks Corner,29461,SC,Telemarketer,Telemarketer,(843)761-9008
-,-,-,54306,Group A,10/31/2022,1909 29464,Tsunami Japanese Restaurant,1909 n highway 17 ste k,Mount Pleasant,29464,SC,Telemarketer,Telemarketer,(843)881-7061
-,-,-,54307,Group A,10/31/2022,2200 80223,Kings Land Chinese Seafood Restaurant,2200 w alameda ave unit 44,Denver,80223,CO,Telemarketer,Telemarketer,(303)975-2399
-,-,-,54308,Group A,10/31/2022,168 s29506,Thai House 2 & Sushi Bar,168 s dargan st,Florence,29506,SC,Telemarketer,Telemarketer,(843)662-5777
-,-,-,54309,Group A,10/31/2022,201 g29526,Jade Hibachi,201 graduate rd unit 107,Conway,29526,SC,Telemarketer,Telemarketer,(843)349-7474
-,-,-,54310,Group A,10/31/2022,2320 80231,Tokyo Joes,2320 s parker rd,Denver,80231,CO,Telemarketer,Telemarketer,(720)213-0580
-,-,-,54311,Group A,10/31/2022,1782 29575,China King,1782 highway 17 n,Myrtle Beach,29575,SC,Telemarketer,Telemarketer,(843)421-4582
-,-,-,54312,Group A,10/31/2022,3925 80233,Sushi Tokoro Inc Japanese Cuisine,3925 e 120th ave ste a,Thornton,80233,CO,Telemarketer,Telemarketer,(720)872-1628
-,-,-,54313,Group A,10/31/2022,1702 29577,Spring Garden Family Restaurant,1702 s ocean blvd,Myrtle Beach,29577,SC,Telemarketer,Telemarketer,(843)448-4270
-,-,-,54314,Group A,10/31/2022,4701 80239,Crazy Asian Express,4701 peoria st unit 112,Denver,80239,CO,Telemarketer,Telemarketer,(303)371-3231
-,-,-,54315,Group A,10/31/2022,523 h29582,Sakura Hibachi Buffet,523 highway 17 n,North Myrtle Beach,29582,SC,Telemarketer,Telemarketer,(843)663-3306
-,-,-,54316,Group A,10/31/2022,801 h29582,Kings Sushi North Myrtle Beach,801 highway 17 s,North Myrtle Beach,29582,SC,Telemarketer,Telemarketer,(347)254-1678
-,-,-,54317,Group A,10/31/2022,2010 80302,Zoe Ma Ma,2010 10th st,Boulder,80302,CO,Telemarketer,Telemarketer,(303)942-1348
-,-,-,54318,Group A,10/31/2022,1422780401,Tokyo Joes,14227 w colfax ave,Golden,80401,CO,Telemarketer,Telemarketer,(303)273-5363
-,-,-,54319,Group A,10/31/2022,311 s80424,Wasabi Japanese Restaurant,311 s main st,Breckenridge,80424,CO,Telemarketer,Telemarketer,(970)453-8311
-,-,-,54320,Group A,10/31/2022,1220 29607,L A Hot Wings,1220 laurens rd ste c,Greenville,29607,SC,Telemarketer,Telemarketer,(864)235-1095
-,-,-,54321,Group A,10/31/2022,27 s 29607,Red Bowl Asian Bistro,27 s pleasantburg dr ste 30,Greenville,29607,SC,Telemarketer,Telemarketer,(864)271-7977
-,-,-,54322,Group A,10/31/2022,700 h29607,Sarku Japan,700 haywood rd unit 525,Greenville,29607,SC,Telemarketer,Telemarketer,(864)627-1970
-,-,-,54323,Group A,10/31/2022,765 h29607,Sushi Koji,765 haywood rd,Greenville,29607,SC,Telemarketer,Telemarketer,(864)676-0200
-,-,-,54324,Group A,10/31/2022,2537 29609,Sakura Japanese Restaurant,2537 n pleasantburg dr,Greenville,29609,SC,Telemarketer,Telemarketer,(864)232-3358
-,-,-,54325,Group A,10/31/2022,4020 80525,MT Fuji,4020 s college ave unit 2,Fort Collins,80525,CO,Telemarketer,Telemarketer,(970)223-5228
-,-,-,54326,Group A,10/31/2022,50 n 80601,Buffet City,50 n main st,Brighton,80601,CO,Telemarketer,Telemarketer,(303)558-0295
-,-,-,54327,Group A,10/31/2022,3318 29621,Mishima Express Japanese,3318 n main st,Anderson,29621,SC,Telemarketer,Telemarketer,(864)222-2227
-,-,-,54328,Group A,10/31/2022,305 a29627,Tokyo Express,305 anderson st,Belton,29627,SC,Telemarketer,Telemarketer,(864)659-4050
-,-,-,54329,Group A,10/31/2022,225 r29640,Miyabi Jr Express,225 rolling hills cir,Easley,29640,SC,Telemarketer,Telemarketer,(864)859-8145
-,-,-,54330,Group A,10/31/2022,5648 29640,Grand China Buffet,5648 calhoun memorial hwy,Easley,29640,SC,Telemarketer,Telemarketer,(864)306-2521
-,-,-,54331,Group A,10/31/2022,2420 29650,Dragon Den Restaurant,2420 hudson rd,Greer,29650,SC,Telemarketer,Telemarketer,(864)292-2828
-,-,-,54332,Group A,10/31/2022,413 t29650,Tokyo Cafe,413 the pkwy,Greer,29650,SC,Telemarketer,Telemarketer,(864)848-3388
-,-,-,54333,Group A,10/31/2022,220 e29654,Sakura,220 e greer st,Honea Path,29654,SC,Telemarketer,Telemarketer,(864)369-7988
-,-,-,54334,Group A,10/31/2022,723 e29655,Golden China,723 e front st,Iva,29655,SC,Telemarketer,Telemarketer,(864)348-7755
-,-,-,54335,Group A,10/31/2022,117 r29672,Atami Express,117 rochester hwy ste c,Seneca,29672,SC,Telemarketer,Telemarketer,(864)882-1570
-,-,-,54336,Group A,10/31/2022,700 b29678,Sole Sushi Bar and Grill,700 by pass 123,Seneca,29678,SC,Telemarketer,Telemarketer,(864)882-9463
-,-,-,54337,Group A,10/31/2022,2563 55112,Pink Flower Vietnamese,2563 mounds view blvd,Mounds View,55112,MN,Telemarketer,Telemarketer,(763)784-1569
-,-,-,54338,Group A,10/31/2022,4905 55421,Asia Chow Mein,4905 ne central ave,Columbia Heights,55421,MN,Telemarketer,Telemarketer,(763)571-4425
-,-,-,54339,Group A,10/31/2022,1762955044,Mizumi Sushi & Asian Bistro,17629 cedar ave,Lakeville,55044,MN,Telemarketer,Telemarketer,(952)891-1888
-,-,-,54340,Group A,10/31/2022,200 w55021,ASIAN BUFFET Chinese Restaurant,200 western ave,Faribault,55021,MN,Telemarketer,Telemarketer,(507)332-1978
-,-,-,54341,Group A,10/31/2022,2037 55110,Pagoda Restaurant,2037 co rd e east,White Bear Lake,55110,MN,Telemarketer,Telemarketer,(651)777-8334
-,-,-,54342,Group A,10/31/2022,1526555124,Simplee Pho,15265 galaxie ave,Apple Valley,55124,MN,Telemarketer,Telemarketer,(952)997-7788
-,-,-,54343,Group A,10/31/2022,500 u55103,Trieu Chau Restaurant,500 university ave w,St Paul,55103,MN,Telemarketer,Telemarketer,(651)222-6148
-,-,-,54344,Group A,10/31/2022,1702 55105,IndoChin Vietnamese Restaurant,1702 grand ave,St Paul,55105,MN,Telemarketer,Telemarketer,(651)690-2728
-,-,-,54345,Group A,10/31/2022,1552 55108,Mahar Thai Taste,1552 como ave,St Paul,55108,MN,Telemarketer,Telemarketer,(651)846-9113
-,-,-,54346,Group A,10/31/2022,3035 55109,Vietnam Star Restaurant,3035 white bear ave,Maplewood,55109,MN,Telemarketer,Telemarketer,(651)779-8623
-,-,-,54347,Group A,10/31/2022,2020 55112,Thai & More,2020 silver lake rd nw,New Brighton,55112,MN,Telemarketer,Telemarketer,(651)600-3600
-,-,-,54348,Group A,10/31/2022,1711 55113,Friends Cafe,1711 rice st,St Paul,55113,MN,Telemarketer,Telemarketer,(651)487-7696
-,-,-,54349,Group A,10/31/2022,330 255401,China Kitchen,330 2nd ave s,Minneapolis,55401,MN,Telemarketer,Telemarketer,(612)308-8758
-,-,-,54350,Group A,10/31/2022,1720 55118,Mela Thai Cuisine,1720 s robert st,West St Paul,55118,MN,Telemarketer,Telemarketer,(651)451-7188
-,-,-,54351,Group A,10/31/2022,1272 55123,Classic Saigon Restaurant,1272 town centre dr,Eagan,55123,MN,Telemarketer,Telemarketer,(651)675-0564
-,-,-,54352,Group A,10/31/2022,4773 55345,Viet Hoa Vietnamese and Chinese Restaurant,4773 county rd 101,Minnetonka,55345,MN,Telemarketer,Telemarketer,(952)933-6361
-,-,-,54353,Group A,10/31/2022,1601 55306,T&J Restaurant,1601 county rd 42 w,Burnsville,55306,MN,Telemarketer,Telemarketer,(952)333-8424
-,-,-,54354,Group A,10/31/2022,1370455369,Lotus Maple Grove,13704 83rd way n,Maple Grove,55369,MN,Telemarketer,Telemarketer,(763)762-8932
-,-,-,54355,Group A,10/31/2022,1310292683,Osio Teriyaki,13102 goldenwest st ste b,Westminster,92683,CA,Telemarketer,,(714)899-8425
-,-,-,54356,Group A,10/31/2022,1556692683,Hong Lan Food To Go,15566 brookhurst st,Westminster,92683,CA,Telemarketer,,(714)531-7939
-,-,-,54357,Group A,10/31/2022,8550 92683,Canton Restaurant,8550 westminster blvd,Westminster,92683,CA,Telemarketer,Telemarketer,(714)892-2022
-,-,-,54358,Group A,10/31/2022,2400192691,Nori Sushi Restaurant,24001 via fabricante ste 903,Mission Viejo,92691,CA,Telemarketer,,(949)859-0274
-,-,-,54359,Group A,10/31/2022,2700092691,Sarku Japan,27000 crown valley park,Mission Viejo,92691,CA,Telemarketer,,(949)365-0328
-,-,-,54360,Group A,10/31/2022,2118 92704,New Panda Chinese Fast Food,2118 s doreen way,Santa Ana,92704,CA,Telemarketer,,(714)957-1134
-,-,-,54361,Group A,10/31/2022,2800 92705,Genki Sushi,2800 n main st unit 1040,Santa Ana,92705,CA,Telemarketer,,(714)972-4677
-,-,-,54362,Group A,10/31/2022,1743192708,Thai By Sushi On Fire,17431 brookhurst st ste a,Fountain Valley,92708,CA,Telemarketer,,(714)593-1511
-,-,-,54363,Group A,10/31/2022,1868792708,Fukusuke Japanese Ramen Dining,18687 brookhurst st,Fountain Valley,92708,CA,Telemarketer,,(714)274-9763
-,-,-,54364,Group A,10/31/2022,139 w92780,Orange Roll and Sushi,139 w 1st st ste a,Tustin,92780,CA,Telemarketer,,(714)734-9300
-,-,-,54365,Group A,10/31/2022,1421592780,Habuya Okinawan Dining,14215 red hill ave,Tustin,92780,CA,Telemarketer,,(714)832-3323
-,-,-,54366,Group A,10/31/2022,682 e92780,Long Hai Restaurant,682 el camino real,Tustin,92780,CA,Telemarketer,,(714)838-8118
-,-,-,54367,Group A,10/31/2022,2401 92782,Ra Sushi,2401 park ave,Tustin,92782,CA,Telemarketer,,(714)380-3639
-,-,-,54368,Group A,10/31/2022,1313 92802,Lucky Fortune Cookery,1313 s disneyland dr,Anaheim,92802,CA,Telemarketer,,(714)781-3463
-,-,-,54369,Group A,10/31/2022,1440 92805,Azinoya Teriyaki,1440 s anaheim blvd,Anaheim,92805,CA,Telemarketer,Telemarketer,(562)833-8101
-,-,-,54370,Group A,10/31/2022,8257 92808,Yanashiro,8257 e santa ana canyon rd ste a,Anaheim,92808,CA,Telemarketer,Telemarketer,(714)283-3300
-,-,-,54371,Group A,10/31/2022,975 e92821,Kabuki Japanese Restaurant,975 e birch st ste k,Brea,92821,CA,Telemarketer,Telemarketer,(714)255-0090
-,-,-,54372,Group A,10/31/2022,141 e92832,Izakaya Kopan,141 e commonwealth ave,Fullerton,92832,CA,Telemarketer,Enterprise,(714)447-9926
-,-,-,54373,Group A,10/31/2022,9542 92841,Soyokaze,9542 chapman ave,Garden Grove,92841,CA,Telemarketer,Telemarketer,(714)539-1311
-,-,-,54374,Group A,10/31/2022,1956 92865,Ohshima Japanese Cuisine,1956 n tustin st,Orange,92865,CA,Telemarketer,,(234)234-3456
-,-,-,54375,Group A,10/31/2022,526 w92867,California Teriyaki Grill,526 w katella ave,Orange,92867,CA,Telemarketer,,(714)639-0116
-,-,-,54376,Group A,10/31/2022,1111 92868,Hotto Sushi,1111 w town and country rd ste 2,Orange,92868,CA,Telemarketer,,(714)835-5758
-,-,-,54377,Group A,10/31/2022,1490 92870,Makiyaki Japanese Grill,1490 n kraemer blvd,Placentia,92870,CA,Telemarketer,,(714)524-1277
-,-,-,54378,Group A,10/31/2022,635 n92878,Maki Yaki Express Ii,635 n main st ste b2,Corona,92878,CA,Telemarketer,,(951)808-4545
-,-,-,54379,Group A,10/31/2022,275 t92879,Shogun Teppan Steak & Sushi,275 teller st ste 130,Corona,92879,CA,Telemarketer,Telemarketer,(951)737-3888
-,-,-,54380,Group A,10/31/2022,2780 92883,Ra Sushi,2780 cabot dr ste 140,Corona,92883,CA,Telemarketer,,(951)277-7491
-,-,-,54381,Group A,10/31/2022,1437 93003,Ozekii Sushi Ventura,1437 s victoria ave ste e,Ventura,93003,CA,Telemarketer,,(805)477-9897
-,-,-,54382,Group A,10/31/2022,3301 93003,Sarku Japan,3301 e main st,Ventura,93003,CA,Telemarketer,,(805)339-9183
-,-,-,54383,Group A,10/31/2022,1775 93010,Sesame Garden,1775 e daily dr,Camarillo,93010,CA,Telemarketer,,(805)383-8018
-,-,-,54384,Group A,10/31/2022,223 w93021,Love Sushi House,223 w los angeles ave,Moorpark,93021,CA,Telemarketer,,(805)529-1624
-,-,-,54385,Group A,10/31/2022,1801 93036,Teppan Steak House,1801 ventura blvd,Oxnard,93036,CA,Telemarketer,,(805)981-1100
-,-,-,54386,Group A,10/31/2022,500 c93036,Kabuki Japanese Restaurant,500 collection blvd,Oxnard,93036,CA,Telemarketer,,(805)981-2973
-,-,-,54387,Group A,10/31/2022,1407 93065,Tomodachi Sushi Restaurant Llc,1407 e los angeles ave ste o,Simi Valley,93065,CA,Telemarketer,,(805)579-0206
-,-,-,54388,Group A,10/31/2022,1747 93065,Musashi,1747 simi town center way,Simi Valley,93065,CA,Telemarketer,,(805)522-9888
-,-,-,54389,Group A,10/31/2022,1208 93101,Sama Sama,1208 state st,Santa Barbara,93101,CA,Telemarketer,,(805)965-4566
-,-,-,54390,Group A,10/31/2022,4605 29732,China Garden Express Inc,4605 york hwy,Rock Hill,29732,SC,Telemarketer,Telemarketer,(803)366-3130
-,-,-,54391,Group A,10/31/2022,1913 29803,Sakura Japanese Restaurant,1913 whiskey rd,Aiken,29803,SC,Telemarketer,Telemarketer,(803)648-3238
-,-,-,54392,Group A,10/31/2022,40 s 55402,Leeann Chin,40 s 7th st,Minneapolis,55402,MN,Telemarketer,Telemarketer,(612)355-2222
-,-,-,54393,Group A,10/31/2022,609 w55411,Broadway Chow Mein,609 w broadway ave,Minneapolis,55411,MN,Telemarketer,Telemarketer,(612)521-1540
