Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
51838,Group A,154,153,584,2024-01-04,2024-01-04T19:29:00Z,,2022-10-31T04:00:00Z,ORIENTAL GARDEN,ORIENTAL GARDEN,1160 N 38TH ST,74014,OK,,(918) 455-3141,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51839,Group A,175,174,584,2023-12-14,2023-12-14T22:07:00Z,,2022-10-31T04:00:00Z,ASIANA EXPRESS,ASIANA EXPRESS,11560 N 135TH E AVE,74055,OK,,(918) 371-8288,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51840,Group A,230,229,584,2023-10-20,2023-10-20T19:21:00Z,,2022-10-31T04:00:00Z,Fast Wok,Fast Wok,10116 E Washington St,46229,IN,,(317) 895-9234,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51841,Group A,115,114,584,2024-02-12,2024-02-12T19:08:00Z,,2022-10-31T04:00:00Z,Izagaya Japanese Restaurant,Izagaya Japanese Restaurant,7325 E 96th St Ste A,46250,IN,,(317) 915-8988,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51842,Group A,107,106,584,2024-02-20,2024-02-20T18:58:00Z,,2022-10-31T04:00:00Z,MR HUI,MR HUI,1522 W LINDSEY ST,73069,OK,,(405) 310-6659,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51843,Group A,218,217,584,2023-11-01,2023-11-01T18:09:00Z,,2022-10-31T04:00:00Z,Soho Japanese Bistro,Soho Japanese Bistro,7225 Heritage Square Drive,46530,IN,,(574) 272-2292,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51844,Group A,155,154,584,2024-01-03,2024-01-03T19:06:00Z,,2022-10-31T04:00:00Z,CHINA PANDA,CHINA PANDA,941 CORNWELL DR,73099,OK,,(405) 354-8989,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51845,Group A,141,140,584,2024-01-17,2024-01-17T20:26:00Z,,2022-10-31T04:00:00Z,SNOW PEA,SNOW PEA,119 N ROBINSON AVE # B7,73102,OK,,(405) 235-0963,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51846,Group A,228,227,584,2023-10-22,2023-10-22T21:44:00Z,,2022-10-31T04:00:00Z,Jade Dragon Express,Jade Dragon Express,1005 Osage Ave,66105,KS,,(913) 912-1791,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51847,Group A,99,98,584,2024-02-28,2024-02-29T00:11:00Z,,2022-10-31T04:00:00Z,Sakura Japanese Restaurant & Sushi Bar,Sakura Japanese Restaurant & Sushi Bar,5828 W Jefferson Blvd,46804,IN,,(260) 459-2022,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Apps Associates,,Rejected
51848,Group A,91,90,584,2024-03-07,2024-03-07T22:45:00Z,,2022-10-31T04:00:00Z,Lucky Wok,Lucky Wok,15129 W 87th St Pkwy,66219,KS,,(913) 894-8808,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51849,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Jasmine Garden Chinese Restaurant,Jasmine Garden Chinese Restaurant,8912 W 95th St,66212,KS,,(913) 642-6888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51850,Group A,175,174,584,2023-12-14,2023-12-14T20:12:00Z,,2022-10-31T04:00:00Z,Q House,Q House,1125 E Dupont Rd Ste G,46825,IN,,(260) 489-7870,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51851,Group A,134,133,584,2024-01-24,2024-01-25T03:03:00Z,,2022-10-31T04:00:00Z,Tokyo Cuisine,Tokyo Cuisine,108 N Dixon Rd,46901,IN,,(765) 457-1017,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51852,Group A,245,244,584,2023-10-05,2023-10-05T19:27:00Z,,2022-10-31T04:00:00Z,Ninja Of Japan,Ninja Of Japan,1010 N Cass St,46992,IN,(347) 703-5878,(260) 563-8858,Marketing Nurture Queue,Arthur Chen,SDR Assigned,,Apps Associates
51853,Group A,175,174,584,2023-12-14,2023-12-14T22:13:00Z,,2022-10-31T04:00:00Z,Fortune Wok,Fortune Wok,11236 W 135th St,66221,KS,,(913) 239-8646,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51854,Group A,181,180,584,2023-12-08,2023-12-08T21:26:00Z,,2022-10-31T04:00:00Z,Chen's Buffet,Chen's Buffet,901 N Pearl St,66071,KS,,(913) 294-1188,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51855,Group A,182,181,584,2023-12-07,2023-12-07T23:13:00Z,,2022-10-31T04:00:00Z,China Palace,China Palace,110 N State St,66749,KS,,(620) 365-3723,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51856,Group A,99,98,584,2024-02-28,2024-02-28T21:46:00Z,,2022-10-31T04:00:00Z,New China Restaurant,New China Restaurant,723 Oregon St,66434,KS,,(785) 742-2555,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51857,Group A,175,174,584,2023-12-14,2023-12-14T20:16:00Z,,2022-10-31T04:00:00Z,Wasabi Express,Wasabi Express,1122 Hirschland Rd,47715,IN,,(812) 602-3737,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51858,Group A,217,216,584,2023-11-02,2023-11-02T20:37:00Z,,2022-10-31T04:00:00Z,Ling's Cafe,Ling's Cafe,2022 Northwest Topeka Boulevard,66608,KS,,(785) 233-5888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51859,Group A,107,106,584,2024-02-20,2024-02-20T18:10:00Z,,2022-10-31T04:00:00Z,The Journey,The Journey,7155 E 96th St,46250,IN,,(317) 578-9933,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51860,Group A,120,119,584,2024-02-07,2024-02-07T17:36:00Z,,2022-10-31T04:00:00Z,Peking Express Chinese,Peking Express Chinese,728 E 12th Ave,66801,KS,,(620) 343-8808,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51861,Group A,154,153,584,2024-01-04,2024-01-04T16:59:00Z,,2022-10-31T04:00:00Z,Yamato Sushi & Hibachi Express,Yamato Sushi & Hibachi Express,927 N Green St,46112,IN,,(317) 286-7175,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51862,Group A,118,117,584,2024-02-09,2024-02-09T17:36:00Z,,2022-10-31T04:00:00Z,China Restaurant,China Restaurant,730 N Ll and G Ave,67003,KS,,(620) 322-7070,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51863,Group A,162,161,584,2023-12-27,2023-12-27T21:13:00Z,,2022-10-31T04:00:00Z,Tianluo Bistro,Tianluo Bistro,11309 E Kellogg Dr N Suite200,67207,KS,,(316) 337-5088,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51864,Group A,127,126,584,2024-01-31,2024-01-31T17:31:00Z,,2022-10-31T04:00:00Z,China cafe,China cafe,125 W Anita Dr,67060,KS,,(316) 554-0824,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51865,Group A,246,245,584,2023-10-04,2023-10-04T20:12:00Z,,2022-10-31T04:00:00Z,1816 Modern Kitchen & Drinks,1816 Modern Kitchen & Drinks,100 E Chestnut St,47112,IN,,(812) 225-5342,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51866,Group A,148,147,584,2024-01-10,2024-01-10T21:10:00Z,,2022-10-31T04:00:00Z,Grandma Thuy's,Grandma Thuy's,8728 W Maple St,67209,KS,,(316) 295-3699,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51867,Group A,93,92,584,2024-03-05,2024-03-05T19:26:00Z,,2022-10-31T04:00:00Z,Jit's Thai Bistro,Jit's Thai Bistro,6 E Market St,47460,IN,,(812) 714-8276,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51868,Group A,182,181,584,2023-12-07,2023-12-07T23:22:00Z,,2022-10-31T04:00:00Z,Green Leaf Vietnamese Cuisine,Green Leaf Vietnamese Cuisine,111 S River Rd Suite G,47906,IN,,(765) 743-2288,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51869,Group A,181,180,584,2023-12-08,2023-12-08T20:34:00Z,,2022-10-31T04:00:00Z,SUSHI TRAIN,SUSHI TRAIN,1109 E SANTA FE ST,66061,KS,,(913) 839-8893,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51870,Group A,134,133,584,2024-01-24,2024-01-24T17:23:00Z,,2022-10-31T04:00:00Z,King Buffet,King Buffet,797 East St b,48446,MI,,(810) 969-4800,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51871,Group A,147,146,584,2024-01-11,2024-01-11T22:42:00Z,,2022-10-31T04:00:00Z,SAKE,SAKE,11953 S STRANG LINE RD,66062,KS,,(913) 780-2800,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Apps Associates,,Rejected
51872,Group A,91,90,584,2024-03-07,2024-03-07T17:24:00Z,,2022-10-31T04:00:00Z,MANNA WOK ORIENTAL RESTAURANT,MANNA WOK ORIENTAL RESTAURANT,4865 E HARRY ST,67218,KS,,(316) 684-5512,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51873,Group A,150,149,584,2024-01-08,2024-01-08T20:22:00Z,,2022-10-31T04:00:00Z,No. 1 Chinese Food,No. 1 Chinese Food,11918 E Warren Ave,48214,MI,,(313) 331-2390,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51874,Group A,112,111,584,2024-02-15,2024-02-15T20:35:00Z,,2022-10-31T04:00:00Z,Chinatown,Chinatown,716 14 Mile Rd,48073,MI,,(248) 585-4360,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51875,Group A,228,227,584,2023-10-22,2023-10-22T22:08:00Z,,2022-10-31T04:00:00Z,HUHOT MONGOLIAN GRILL,HUHOT MONGOLIAN GRILL,100 MANHATTAN TOWN CTR,66502,KS,,(785) 320-7320,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51876,Group A,210,209,584,2023-11-09,2023-11-09T18:48:00Z,,2022-10-31T04:00:00Z,THAI HOUSE,THAI HOUSE,969 N WEST ST,67203,KS,,(316) 941-4777,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51877,Group A,106,105,584,2024-02-21,2024-02-21T20:30:00Z,,2022-10-31T04:00:00Z,LUCKY STAR CHINESE RESTAURANT,LUCKY STAR CHINESE RESTAURANT,719 MAIN ST,67156,KS,,(620) 402-5098,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51878,Group A,121,120,584,2024-02-06,2024-02-06T18:17:00Z,,2022-10-31T04:00:00Z,LI YUEN CHINESE RESTAURANT,LI YUEN CHINESE RESTAURANT,11578 MERRITT ST,95012,CA,,(831) 633-3768,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51879,Group A,92,91,584,2024-03-06,2024-03-06T22:30:00Z,,2022-10-31T04:00:00Z,LINLEE'S CHINESE CUISINE,LINLEE'S CHINESE CUISINE,501 SWEETWATER RD,91977,CA,,(619) 589-7020,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Apps Associates,,Rejected
51880,Group A,99,98,584,2024-02-28,2024-02-28T17:23:00Z,,2022-10-31T04:00:00Z,JASMIN RESTAURANT,JASMIN RESTAURANT,719 MAIN ST,66025,KS,,(785) 542-1111,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51881,Group A,191,190,584,2023-11-28,2023-11-28T17:45:00Z,,2022-10-31T04:00:00Z,张,LITTLE SZECHWAN RESTAURANT,668 W LANCASTER BLVD,93534,CA,(626) 322-8963,(661) 942-2700,Marketing Nurture Queue,Joe Yee Wong,SDR Working,,Apps Associates,,Check Back in 1 to 3 months
51882,Group A,108,107,584,2024-02-19,2024-02-19T19:47:00Z,,2022-10-31T04:00:00Z,LONE TREE DRIVE IN CHINESE,LONE TREE DRIVE IN CHINESE,8383 LONE TREE WAY,94513,CA,,(925) 634-4629,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51883,Group A,123,122,584,2024-02-04,2024-02-05T03:16:00Z,,2022-10-31T04:00:00Z,LUCKY CHINESE RESTAURANT,LUCKY CHINESE RESTAURANT,1137 WALNUT ST,96080,CA,,(530) 528-1888,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51884,Group A,101,100,584,2024-02-26,2024-02-26T22:42:00Z,,2022-10-31T04:00:00Z,M & S KITCHEN,M & S KITCHEN,6336 SHATTUCK AVE,94705,CA,,(510) 594-1888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51885,Group A,118,117,584,2024-02-09,2024-02-09T19:14:00Z,,2022-10-31T04:00:00Z,MAGIC WOK,MAGIC WOK,734 S WOLFE RD #8105,94086,CA,,(408) 735-0866,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51886,Group A,150,149,584,2024-01-08,2024-01-08T20:43:00Z,,2022-10-31T04:00:00Z,MANDARIN GARDEN CHINESE RESTAURANT,MANDARIN GARDEN CHINESE RESTAURANT,925 N MAIN ST,93906,CA,,(831) 422-7087,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51887,Group A,226,225,584,2023-10-24,2023-10-25T01:17:00Z,,2022-10-31T04:00:00Z,MANDARIN GOURMET,MANDARIN GOURMET,1010 CEDAR ST,95060,CA,,(831) 458-2460,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51888,Group A,142,141,584,2024-01-16,2024-01-16T21:12:00Z,,2022-10-31T04:00:00Z,MANDARIN HOUSE,MANDARIN HOUSE,1073 MONO WAY,95370,CA,,(209) 536-9887,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51889,Group A,120,119,584,2024-02-07,2024-02-07T20:42:00Z,,2022-10-31T04:00:00Z,MING HO KITCHEN CHINESE FOOD TO GO,MING HO KITCHEN CHINESE FOOD TO GO,7361 N BLACKSTONE AVE,93650,CA,,(559) 431-6281,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51890,Group A,134,133,584,2024-01-24,2024-01-24T20:28:00Z,,2022-10-31T04:00:00Z,MING SING | CHINESE RESTAURANT,MING SING | CHINESE RESTAURANT,840 W LODI AVE,95240,CA,,(209) 367-8998,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51891,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Hong Kong Chinese Kitchen,Hong Kong Chinese Kitchen,1A Penn Mart,19720,DE,,(302) 322-9150,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
51892,Group A,121,120,584,2024-02-06,2024-02-06T18:53:00Z,,2022-10-31T04:00:00Z,MR HONG'S CHINESE FAST FOOD,MR HONG'S CHINESE FAST FOOD,1210 1ST ST,95020,CA,,(408) 842-9389,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51893,Group A,208,207,584,2023-11-11,2023-11-11T20:41:00Z,,2022-10-31T04:00:00Z,Great Wall,Great Wall,2476 Dupont Pkwy,19709,DE,,(302) 376-9088,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51894,Group A,184,183,584,2023-12-05,2023-12-05T16:40:00Z,,2022-10-31T04:00:00Z,Teriyaki Madness,Teriyaki Madness,3311 Concord Pike,19803,DE,,(302) 570-7124,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51895,Group A,194,193,584,2023-11-25,2023-11-25T23:08:00Z,,2022-10-31T04:00:00Z,Kalbi Asian Bistro (Korean Restaurant),Kalbi Asian Bistro (Korean Restaurant),2011 Kirkwood Hwy,19805,DE,,(302) 998-4310,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51896,Group A,188,187,584,2023-12-01,2023-12-01T21:47:00Z,,2022-10-31T04:00:00Z,Panda Chinese Restaurant,Panda Chinese Restaurant,26396 Bay Farm Rd UNIT 8A,19966,DE,,(302) 349-7397,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51897,Group A,93,92,584,2024-03-05,2024-03-05T20:23:00Z,,2022-10-31T04:00:00Z,NEW CHINA EXPRESS,NEW CHINA EXPRESS,1156 E 7TH ST,90813,CA,,(562) 435-4888,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51898,Group A,208,207,584,2023-11-11,2023-11-11T19:36:00Z,,2022-10-31T04:00:00Z,Frankford Family Diner,Frankford Family Diner,34067 Dupont Blvd,19945,DE,,(302) 732-9292,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51899,Group A,182,181,584,2023-12-07,2023-12-07T19:04:00Z,,2022-10-31T04:00:00Z,SHING KWONG RESTAURANT,SHING KWONG RESTAURANT,307 N BROAD ST,19709,DE,,(302) 378-7939,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51900,Group A,182,181,584,2023-12-07,2023-12-07T19:36:00Z,,2022-10-31T04:00:00Z,WANG'S KITCHEN,WANG'S KITCHEN,32177 DUPONT BLVD # 5,19939,DE,,(302) 732-6888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51901,Group A,119,118,584,2024-02-08,2024-02-08T22:43:00Z,,2022-10-31T04:00:00Z,NEW CHINA RESTAURANT,NEW CHINA RESTAURANT,11121 1ST AVE,90603,CA,,(562) 943-0066,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51902,Group A,245,244,584,2023-10-05,2023-10-05T18:23:00Z,,2022-10-31T04:00:00Z,CHINA GARDEN RESTAURANT,CHINA GARDEN RESTAURANT,1013 S COLLEGE AVE,19713,DE,,(302) 737-9986,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51903,Group A,211,210,584,2023-11-08,2023-11-08T23:04:00Z,,2022-10-31T04:00:00Z,CHINA EAST,CHINA EAST,726 FERRY CUT OFF ST,19720,DE,,(302) 325-9913,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51904,Group A,211,210,584,2023-11-08,2023-11-08T22:03:00Z,,2022-10-31T04:00:00Z,CHINA KITCHEN,CHINA KITCHEN,4200 N DUPONT HWY # 1,19901,DE,,(302) 674-5888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51905,Group A,134,133,584,2024-01-24,2024-01-24T20:27:00Z,,2022-10-31T04:00:00Z,NO 1 CHEF,NO 1 CHEF,843 W GARDENA BLVD,90247,CA,,(310) 329-1888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51906,Group A,183,182,584,2023-12-06,2023-12-06T19:07:00Z,,2022-10-31T04:00:00Z,NUMBER 1 CHINESE RESTAURANT,NUMBER 1 CHINESE RESTAURANT,784 GARFIELD PKWY,19930,DE,,(302) 537-5887,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51907,Group A,211,210,584,2023-11-08,2023-11-08T23:32:00Z,,2022-10-31T04:00:00Z,CHINA TASTE,CHINA TASTE,121 N RD 4 #1,19934,DE,,(302) 698-3088,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51908,Group A,195,194,584,2023-11-24,2023-11-25T01:04:00Z,,2022-10-31T04:00:00Z,HONG KONG CHINESE RESTAURANT,HONG KONG CHINESE RESTAURANT,853 NORMAN ESKRIDGE HWY,19973,DE,,(302) 629-5101,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51909,Group A,135,134,584,2024-01-23,2024-01-23T18:26:00Z,,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,12400 N MAY AVE,73120,OK,,(405) 936-0906,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51910,Group A,197,196,584,2023-11-22,2023-11-22T23:24:00Z,,2022-10-31T04:00:00Z,GOLDEN BOWL RESTAURANT,GOLDEN BOWL RESTAURANT,27 E GLENWOOD AVE,19977,DE,,(302) 659-2950,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51911,Group A,211,210,584,2023-11-08,2023-11-08T21:21:00Z,,2022-10-31T04:00:00Z,CHINA HOUSE CHINESE KITCHEN,CHINA HOUSE CHINESE KITCHEN,1620 W NEWPORT PIKE,19804,DE,,(302) 995-6162,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51912,Group A,208,207,584,2023-11-11,2023-11-11T20:36:00Z,,2022-10-31T04:00:00Z,GOLDEN CITY,GOLDEN CITY,7288 LANCASTER PIKE # 4,19707,DE,,(302) 235-2226,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51913,Group A,194,193,584,2023-11-25,2023-11-25T21:33:00Z,,2022-10-31T04:00:00Z,KAMPO GARDEN CHINESE FOOD,KAMPO GARDEN CHINESE FOOD,117 GREENBANK RD,19808,DE,,(302) 633-4565,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51914,Group A,107,106,584,2024-02-20,2024-02-20T18:04:00Z,,2022-10-31T04:00:00Z,GOLDEN CHINA RESTAURANT,GOLDEN CHINA RESTAURANT,1604 SW 89TH ST,73159,OK,,(405) 378-0422,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
51915,Group A,194,193,584,2023-11-25,2023-11-25T21:08:00Z,,2022-10-31T04:00:00Z,NEW NUMBER ONE CHINESE RESTAURANT,NEW NUMBER ONE CHINESE RESTAURANT,417 NEW LONDON RD,19711,DE,,(302) 368-0411,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51916,Group A,211,210,584,2023-11-08,2023-11-08T21:47:00Z,,2022-10-31T04:00:00Z,Mom's Kitchen,Mom's Kitchen,22 Foxhunt Dr,19701,DE,,(302) 836-2498,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51917,Group A,212,211,584,2023-11-07,2023-11-07T17:21:00Z,,2022-10-31T04:00:00Z,Mee Garden,Mee Garden,13 Polly Drummond Shpg Ctr,19711,DE,,(302) 369-3900,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51918,Group A,210,209,584,2023-11-09,2023-11-09T20:17:00Z,,2022-10-31T04:00:00Z,张老板,China King,61 Marrows Rd,19713,DE,,(302) 733-0533,Marketing Nurture Queue,,AE Assigned,No Interest to talk to sales,Apps Associates,,Rejected
51919,Group A,211,210,584,2023-11-08,2023-11-08T22:22:00Z,,2022-10-31T04:00:00Z,Jasmine Restaurant,Jasmine Restaurant,3618 Concord Pike,19803,DE,,(302) 479-5618,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51920,Group A,211,210,584,2023-11-08,2023-11-08T22:34:00Z,,2022-10-31T04:00:00Z,Unique Chinese & Japanese Restaurant,Unique Chinese & Japanese Restaurant,1535 West 4th Street,19805,DE,,(302) 777-7788,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51921,Group A,211,210,584,2023-11-08,2023-11-08T22:38:00Z,,2022-10-31T04:00:00Z,China Dragon,China Dragon,1954 Maryland Ave,19805,DE,,(302) 656-3388,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
51922,Group A,211,210,584,2023-11-08,2023-11-08T22:50:00Z,,2022-10-31T04:00:00Z,Kyoto Japanese Restaurant,Kyoto Japanese Restaurant,4563 Linden Hill Rd,19808,DE,,(302) 368-9882,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
