State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group B,,584,2022-10-31T04:00:00Z,Harold's Chop Suey,Harold's Chop Suey,1122 Union Blvd,63113,MO,,(314) 361-6043,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GOLDEN CHINA CHINESE,GOLDEN CHINA CHINESE,106 BROOKERIDGE DR,50702,IA,,(319) 232-3928,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hong Mein Chop Suey,Hong Mein Chop Suey,4700 Natural Bridge Ave,63115,MO,,(314) 385-8888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GOLDEN PALACE CHINESE BUFFET,GOLDEN PALACE CHINESE BUFFET,1101 EAGLEVIEW DR,52302,IA,,(319) 377-9977,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Shogun Japanese Steakhouse,Shogun Japanese Steakhouse,10550 Baptist Church Rd,63128,MO,,(314) 842-8889,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sushi Sake,Sushi Sake,4418 Lemay Ferry Rd,63129,MO,,(314) 892-8188,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA CAFE,CHINA CAFE,20943 POINT LOOKOUT RD,20620,MD,,(301) 994-9938,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HAPPY CHINA,HAPPY CHINA,1211 W 5TH ST,52778,IA,,(563) 732-2300,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Lemay Wok,Lemay Wok,4530 Lemay Ferry Rd Ste H,63129,MO,,(314) 487-8834,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HONG KONG CHINESE RESTAURANT,HONG KONG CHINESE RESTAURANT,6306 UNIVERSITY AVE,50613,IA,,(319) 266-4368,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Perfect Taste,Perfect Taste,6310 Delmar Blvd,63130,MO,,(314) 833-5187,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HUA YUNG CHINESE RESTAURANT,HUA YUNG CHINESE RESTAURANT,822 E WASHINGTON ST,51632,IA,,(712) 542-5156,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HUNAN PALACE,HUNAN PALACE,3521 SINGING HILLS BLVD,51106,IA,,(712) 222-1022,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Won Ton King,Won Ton King,8116 Olive Blvd,63130,MO,,(314) 995-6982,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Royal Chinese Barbecue,Royal Chinese Barbecue,8406 Olive Blvd,63132,MO,,(314) 991-1888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,LOTUS RESTAURANT,LOTUS RESTAURANT,102 W 4TH ST,52349,IA,,(319) 472-3668,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kowloon Chop Suey,Kowloon Chop Suey,6927 W Florissant Ave,63136,MO,,(314) 383-1093,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,LUCKY BOWL,LUCKY BOWL,12 E STATE ST,50511,IA,,(515) 295-6868,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA DELIGHT,CHINA DELIGHT,1 NEWPORT DR,21050,MD,,(410) 877-9490,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,LUCKY DRAGON,LUCKY DRAGON,1009 S GRAND AVE,50616,IA,,(641) 228-3689,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,C W Chop Suey,C W Chop Suey,9009 Riverview Dr,63137,MO,,(314) 867-6899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA DRAGON,CHINA DRAGON,6300 GEORGETOWN BLVD # 109,21784,MD,,(410) 795-0088,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MAY HOUSE CUISINE,MAY HOUSE CUISINE,3417 LINCOLN WAY,50014,IA,,(515) 292-2089,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Ichiban Sushi Bar,Ichiban Sushi Bar,12388 Olive Blvd,63141,MO,,(314) 579-6002,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Joy Luck Buffet,Joy Luck Buffet,8030 Manchester Rd,63144,MO,,(314) 645-9982,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Lucky Start Buffett,Lucky Start Buffett,219 Business Highway 61 N,63334,MO,,(573) 324-3533,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA EXPRESS,CHINA EXPRESS DO NOT CALL,28772 OCEAN GATEWAY,21801,MD,,(410) 742-2800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PANDA PALACE CHINESE RESTAURANT,PANDA PALACE CHINESE RESTAURANT,100 W MAIN ST,52353,IA,,(319) 653-6888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Wasabi Bistro,Wasabi Bistro,1325 Lake Saint Louis Blvd,63367,MO,,(636) 625-8767,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PEONY CHINESE RESTAURANT,PEONY CHINESE RESTAURANT,101 E LINCOLNWAY ST,50129,IA,,(515) 386-3928,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hunan King,Hunan King,3038 Winghaven Blvd,63368,MO,,(636) 561-7771,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,RED APPLE CHINESE RESTAURANT,RED APPLE CHINESE RESTAURANT,305 W 4TH ST,50701,IA,,(319) 833-7299,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,RICE BOWL RESTAURANT,RICE BOWL RESTAURANT - Permanently closed,2607 BEAVER AVE,50310,IA,,(515) 255-0165,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SAM'S CHINESE KITCHEN,SAM'S CHINESE KITCHEN,104 CENTRAL AVE E,50525,IA,,(515) 532-2989,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Shogun Japanese Steakhouse,Shogun Japanese Steakhouse,4054 N Cloverleaf Dr,63376,MO,,(636) 685-0018,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SHANG HAI CHINESE RESTAURANT,SHANG HAI CHINESE RESTAURANT,123 E 3RD ST,52776,IA,,(319) 627-4160,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,董,CHINA GARDEN,2408 1734 N ROLLING RD,21244,MD,,(410) 265-8777,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SUM HING CHINESE RESTAURANT,SUM HING CHINESE RESTAURANT,1003 BROADWAY ST,50536,IA,,(712) 852-3688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sakura Hibachi & Sushi,Sakura Hibachi & Sushi,1119 W Pearce Blvd,63385,MO,,(636) 327-5068,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SZECHUAN INN,SZECHUAN INN,114 2ND ST NE,51041,IA,,(712) 737-8887,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TASTE OF CHINA,TASTE OF CHINA,4212 DOUGLAS AVE,50310,IA,,(515) 277-2222,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TASTE OF CHINA,TASTE OF CHINA,605 9TH ST,52627,IA,,(319) 372-2888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TING'S RED LANTERN,TING'S RED LANTERN,540 BOYSON RD NE STE C,52402,IA,,(319) 294-8666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TSING TSAO,TSING TSAO,160 LAUREL ST,50263,IA,,(515) 987-6017,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Chinatown Buffet,Chinatown Buffet,329 S Kingshighway,63703,MO,,(573) 332-8889,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA GOLDEN RESTAURANT,CHINA GOLDEN RESTAURANT,9127 RIGGS RD,20783,MD,,(301) 434-2133,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TSING TSAO CHINESE FAST FOOD,TSING TSAO CHINESE FAST FOOD,2231 E UNIVERSITY AVE,50317,IA,,(515) 262-2775,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Buffet Main Street Llc,China Buffet Main Street Llc,112 Greenbriar Dr,63801,MO,,(573) 472-3722,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Buffet Mongolian Grill,China Buffet Mongolian Grill,1207 S Main St,63801,MO,,(573) 472-9899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Buffet,China Buffet,117 S 2nd St,64076,MO,,(816) 633-8828,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA GOURMET,CHINA GOURMET,685 OLD MILL RD,21108,MD,,(410) 729-2598,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,WOK 'N ROLL,WOK 'N ROLL,15 S DELAWARE AVE,50401,IA,,(641) 423-1558,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Ping Habachi,Ping Habachi,101 N Maguire St,64093,MO,,(660) 422-7823,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Oriental Cuisine,Oriental Cuisine,705 N Burkarth Rd,64093,MO,,(660) 429-1020,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kings Chef Chinese Food,Kings Chef Chinese Food,1660 E 63rd St,64110,MO,,(816) 361-3355,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,WOK' N GO,WOK' N GO,2509 HAMILTON BLVD,51104,IA,,(712) 224-3393,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kabuki Sushi,Kabuki Sushi,333 W Meyer Blvd,64113,MO,,(816) 541-4789,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Happy Dragon,Happy Dragon,1230 W 103rd St,64114,MO,,(816) 942-9995,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK - Permanently closed,2302 MUSCATINE AVE,52240,IA,,(319) 341-8828,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA KING,CHINA KING,3827 ASPEN HILL RD,20906,MD,,(301) 871-7999,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,JING JING CHINESE RESTAURANT,JING JING CHINESE RESTAURANT,717 1/2 N 18TH ST,52544,IA,,(641) 856-5388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Friendship Chinese Restaurant,Friendship Chinese Restaurant,6420 Troost Ave,64131,MO,,(816) 822-8880,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,79,584,2022-10-31T04:00:00Z,MEI’S CHINA PALACE,MEI’S CHINA PALACE,119 N JEFFERSON ST,52641,IA,,(319) 385-1212,Marketing Nurture Queue,Sandra Kan,SDR Working,,2024-03-18T20:00:00Z,Apps Associates,,Not sure if Ideal Client Profile
Group B,,584,2022-10-31T04:00:00Z,Iron Wok Chinese Restaurant,Iron Wok Chinese Restaurant,6411 NW 72nd St,64151,MO,,(816) 587-8886,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,KC Sushi,KC Sushi,7753 NW Prairie View Rd,64151,MO,,(816) 741-8882,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,ONE & ONE CHINESE RESTAURANT,ONE & ONE CHINESE RESTAURANT,509 U. S. Highway 71,51331,IA,,(712) 332-9100,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,House Of Chen,House Of Chen,705 E Lincoln Way,50010,IA,,(515) 233-3144,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Joys Mongolian Grill,Joys Mongolian Grill,112 Hayward Ave,50014,IA,,(515) 292-9077,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Moonlight Sushi Bar & Grill,Moonlight Sushi Bar & Grill,8678 NE Flintlock Rd,64157,MO,,(816) 407-7878,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA KITCHEN,CHINA KITCHEN,4642 WILKENS AVE,21229,MD,,(410) 536-0746,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Panda,Panda,123 E Grace Ave Ste 3,50049,IA,,(641) 774-8117,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Buffet,China Buffet,2500 S Center St Ste A,50158,IA,,(641) 753-3545,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Garden,China Garden,1023 S Washington St,64601,MO,,(660) 707-1200,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA MOON CARRY OUT,CHINA MOON CARRY OUT,9 W RIDGELY RD,21093,MD,,(410) 252-0960,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Panda Garden Buffet,Panda Garden Buffet,106 1st St N,50208,IA,,(641) 792-3388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Mystic Dragon,Mystic Dragon,101 S Main St,65037,MO,,(573) 374-4881,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA PALACE,CHINA PALACE,800 PULASKI HWY,21078,MD,,(410) 939-9398,Marketing Nurture Queue,,SDR Assigned,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Famous Wok,Famous Wok,101 Jordan Creek Pkwy Ste 12502,50266,IA,,(515) 226-1768,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA PALACE RESTAURANT,CHINA PALACE RESTAURANT,1500 UNIVERSITY BLVD E,20783,MD,,(301) 434-1370,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Lucky House Restaurant,Lucky House Restaurant,1119 Kingshighway St,65401,MO,,(573) 368-5535,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Wasabi Tao,Wasabi Tao,400 Walnut St Ste 101,50309,IA,,(515) 777-3636,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Great Wall Chinese Restaurant,Great Wall Chinese Restaurant,1505 N Bishop Ave,65401,MO,,(573) 341-9922,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,New China Buffet,New China Buffet,1201 E Army Post Rd,50315,IA,,(515) 287-9969,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA SKY,CHINA SKY,6266 CENTRAL AVE,20743,MD,,(301) 336-4800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Chen's Garden,Chen's Garden,1655 Southdale Dr,65536,MO,,(417) 991-3777,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Buffet City Chinese Restaurant,Buffet City Chinese Restaurant,8801 University Ave Ste 107,50325,IA,,(515) 222-0888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hong Kong Star,Hong Kong Star,129 SW US Highway 60,65610,MO,,(417) 695-2838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China One,China One,1419 Lake Ave,50588,IA,,(712) 732-0088,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Shogun Japanese Steak Sushi,Shogun Japanese Steak Sushi,3265 Falls Pkwy Ste Y,65616,MO,,(417) 337-9501,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Shanghai Buffet,Shanghai Buffet,531 W Mount Vernon St,65714,MO,,(417) 725-7834,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Panda One,Panda One,1280 Washington St,50627,IA,,(641) 939-7878,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Diamond Head Restaurant,Diamond Head Restaurant,1225 E Hines St,65738,MO,,(417) 732-5188,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hibachi Sushi Buffet,Hibachi Sushi Buffet,1535 Flammang Dr,50702,IA,,(319) 232-6868,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hong Kong Garden,Hong Kong Garden,625 N Glenstone Ave,65802,MO,,(417) 866-2770,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Golden Palace Restaurant,Golden Palace Restaurant,926 Laporte Rd,50702,IA,,(319) 431-5588,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Bamboo Village Chinese Cafe,Bamboo Village Chinese Cafe,917 Iowa Ave,51040,IA,,(712) 423-1542,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Max Orient,Max Orient,2825 S Glenstone Ave Ste 375,65804,MO,,(417) 877-1883,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sushi Bamboo Japanese Cuisine,Sushi Bamboo Japanese Cuisine,1420 Hamilton Blvd,51103,IA,,(712) 202-0966,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Fuji Sushi Teriyaki,Fuji Sushi Teriyaki,4400 Sergeant Rd Ste 222,51106,IA,,(712) 276-3309,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Great Wall Express,Great Wall Express,900 Woodbury Ave Ste 11,51503,IA,,(712) 323-9622,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Mijuri,Mijuri,2710 S Campbell Ave,65807,MO,,(417) 889-9593,Marketing Nurture Queue,Stephenie Teo,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Oriental Palace,Oriental Palace,9 1/2 N Vine St,51534,IA,,(712) 527-5901,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Cashew Station Drive Thru,Cashew Station Drive Thru,620 E Battlefield St,65807,MO,,(417) 881-4900,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Gate Express,China Gate Express,1011 N Broadway St,51566,IA,,(712) 623-3899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HakkaChow - Asian Eats,HakkaChow - Asian Eats,615 St George Square Ct,27103,NC,,(336) 893-8178,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Tokyo Restaurant,Tokyo Restaurant,12105 NC-226,28777,NC,,(828) 765-5514,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China King,China King,618 N First St,27302,NC,,(919) 563-8899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Great Dragon Chinese Restaurant,Great Dragon Chinese Restaurant,915 Short St Ste 129,52101,IA,,(563) 382-0320,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Mulan Chinese Gourmet,Mulan Chinese Gourmet,2725-BNorthwest Blvd,28658,NC,,(828) 464-8338,Marketing Nurture Queue,Kelvin Teh,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,No1 Chinese,No1 Chinese,2822 University Pkwy,27106,NC,,(336) 727-8862,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,2039 ENGLEWOOD AVE #5203,21207,MD,,(410) 265-6777,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,A9 Chinese Restaurant,A9 Chinese Restaurant,101 Grandview Dr,52342,IA,,(641) 484-2268,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Happy China,Happy China,2505 Durham-Chapel Hill Blvd,27707,NC,,(919) 237-2021,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China II Restaurant,China II Restaurant,#118 5850 US-74,28079,NC,,(704) 821-1868,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINAEX CARRY OUT,CHINAEX CARRY OUT,2327 E NORTHERN PKWY,21214,MD,,(410) 254-1816,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Golden Dragon Asian Bistro,Golden Dragon Asian Bistro,1120 St Marks Church Rd,27215,NC,,(336) 586-1838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINATOWN BUFFET,CHINATOWN BUFFET,2722 N SALISBURY BLVD # 2,21801,MD,,(410) 860-6886,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Inn,China Inn -  Permanently closed,3200 16th Ave SW Ste D,52404,IA,,(319) 363-3388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,China Star Buffet,China Star Buffet,1105 N Quincy Ave,52501,IA,,(641) 683-8229,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Moon Asian Bistro,Moon Asian Bistro,111 Knox Wy Suite 100,27516,NC,,(919) 869-7894,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Shokai Sushi,Shokai Sushi,101 W Broadway Ave,52556,IA,,(641) 469-3277,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Fang's kitchen,Fang's kitchen,677 Mills Park Dr,27519,NC,,(919) 234-6699,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Pilot House,Pilot House,3 Porter St,1930,MA,,(978) 283-0131,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Yen Ching Restaurant,Yen Ching Restaurant,1105 N 2nd St,52732,IA,,(563) 242-6422,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Midori,Midori,32-36 Washington St,1930,MA,,(978) 282-1888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
