State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group A,,584,2022-10-31T04:00:00Z,Ho Ting Restaurant,Ho Ting Restaurant,1380 Duckwood Dr Ste 4,55123,MN,,(651) 686-2911,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wei-Li,Wei-Li,945 Center St,4210,ME,,(207) 344-0022,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Evergreen,Evergreen,29 Western Ave,4106,ME,,(207) 771-8866,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Town,China Town,492 Stillwater Ave,4468,ME,,(207) 827-4758,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Akita Sushi,Akita Sushi,779 Bielenberg Dr Ste 106,55125,MN,,(651) 578-7888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chun Ping Lau,Chun Ping Lau,435 US-1 #4,3904,ME,,(207) 439-6055,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Tango Woodbury,Sushi Tango Woodbury,8362 Tamarack Vlg Ste 124,55125,MN,,(651) 578-0064,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oriental Jade Restaurant & Bar,Oriental Jade Restaurant & Bar,320 Bangor Mall Blvd,4401,ME,,(207) 947-6969,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Osaka Sushi & Hibachi,Osaka Sushi & Hibachi,9000 Hudson Rd Ste 622,55125,MN,,(651) 731-3333,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Asia Chinese Restaurant,Asia Chinese Restaurant - Permanently closed,50 Market St,4106,ME,,(207) 767-1882,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wok Cuisine,Wok Cuisine,1053 Highway 96 W,55126,MN,,(651) 482-8151,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Thai For You,Thai For You,647 US-1 Ste 7,3909,ME,,(207) 351-8590,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,JS 88 Chinese Restaurant,JS 88 Chinese Restaurant,1181 Geneva Ave N,55128,MN,,(651) 735-5233,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Green Tea Restaraunt,Green Tea Restaraunt - Permanently closed,1005 Main St,4073,ME,,(207) 324-3000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Teriyaki Madness,Teriyaki Madness,8366 3rd St N,55128,MN,,(651) 340-9285,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wing Lee,Wing Lee,618 US-1,4074,ME,,(207) 396-6260,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Dragon,China Dragon,11008 61st St NE Ste 1003,55301,MN,,(763) 315-0609,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wok N Roll,Wok N Roll,131 Elm St,4005,ME,,(207) 283-1868,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ming Lee Chinese Restaurant,Ming Lee Chinese Restaurant,365 Main St,4901,ME,,(207) 873-2828,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kobe Japanese Store,Kobe Japanese Store,915 County Road 42 W,55306,MN,,(952) 898-3363,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Jin Yuan,Jin Yuan,41 Temple St,4901,ME,,(207) 861-4488,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Happy Dragon,Happy Dragon,105 Main St,4005,ME,,(207) 282-0440,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sake Sushi,Sake Sushi,104 Pioneer Trl,55318,MN,,(952) 361-5558,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Bamboo Garden Restaurant,Bamboo Garden Restaurant,7 N Main St,4256,ME,,(207) 345-3900,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yumis Waterfront Cafe & Sushi Bar,Yumis Waterfront Cafe & Sushi Bar,217 Water St,55331,MN,,(952) 474-1720,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Rose,China Rose,23 Main St,4032,ME,,(207) 865-6886,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Canton Restaurant,Canton Restaurant,12111 12th Ave S,55337,MN,,(952) 894-5151,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,House Of Kai,House Of Kai,7406 Mitchell Rd,55344,MN,,(952) 934-5736,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Rose buffet,China Rose buffet,42 Bath Rd,4011,ME,,(207) 725-8813,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fongs Restaurant & Bar,Fongs Restaurant & Bar,4770 Pleasant St SE,55372,MN,,(952) 447-3664,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Blue Sky,Blue Sky,280 St John St,4102,ME,,(207) 857-7888,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Peking Chinese Restaurant,Peking Chinese Restaurant,791 Kittyhawk Ave #3,4210,ME,,(207) 753-0070,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Asian Bistro,Asian Bistro,4669 Shoreline Dr,55384,MN,,(952) 471-2625,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Bay Haven Lobster Pound,Bay Haven Lobster Pound,101 Maple St,4020,ME,,(207) 625-7303,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mandarin Yang,Mandarin Yang,3412 County Road 101 S,55391,MN,,(952) 473-1824,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Jade Fountain,Jade Fountain,838 Lake St E,55391,MN,,(952) 473-4646,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Eagle Sushi & Steak House,Eagle Sushi & Steak House,818 Roosevelt Trail,4062,ME,,(207) 893-8081,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Skyway Wok,Skyway Wok,250 2nd Ave S Ste 245B,55401,MN,,(612) 673-9669,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oishi Japanese Restaurant & Bar,Oishi Japanese Restaurant & Bar,285 US-1,4074,ME,,(207) 219-8043,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sober Fish,Sober Fish,2627 E Franklin Ave,55406,MN,,(612) 354-2544,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Crystal Garden,Crystal Garden,4711 Hiawatha Ave,55406,MN,,(612) 722-9358,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sun Vietnamese Restaurant,Sun Vietnamese Restaurant,699 Forest Ave,4103,ME,,(207) 613-9036,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hibachi Buffet,Hibachi Buffet,111 E Lake St,55408,MN,,(612) 825-3099,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kiku Bistro Uptown,Kiku Bistro Uptown,2819 Hennepin Ave,55408,MN,,(612) 872-1778,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Wok,China Wok,730 Center St,4210,ME,,(207) 783-2323,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kyoto Sushi,Kyoto Sushi,2841 Lyndale Ave S,55408,MN,,(612) 870-9999,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sun Sun,Sun Sun,239 Water St,4346,ME,,(207) 582-6688,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kim's Kitchen,Kim's Kitchen,88 Russell St,4240,ME,,(207) 312-5882,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Huis Chow Mein,Huis Chow Mein,1118 Lowry Ave N,55411,MN,,(612) 522-0601,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Shuang Cheng Restaurant,Shuang Cheng Restaurant,1320 4th St SE,55414,MN,,(612) 378-0208,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,The Mill House Pub,The Mill House Pub,128 Lewiston St,4256,ME,,(207) 345-7040,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chen's,Chen's,238 Northern Ave,4330,ME,,(207) 213-6122,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hunan Restaurant,Hunan Restaurant,8066 Morgan Cir S,55431,MN,,(952) 881-2280,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Coast,China Coast,235 Camden St,4841,ME,,(207) 594-1038,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Habachi Grill & Supreme Buffet,Habachi Grill & Supreme Buffet,8225 University Ave NE,55432,MN,,(763) 786-2229,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mandarin Buffet,Mandarin Buffet,3390 124th Ave NW,55433,MN,,(763) 323-3933,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mai Tai restaurant,Mai Tai restaurant,449 Main St,4769,ME,,(207) 764-4426,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Bar B Que House,Bar B Que House,10 Balsam Dr,4462,ME,,(207) 723-8813,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Red Envelope,Red Envelope,54 Centre St,4530,ME,,(207) 389-4170,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA STAR,CHINA STAR,10719 RANDOLPH ST,46307,IN,,(219) 662-4000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,LUCKY CHINA,LUCKY CHINA,1135 JOLIET ST,46311,IN,,(219) 864-8889,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,BEST THAI RESTAURANT,BEST THAI RESTAURANT,23 ELM ST,4530,ME,,(207) 443-8655,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA KING,CHINA KING,1309 165TH ST,46320,IN,,(219) 937-2268,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,ASIAN CAFE,ASIAN CAFE,53 BAY ST,4901,ME,,(207) 877-6688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,159,584,2022-10-31T04:00:00Z,MAILEE CHINESE RESTAURANT,MAILEE CHINESE RESTAURANT,9222 INDIANAPOLIS BLVD,46322,IN,,(219) 838-6533,Marketing Nurture Queue,Joe Yee Wong,SDR Working,,2023-12-29T20:42:00Z,Apps Associates,,Not sure if Ideal Client Profile
Group A,,584,2022-10-31T04:00:00Z,CHINA EMPRESS,CHINA EMPRESS,357 MAIN ST STE C,4364,ME,,(207) 377-6603,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,HONG KONG KITCHEN,HONG KONG KITCHEN,413 GOSTLIN ST,46327,IN,,(219) 933-7557,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,KON ASIAN BISTRO,KON ASIAN BISTRO,1140 BRIGHTON AVE,4102,ME,,(207) 874-0000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,RICE GARDEN,RICE GARDEN,1411 S LAKE PARK AVE,46342,IN,,(219) 942-7788,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,THAI KITCHEN LLC,THAI KITCHEN LLC,14 PARK ST,4473,ME,,(207) 866-0000,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,WOK & ROLL,WOK & ROLL,1505 LINCOLNWAY,46350,IN,,(219) 324-3366,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,THAI GARDEN RESTAURANT,THAI GARDEN RESTAURANT,491 US ROUTE 1 STE 12,4032,ME,,(207) 865-6005,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,VERANDA THAI CUISINE,VERANDA THAI CUISINE,35 WOODLANDS DR,4105,ME,,(207) 805-1607,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,PEKING RESTAURANT,PEKING RESTAURANT,288 HWY 20,46360,IN,,(219) 874-5267,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,ORIENTAL JADE,ORIENTAL JADE,492 WILSON ST,4412,ME,,(207) 989-9898,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,LITTLE SAIGON VIETNAMSE REST,LITTLE SAIGON VIETNAMSE REST,44 MAINE ST,4011,ME,,(207) 725-1888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,THAI SANA RESTAURANT,THAI SANA RESTAURANT,321 HIGH ST,4605,ME,,(207) 667-9361,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA BUFFET,CHINA BUFFET,1640 US-41,46375,IN,,(219) 865-2888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,THAI TASTE RESTAURANT,THAI TASTE RESTAURANT,435 COTTAGE RD,4106,ME,,(207) 767-3599,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,JADE GARDEN,JADE GARDEN,3022 CALUMET AVE #2640,46383,IN,,(219) 464-9860,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,WING HING LUNG INC,WING HING LUNG INC,405 MAIN ST,4756,ME,,(207) 728-4181,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,NEW DRAGON,NEW DRAGON,1615 CALUMET AVE,46383,IN,,(219) 476-9222,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,SUPER CHINESE RESTAURANT,SUPER CHINESE RESTAURANT,7235 TAFT ST,46410,IN,,(219) 793-9933,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,GREAT WALL RESTAURANT,GREAT WALL RESTAURANT,610 N NAPPANEE ST,46514,IN,,(574) 293-3499,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,TASTE OF ASIA,TASTE OF ASIA,5327 N MAIN ST,46545,IN,,(574) 271-6888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,HAPPY WOK,HAPPY WOK,621 N MAIN ST,46555,IN,,(574) 834-2990,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA STAR,CHINA STAR,734 S HUNTINGTON ST,46567,IN,,(574) 457-8070,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,NEW CHINA RESTAURANT,NEW CHINA RESTAURANT,920 ERSKINE PLAZA,46614,IN,,(574) 291-9324,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,GOLDEN DRAGON,GOLDEN DRAGON,3302 PORTAGE AVE,46628,IN,,(574) 243-8800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,HO PING HOUSE,HO PING HOUSE,303 S DIXIE WAY,46637,IN,,(574) 243-3366,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,ORIENTAL GOURMET,ORIENTAL GOURMET,558 N GRANDSTAFF DR,46706,IN,,(260) 927-1788,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,PEKING BUFFET,PEKING BUFFET,1015 W 7TH ST,46706,IN,,(260) 925-2746,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,101 CENTRAL AVE,46761,IN,,(260) 585-8125,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,DOUBLE DRAGON RESTAURANT,DOUBLE DRAGON RESTAURANT,117 W WAYNE ST,46802,IN,,(260) 422-6426,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA GARDEN RESTAURANT,CHINA GARDEN RESTAURANT,5441 S ANTHONY BLVD,46806,IN,,(260) 447-6102,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA EXPRESS,CHINA EXPRESS,1003 W COLISEUM BLVD,46808,IN,,(260) 484-4990,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,GOLDEN CHINA CHINESE RESTAURANT,GOLDEN CHINA CHINESE RESTAURANT,5820 CHALLENGER PKWY,46818,IN,,(260) 489-6725,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,617 S REED RD,46901,IN,,(765) 457-5559,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,GREAT WALL,GREAT WALL,639 N DIXON RD,46901,IN,,(765) 457-0705,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,PANDA CHINESE RESTAURANT,PANDA CHINESE RESTAURANT,2166 E MARKLAND AVE,46901,IN,,(765) 457-2828,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA 1 BUFFET,CHINA 1 BUFFET,117 W FRANKLIN ST,46923,IN,,(765) 564-3368,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,ORIENTAL PEARL,ORIENTAL PEARL,1036 E MAIN ST,46933,IN,,(765) 618-7668,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,HONG KONG RESTAURANT,HONG KONG RESTAURANT,949 N WASHINGTON ST,46952,IN,,(765) 662-2127,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,370 MAIN ST,47012,IN,,(765) 647-9911,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA GARDEN BUFFET,CHINA GARDEN BUFFET,1091 MARKET ST,47111,IN,,(812) 256-7068,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,3300 GRANT LINE RD,47150,IN,,(812) 948-8877,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,EMPRESS OF CHINA,EMPRESS OF CHINA,425 CLIFTY DR,47250,IN,,(812) 273-6868,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,41,584,2022-10-31T04:00:00Z,ASIAN KITCHEN,ASIAN KITCHEN,310 E MCGALLIARD RD,47303,IN,,(765) 273-7446,Marketing Nurture Queue,Bryan Sim,SDR Complete,,2024-04-25T16:42:00Z,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA PANDA,CHINA PANDA,111 N MAIN ST,47320,IN,,(765) 789-8888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,MING'S GARDEN,MING'S GARDEN,119 S MEMORIAL DR,47362,IN,,(765) 521-4388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,104 W WASHINGTON ST,47394,IN,,(765) 584-1286,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,LUCKY EXPRESS,LUCKY EXPRESS,307 E 3RD ST,47401,IN,,(812) 333-5262,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,SUNNY PALACE,SUNNY PALACE,1143 S COLLEGE MALL RD,47401,IN,,(812) 333-5533,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,李老板娘,BEST TASTE,109 W 4TH ST,47404,IN,,(812) 822-1737,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA STAR Buffet,CHINA STAR Buffet,4641 W RICHLAND PLAZA DR,47404,IN,,(812) 876-5778,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,LONGFEI CHINESE RESTAURANT,LONGFEI CHINESE RESTAURANT,113 S GRANT ST,47408,IN,,(812) 955-1666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,191,584,2022-10-31T04:00:00Z,陈,OASIS CHINESE RESTAURANT,2652 E 10TH ST,47408,IN,(812) 391-7555,(812) 339-3999,Marketing Nurture Queue,,SDR Complete,,2023-11-27T19:12:00Z,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA GARDEN,CHINA GARDEN,8371 IN-56,47469,IN,,(812) 936-7557,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,317 E 4TH ST,47542,IN,,(812) 683-8511,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,808 MAIN ST,47567,IN,,(812) 380-0388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,DRAGON 2000 RESTAURANT,DRAGON 2000 RESTAURANT,1109 S 15TH ST,47591,IN,,(812) 882-7088,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA STAR,CHINA STAR（Buffet）,966 W MAIN ST,47601,IN,,(812) 897-8815,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Jenny,Golden Buddha - 少送,5066 IN-261,47630,IN,(917) 868-6456,(812) 853-2680,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA EXPRESS,CHINA EXPRESS,1505 S GOVERNOR ST,47713,IN,,(812) 428-3838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,YEN CHING CHINESE RESTAURANT,YEN CHING CHINESE RESTAURANT,406 S GREEN RIVER RD,47715,IN,,(812) 474-0181,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,ROYAL MANDARIN EXPRESS,ROYAL MANDARIN EXPRESS,11 MEADOWS SHOPPING CTR,47803,IN,,(812) 478-1113,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA EXPRESS,CHINA EXPRESS,1013 E NATIONAL AVE,47834,IN,,(812) 446-2800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,805 N SECTION ST,47882,IN,,(812) 268-6603,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
